,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.331082612430524,0,0,0,0,0,0.104019415926016,0,0,0.467705146665121,0.17266882088708,0,0,0,0,0,0,0,0,-0.013697114115611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120951076201048,0,0,0,0,0,0,0,0,0,0,-0.129205339049351
X002142.CH.EQUITY,0,0,0,0,0.0431899940386514,0.791106412969528,0,0,0,0,0,0,0,0,0.0882895688368822,0,0,0,0,0,-0.00625336414483996,0,0,0,0.139917321180999,0,-0.0667416232817741,0.126780737328958,0,0,0,0,0,0,0,0,0.078889297994216,0,0,0,0,0,0,0,0,0,-0.214914556288474,-0.0649585221251041,0,-0.227502732087691,0.144430220962374,0
X600000.CH.EQUITY,0,0,0,0.452520020682979,0,0.502627557208442,-0.10907270199568,0,0,0,0,0,0,0,0,0.0657569072344093,0,0,0.0832922975139043,0,0.0580758404687434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124841406333339,0,-0.149107415911598,0.195935906553425,0
X600015.CH.EQUITY,0,0,0.0123662437721311,0,0,0.0761251058180448,0,0.0483543565714369,0.010504612720767,0,0.109504139937575,0,0.0151734019369875,0.190419433123007,0.0289957068633107,0,0,0,0.278754299971781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880094830480452,0,0,0,0,0,0,0.0377980114820276,0,0,1.73472347597681e-18,0,0,0.11855615759671,0
X600016.CH.EQUITY,0.0759147725400893,0.335423007411375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117368453354642,0,0.725449031337248,0,0.0904376333273885,-0.0275163500670755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101410637611387,0,-0.521317976092513,0,0,-0.0590375820236828
X600036.CH.EQUITY,0.177972392288159,0.124799110385252,0.065100142683075,0,0,0,0,0.17540414606601,0,0,0,0.150574849523103,0.00410809445998313,0,0,0,0,0,0,0.0581818436802815,0,0,0,0,-0.0342799871652179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18682586806669,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0418806463592773,0.345941949800717,0,0,0.0818329237933858,0,0,0,0,0,0,0,0,-0.0356323277500466,0,0,0,0,0,0,0.182261430853907,0,0,0.107929548779109,0.139922797550115,0.0123375534142623,-0.0681390875395973,0,0,0,0,0,0,0,0,0,0,0.015192117844222,0,0,-0.0364368267433062,0.00621908465007451
X601009.CH.EQUITY,0,0,0,0,0,0.410512444324608,0,0,0,0,0,0.046372528448176,0,0,0,0,0,0,0.345209324863608,0,0,0,0,0,0,0,0,0.0618220049996975,0,0,0,0,0,0,0,0,0,0,0,0,-0.212930304004839,0,0.0586656285666308,0,0,0,0,0,0,0.24957118278031,0,0
X601166.CH.EQUITY,0,0,0,0,0.0554880837616763,0,0,0,0,0.315038546810064,0.00945094829748246,0,0,0,0.0289169196331948,0,0.0947103443847255,0.324113413770776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302365755480734,0,0,0,0,0,0,0,0,0,0,0,0,0.0203397997253801,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.078644468406853,0,0,0,0,0,0,0,0,0.714606671288523,0.146282614660536,0,-0.0122023049401751,0,-0.138832068048485,0,0,0,0.0611445242182983,0,0.0474345051004068,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0550969235946827,0,0,0,0,0,0,0,0,0,-0.0166232557864447,0,0,0,0
X601229.CH.EQUITY,0.0689164894590311,0,6.93889390390723e-18,0,0,0.0973649990161017,0.230172234103709,0,0,0,0,0,0.074838826879424,0,0,0,0,0,0,0,0,0,0,0,0,0.0658834841945828,0,0,0,0,0,0,0,0,0.0511198686821385,0,0,0,0,0,0,0,0.450918865796029,0,0,0,0,-0.0248017150929316,0,0,0,0
X601288.CH.EQUITY,0.136277355901114,0,0,0.00712245521603917,0,0,0.0249856865738533,0,0,0,0,0,0.0650703120596703,0.461767874084167,0.103898940994199,0.0310287039474045,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640005812737173,0,0,0,0,0.186580048320254,0,0,0.0437188501735919,0,0,0,0,0,-0.0696540471444399,-0.019293436083689,0,0,-0.0540089147779643,0
X601328.CH.EQUITY,0,0,0.0967503414197247,0.066573024388427,0,0.0232602289423742,0,0,0,0,0.070559701276681,0.00198955264888435,0,0.235019933245873,0,0,0,0,0.0400773797306033,0,0,0,0,0,0,0,0,0.0905065072325796,0,0,0,0,0,0,0,0,0,0,0,0,0.0341150534202778,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0.0315138182616028,0.209052510318825,0,0,0,0.0726356516011681,0,0,0,0.484403210449387,0,0,0,0.171014666198038,0,0,0,0.00358276048526767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595413491315557,0,0,0,0,0,0.035066448749621,0,0.0144782627046908,0,-0.0208400001303115,0
X601818.CH.EQUITY,0,0,0,0,0.00815250256719886,0,0,0,0.256750383470875,0,0.0283177095036394,0.085127421161271,0,0.053758548224239,0,0,0,0,0.157271966668788,0,0,0,0,0,0,0,2.48044277127157e-05,0,0,0,0,0,0,0,0,0,0.0305382395187573,0,0,0,0,0.0729685345492837,0.0925028154144482,0.00492148380365299,0.0523376066121482,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.160676004056506,0,0.0689633581021819,0,0.0731926163846313,0,0,0,0,0,0,0.275378330661654,0,0,0,0,0.0573421767215673,0,0,0,0.114760236811273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199590447159342,0,0,8.67361737988404e-19,0,0,0,0.106054420622715,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00290953373930417,0,0.0730029954944049,0,0.0674957755676961,0.161404925351223,0,0,0.941443997549416,0,0,0,0,0,0,0,0,0,0.0496611001248838,0,0,0,0,-0.106133634374917,0,-0.0525088638005343,0,0,0,-0.178731907856147,0,-0.0190164537495948,0,0,0,0,0,0,0,0,0,-0.0573166098371335,0,0,0,0,0,0,0,0,0.016318677202332
X601998.CH.EQUITY,0,0,0.0526994648911482,0,0,0,0,0,0.127586510660013,0.535152665696739,0,0,0,0,0,0,0,0,0.068264084432898,0,0,0,-0.00815970975111905,0.040887605070648,0,0,0.0849934614463838,0,0,0,0,0,0,0,0,0,0,0,0,0.0548258757652473,-0.103583035839476,0,0,0.121150481292459,0,0,0,0,0,0,0.0108714020204306,0
X601658.CH.Equity,0,0,0.117235406411189,0,0,0,0,0.187901592847467,0,0,0.243649194262789,0,0,0.00108909005293363,0,0,0,0,0,-0.0178352755136527,0,-0.00267654122106038,0.0991780332365763,0,0,0,0,0,0,0,0,0,0,0,0.181799073388488,0,-6.93889390390723e-18,0,0,0,0,0.277493923533919,0,0,0,0,0,0,0,0,0,0.151602410713939
