,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.071351995138618,0,0,0,0,0.0572412179483842,0,0,0.32860488140142,0.0222756482594731,0.333563434368881,0.113423448596822,-0.0474933831856657,0,0,0,0,0,0,0,0,0,0,0,-0.135414581619646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561778847052643,0,0,-0.0028073298957455,0,0,0,0,0,0.134859370297886
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0200134707530577,0.0563349808321304,-0.073154983314526,0.0661319227724867,0,-0.0806738566184117,0,0,0.36520116088113,0,0,0,0.51310244637284,-0.0751549372990351,0,0,0,0,0,0,0,0,0,0,0,-0.0144081534846679,0,0,0,0,0,0,0,0.0349813618352321,0,0,0,-0.0551380402586317,0,0,0,0,-0.148952970968185,0.0821706066581645
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0770381545343271,0.158454108610913,0,0.455050391529967,0.064632894237076,0,0.222388126312449,0,0,0,0,0,0,0,0,-0.0114414672707577,0.0704973050846822,0.0668806821337979,-0.0699715988079848,-0.134820481951514,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0829995883129767,0.139007992623034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.197000052336728,0,0,0,-0.640308678407906,0.15771630321146,0,0,0,0,0,-0.760696004209042,0.633684003481451,0,0,0,-0.160279346196022,0,0,0,0.419170507427275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127793272287988,-0.306599072043268,0,0,0,0,-0.0990847160521936,0,0,0,0,-0.156669762978321,0
X600036.CH.EQUITY,0.143580127095635,0,0,0,0,0,0,0,0,0.115590869511536,0,0,0,-0.0306438637508857,0,0,0,0.0975586179643731,0.0851133098937624,0,0,0,0,0.0623555971474643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328221543493664,0.176205975404788,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.167109218678625,0,0,0.146265788564938,0,0,0,0,-0.0513639731590761,0.307008318868725,0.156583987441473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133104147020385,0,0.157165971597166,0,0,0,0,0,0,0,0,-0.144753654376601,-0.180547368091354
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0313901461974896,0,0,0,0,0,0,0,0,0.581930338229744,0,-0.0645234081496433,0,0,0,0,0,0,-0.0295446420569848,0,0,0,0,0,0,0,0,0,0,0,-0.102521713712815,0,0,0,0,0,0,0,0,0,-0.122762160674696,0,-0.106233973869032,0.255396925618327
X601009.CH.EQUITY,0.0764860102905694,0.0777891771419768,0,0,0,0,0,0.0103307994485115,0,0,0,0.207828495426754,0,0,0,0,0,0,0,0,0.436643057146032,0,0,0,0.00111992484560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316833104740774,-0.00503245576789494,0.165509378929808,0
X601166.CH.EQUITY,0.200655095332953,0,0.0995054092058905,0,0,0.276762017385911,0,0,0,0,0.107460527397907,0.178669727589414,0,0,0,0,0.174191515129451,0,0,0,0,0.23493314164013,0,0,0,0,0,0,0,0,-0.0819118760759571,0,0,0,0,0,0,0,0,0,0,0,0,0.0697191580736767,0,0,-0.0299036129142733,0,0,0,0,-0.0810907983495283
X601169.CH.EQUITY,0,0.0820847603656289,0,0.0526761094036133,0,0.0665789968234222,0.134716698634865,0,0,0,0,0,0,0,0.306120652672206,0,0,0,0,0,0.333860679639214,0.022845642250285,0,0,0,0,0,0,0,0,0.256546004154077,0,0,0.00679741936162729,0.00866429694478022,0,0,0,0,0,0,0.130008542390565,0,0,0.2071587631903,0,0,0,0,0,0,-0.151012768229104
X601229.CH.EQUITY,0.0114692726139072,0,0,0,0,0,0,0,0.300932345377304,0.158979897424888,0,0,0,0,0.0817303249661582,0,0,0,2.16840434497101e-19,0,0,0,0.233650330305177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302670144172288,0,0,0,0,0,0,0,0,0,0,0,0.0123847608302883,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0748973862569328,0,0,0.00691536982563945,0.153745972021125,0,0,0,0.203122086280988,0,0,0,0,0,0,0.019175483615973,0,0.249695388109364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,-0.0825941297243146,0,0.104847148337574,0,0.0855077773694833,0,0.0491686661728061,0,0,0,0.252329217121829,0,0,0,0,0,0,0,0,0,0.28313445456484,0.0258892355911726,0,0,0,0,0,0,0,0.0492290131922516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205285848489176,0,0,0,0,0,0
