,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.20470289060082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686065665547719,0.134186334814075,0,0,0,0,0.0651880553706472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194985235359332,0,0.0625638453113321,0.18567296408117,0,0.0260659092931846,0,0,0,0.115827775369972,0
X002142.CH.EQUITY,0.156469224465739,0,0,0,0,0.770780355020676,-0.102833968473828,0,0,0.132009745747603,0,-0.294412962445241,0.0100974812843035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209692140538767,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0397862202135047,0.0461804200165859,0,0.220887002440658,0.0210030539268312,0,0.23069653367128,0.135840158445073,0,0.0965697109753029,0,0,0,0,0,0,0,0.087565323175669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218340386819846,0,0,0,0,0.00869330131576182,0,0,0,0.0487360586056014,0.0158803060655866,0,0,0,-0.0596479573996456,0
X600015.CH.EQUITY,0,0.029096591382833,0,0,0,0,0.338195158562898,0,0.498774785853939,0,0.144734483695216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547760917023664,0,0,0,-0.39101647355502,0,0,0,0,-0.0337176988938597,0,0,0,-0.289953115867365,0,0,0.0280578429524154,0,0,0.168732528913235,0,0,0,0,0,0,-3.46944695195361e-18,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.123494948571229,0.0583507048290209,0.540609800223412,0,0,0,0.00620364437567325,0.0915302827433506,0.0949910399026158,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.059860671785885,0,0,0,0,0,0,0,0,0,0.00318755437671103,0,0,0.0341427144366295,0.0834392927812049,0,0,0,0,0,0.0815140312984063,0,0,0,0,0.0950822862346687
X600036.CH.EQUITY,0.0845602849910523,0.050223653175716,0,0,0,0,0,0,0,0,0.109383010180909,0,0,0,0,0,0,0,0,0,0.194766527254403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989687251902501,0.116742859448643,0.0220758665465086,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.700559961142361,0,0,0,0,0,0.133069559069563,0,0,0,0,0,0,-0.00885541826223544,0.0673560438749384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149025123132642,0,0,0,-0.0333257953256469,0,0,-0.0318396937506968,0,0,0,0,0,0,0,0,-0.0896046333400367,0,-0.0210523002696438
X601166.CH.EQUITY,0.111812321020941,0.0203108895400124,0.380252169331341,0,0,0,0,0,0,0,0,0,0,0.0350911547734173,0.205070448285538,0.0273886610670246,0,0.0330139560245915,0,-0.0100714796914766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199589049846857,0.0297163816174606,0,0,0.00870327741838739,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.193651458532357,0.159636598267836,0.616049495329968,0.0986390953548675,0,0,0,0,-0.135728853449314,0.00113964604030307,0,0,0,0,0,0,0,0.0711218087574856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265642113278658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.121680448577098,0.378935258785499,0.458531982707319,0,0.0249757666651933,0,0,0,0,0,0,-0.136623680660634,0,0,0,0,0,0,0,0,0,-0.191027181638153,0,0,0,0.0817964559446306,0.107296117412331,0,0,0,0,-0.0763250468489285,0,0,0,0,0,-0.0612997959980071,0,0,0,0,0.0741819590506368,0,0,0,0,0,0,-0.188460872075402,0.135541067320393,0
