,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.285031211774692,0,0,0,0.082839346387074,0,0,0,0,0,0,0,0,0,0,0,0,0.165999267350125,0,0,0,0,0.0435732599319287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333826185679545,0.000849142296262516,0,0.0399607320768468,0,0,0,0,-0.0383517643497632
X002142.CH.EQUITY,0,0,0.0103316555347441,0,0,0.300879285999321,0,0.183417343390631,0.0069256608002933,0,0,0,0.0531099082961103,0,0,0,0,0.146965690562775,0,0,0,0.0290984488454235,0.0230956993281242,0,0,0,-0.107425841391343,0,0,0,0.0193930679862442,0,0,0,0,0,0,0,0,0,0,0,0.0153344680897862,0,0,0.0969473580890938,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0787704787654356,0,0.0817048506045783,0.178258749551158,0,0,0,0,0.473860237867805,0.117075336454066,0,0,-0.0565681194356527,0.00109940673357135,0.100685224697145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576356467183913,0,0,0,0,0,0,0,0,0,0,0,0.0220798725828543,0.0460817003468834
X600015.CH.EQUITY,0,0,0.20920722867433,0,0,0,0,0,0,0,0.343095138499769,0,0,0.0738572132761099,0,0,0,0,0.121364158752601,0,0,0,0,0,0.352894569114425,0,0.0463722606162265,0,0.0277290080060697,0,0,0,-0.0944268989900714,0,0,0,-0.0949445639344248,0,0,0,0,0,0,0,0,0,-0.00330835833822632,0,0,-0.0408944497487109,-0.0562103413309447,0
X600016.CH.EQUITY,0,0,0,0.231662059751591,0,0,0,0,0,0,0,0,0,0,0,0.314701988650784,0,0.12717996324732,0,0,0,0,0,0.23007715951132,0,0,0,0,0,0,0.0370586374132225,0,0.0286820530873156,0,0,0,0,0,0,0.0519330217498345,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.172218801984269,0.363823119967569,0,0,0.0799594865208621,0,0,0,0,0.0471345954821024,0,0,0,0,0,0,0.0382387024805929,0,0,0,0,0,0,0,0,0,0.176907831308222,-0.00895058731525336,0,0,0.124244421954714,0.00260205130449817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.051502132785834,0,0,0,0,0.104584283772821,0,0,0,0,0.183271444765021,0.171019378301239,0,0,0.134276520948687,0,0.152147437462138,0,0,0,0,0,0,0,0,-0.0471367762255166,0,-0.0169791803512697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696650087207771,0.0263917523235735
X600926.CH.EQUITY,0.193527285809704,0,0.142210831617379,0,0,0,0.275735513467289,0,0.0626968141140442,0,0,0,0,0.0807611499187637,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134077025073961,0,0,0,0,0,0,0.0409883070883986,0.0149194382493288,0,0,0,0,0,0,0,0,0,0,0,0.0306734497861469,0,0,0.00907229906951893,0,0
X601009.CH.EQUITY,0,0,0,0,-0.2694900616625,0,0.695128613086047,0.087390425045366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133193082532553,0,0,0.0904231748327397,0.0330742918011687,0,0.190250548529525,0,0,0,0,0,0,0,0,0,0,0,0.21506253380489,0,0,0,0,-0.176618133090766,0,0,-0.155405248206031,0
X601166.CH.EQUITY,0.0441856179020635,0,0,0,0,0.25799224397385,0,0,0,0,0,0,0.0790629424322836,0.199762753415219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550699450845565,0,0,0,0.0710508390587146,0,0,0,0,0,0,0,0,0.166904918721723,0,0,0,0,0,0,0,0
