,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.13935279911443,0,0.126214357182446,0,0.165150604021115,0,0.364520314500943,0,0,0,0,0.0766795944462631,-2.77555756156289e-17,0,0.261717676682308,0,0,0,0,0,0,0,0,-0.0607349036678432,0,0,0,0,0,0,0,0,0,0,-0.0431614329390371,0,0,0,0,0.183774834188269,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.192931043508591
X002142.CH.EQUITY,0.172760440077223,0,0,0,0,0.482391560642547,0,0,0.0333631206283049,0,0,0,0,0,0,0,0,0.0831220204791231,0,0,0,0,0,0,0,0,0,0.160547503951355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102401548783503,-0.248298625710425,0,0,-0.246804734759701,0.124399341988814,0
X600000.CH.EQUITY,0,0,0,0,0,0.144986788286148,0,0,0,0,0,0,0,0.619071501339491,0,0,0,0,0,0.35369631271915,0.0629209312407888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33360329089809,0,0,-0.084610567444323,0,0,0,0,0,-0.00776605212158925,0.18937664294183,0
X600015.CH.EQUITY,0,0,0.11966173361331,0,0,0,0,0,0,0.0511070716846637,0,0,0,0,0,0,0,0.0263230486559467,0.00515268938234633,0.220026067124055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597151020751611,0,0,0,0,0,0,0,0.0373254491230777,0,0,0.0795751190066994,0,0.055551200576972,0.000907828818810887,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.121105430190636,0,0.0675413179596779,0.032174245722096,0,0,0,0,0,0.254022871119468,0.323461949539011,0,0,0,0.0310002566878212,-0.0139150594595747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645199338594445,0,0.130275322052346,0,0,0,0.0327516223120959,0,0
X600036.CH.EQUITY,0.205288100461707,0.053336444516826,0.026150573594601,0,0,0,0.134975370697675,0,0.108687210755159,0,0,0,0,0,0,0,0.110797561430883,0.0376644042670047,0,0,0.0603039091869593,0.0439874813648455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296953736726498,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.14989062394777,0,0.0174797621268606,0,0,0,0.578121323254185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143886072527977,0,0.155002235455014,0,0,0,0,0,0,0,0,0,0,0,0.0117688937013113,0,0.193056967937486,0,0,-0.00225295591218791,0,-0.0257115668538138,0,-0.0893658996902662
X600926.CH.EQUITY,0,0.0398592175271484,0,0,0,0,0.160919716270395,0,0,0,0,0,0.305999329402184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223513409193391,0,0,0,0.00418126600786033,-0.0793908184617127,0,0,0,0,0,0,0.265812048794869,0.00128194568253692,-0.0283036491127272,0,0,0,0,0
X601009.CH.EQUITY,0,0.0352574350303179,0,0,0,0.260008227135059,0.0371105928023032,0,0,0,0,0,0,0.0500230951766796,0,0,0,0.0790810065683507,0,0.206604661378401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862369621038115,0,0.119048198799685,0,0,0,0,0,0,0.252812375815484,0,0
X601166.CH.EQUITY,0.0837095545947978,0,0.070005211385848,0,0,0,-1.73472347597681e-18,0.115540953130041,0,0,0,0.0450485624152975,0,0,0,0.210330073018199,0,0,0,0.0376632090538492,0,0,0,0,0,0,0.199603954433684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687456749983323,0,0,0,0.0600054033872381,0,0,0
