,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.143687514808345,0,0,0,0.383622284080652,0,0,0,0,0,0,0.118985951163082,0,0,-0.0105194137606176,1.73472347597681e-18,0,0.0119612746333831,0,0,0,0,0,0,-0.0178939508037629,0,0,-0.127477169778139,0,0,0,0.144090256406781,0,0,0,0,0,0,0,0,-0.180819099493903,0,0,0,0,-0.124185299080296,0,0
X002142.CH.EQUITY,0.155318665625824,0,0,0,0,-6.93889390390723e-18,0,0.533979520918409,0.126082592601932,0,-0.0432594235320104,0,0,0,0,0,0.0899657597562617,-0.106635207692596,0,0,0,0.135867335371577,0,-0.103370599847369,0,0,0,0,0,0,0,0,0,0,0.229719838159086,0.0632567135895315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580707107741539,-0.106160384118464,0,0,0
X600000.CH.EQUITY,0.132424418288492,0,0,0,0.127015322449398,0,0.0678631506978144,0,0,0,0.0867337585681445,0.0318987213456992,0,0,0,0.0477186610356781,0,0,0,0,0,0,0.0502540834518438,0,0,0,0.0246630999193689,0,0,0,0,0,0,0,0,0,0,0.191923760959037,0,0,0,0,0,0,0,-0.0265312542125443,0,0,0,0,-0.171210543208382,0,0
X600015.CH.EQUITY,0.0325799588803942,0.00451573054921935,0.118846978664097,0,0,0,0.443666581447378,0,0.0577749042525783,0,0,0,0,0,0,0.0503789689889923,0,0,0,0,-3.46944695195361e-18,0.205775159732237,0,0,0.0641010836037246,0,-0.00885680786693997,0,0,0,0,0,0,0,0,0,0.0210207537278519,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.112697279365517,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.046178579095339,-1.73472347597681e-18,0,0,0.0723343726820209,0.41250260068426,0,0,0.204967531412069,0,0.0998896787638492,0,0,0.0859170585642389,0,0,0,0,0.0876726205106034,0,0,0.0170771798678773,0.0188402661520209,-0.0523393348020697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104511321446534,0,0,0,0,0.0114297756020375
X600036.CH.EQUITY,0.229411354058517,0,0,0,0.399247888187498,0,0,0,0,0.0947969545448969,0.0400332680844545,0,0,0,0,0,0.0605870777458498,0,0,0,0,0.0600880200385788,0,0,0,0,0,0,0,0,0,0.0474433220279117,0,0,0,0,0,0,0,0,0,0.00228426726362118,0,0,0.103381421858209,0,0,-0.118057405963677,0,0,-0.0121452576549208,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0144295232679067,0,0,0,0.259555518360182,0,0,0,0,0,0,0,0.407460601886177,0,0.360846370199151,0,0,0,0,0,0,0,0.111864793861481,0,0.113826960460193,0.108195102103111,0,0,0,0,0,0,0,-0.0665807242757046,0,0,0,0,0,-0.124081710059312,0,0,0,0.111044586317683,0
X600926.CH.EQUITY,0,0.04015871579548,0,-0.0300816668399973,0,0.0237022722018444,0,0,0,0.656283471991441,0,0,0,-0.106353963860671,0,0,0,0.0802276562952109,0,0,0,0,0,0,0,-0.0294882761362717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583235240907787,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.201842573486261,0,0,0.293325223821069,0,0,0,0,0,0,0,0,0,0,0,0,0.078361145264694,0,0.167488533426908,0,0.0819609065072052,0.0120878176376497,0,0,0,0,0,0.0547318374091554,0,0,0,0,0,0,0,0,0,0.0592603108044173,0,0,0,0,0,0.00646423163362792,0.0313310848795517,0,-0.0649830473254235,0,0,0,0.0543148718296573,0,0.0141669667057562
X601166.CH.EQUITY,0.470865300287592,0,0,0,0,0.230993994076205,0,0.141168866407841,0,0,0,0,0,0,0,0,0,0.044259353813576,0,0,0,0,0.00155886041459104,0,0,0,-0.0895965854192233,0.165749411458526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015082626067288,0,0.150793514386603,0,0,-0.0664097017698632,0
