,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.158627872195246,0,0,0,0.0225120007603616,0.171315598320769,0,0.143409267437444,0,0,0,0,0.00699392624432426,0,0,0,0,0,3.46944695195361e-18,0.2715305319488,0,0,0,0.298781001760358,0,0,-0.17008960146978,0,0,0,0,0,-0.0929646657098042,0,-0.127871782795779,0,0,0.12477764522836,0,0.0358032548901138,0,0,0,0,0,0,0,-0.220823248333769,0,0,-0.115069954442467
X002142.CH.EQUITY,0.213940993153031,0,0,0,0,0.0474482462479782,0,0,0,0,0,0,0,0,0.214640987970169,0,0,0,0,0,0.0531179389117311,0,0,0,-0.00815832288966771,0,0,0,0,0.12218712609172,0,0.0633002446762848,0,0,0,0,-0.19148821929613,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400972154305701,-0.00583051589240776
X600000.CH.EQUITY,0.0632857982760783,0,0,0,0.0801628077978295,0.157685481923981,0,0,0,0,0.454862811917007,0,0.0422734019197446,0,0,0,0,0,0,0,0.047162396280674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666548555865792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948452218872253
X600015.CH.EQUITY,0,0,0,0,0.0162749743108448,0,0,0.304342594535234,0.000740361650627985,0,0,0,0.306364992319911,0.03590951653983,0,0,0,0,0.0629668962321332,0,0,0,0,0.0610943185286218,0,0,0,0,0,0,0,0.157338337407988,0,0,0,0.0593299303696669,0,0,0,0,0,0,0,0,0,-0.0565598239132703,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.28062103863474,0,0,0,0,0,0.0564245560001064,0,0.271540876792895,0,0,0,0,0,0,0,0,0,0,0.0781340079563601,0,0,0.0336677041464545,0.0963563242977477,0,0,0,0,0,0.167984165901708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495007599822772,0.0538379448423175
X600036.CH.EQUITY,0.254796456719168,0.0829490038274768,0.0402195377460676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956426375107329,0,0,0,0,0,0,0.0281366298093252,-0.0275419930620297,0,0,0.0507217742602693,0.408578425439061,0,0,-3.46944695195361e-18,-0.0327933015883293,0.0104512864132245,0,0.189625729414209,0,0,0,0,0,0,0,0.118816057456627,0,0,0,0,0,0,-0.0235671529799216
X601166.CH.EQUITY,0.0645153770404017,0,0,0,0,0.500937244485267,0,0,0,0,0,0.131429016662061,0.0575302410633924,0,0.0499475734298925,0,0,0,0,0,0,0,0,0,0,0.0894360824026478,0,0,0,0,0,0,0.267764589749883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.235346334970481,0.619572682708526,0,0,0,0,0,0,0.0325534008381886,-0.0278710157339527,0,0,0.155752694178146,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0911674292662754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281585244940433,0.027541248854264,0,0
X601229.CH.EQUITY,0,0,-0.176469032103204,0.310632202518611,0,0,0,0,0,0.318205095521976,0,0,0,0.166284375194985,0,0,0,0,0.212222701177631,0,-0.037615535784101,0,0,0,0,0.237810894618391,0.116635343463228,0,0,0,0,0,0.13203485654284,0,0,0,0,0,0,0.0553251415600101,0,0,0,0,0.104121942758644,-0.319119026644184,0,0,0,-0.102657465706767,0,0
X601288.CH.EQUITY,-0.010553666157863,0,0,0,0,0,0,0,0.166280804120874,0,0,0.491791969113383,0,0.137133875383283,0.0973451330551689,0,0,0,0.151337739142595,0,0,0,0,0.184649831608235,0,0,0,0,0,0,0,0,-0.0115920091420367,0.00269361594692617,0,0,0,0.0419169019551673,0,0,0,0,0,0,0,0.0472038439044407,-0.0522982697454702,0,0,0,0,0.0463688910375713
X601328.CH.EQUITY,0,0,0.178307681161004,0,0.137394667338208,0,0.018026424808545,0.209253414624469,0,0,0,0.052297627403726,0,1.38777878078145e-17,0.0235427990400317,0.185418200365084,0,0,0.061214371916657,0,0,0,0,0,0,0,0,0,0,0.0329572409553033,0,0.120488220630506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161581513318867,0.0837803649674092,0,0,0,0
X601398.CH.EQUITY,0,0.122707714558286,0.128959925743152,0,0,0,0,0,0,0.187412373537706,0.16521423908078,0,0.251224822897792,0,0,0,0,0,0,0,-0.0911073807679848,0,0,0,0,0,0,0,0,0,0,0,-0.210616683134986,0,0,-0.039377104403852,0,0,0,0.0525981529823464,0,0,0,0,0.0969074955021056,0,0.315329775338017,0,0,-0.0106427221972317,0,0
X601818.CH.EQUITY,0.229151913181777,0,0.176934750530957,0.0212527850570973,0,0,0,0,0,0,0,0,0,0,0,0.360451254016889,0,0,0,-0.00122107321408229,-0.00444209900235107,0,0,0,0,0,0,0,-0.229066748772051,0,0,0.0334791698418268,0,-0.169822337365578,0,0.0420828330374176,-0.114883105266616,0,0.0395241868078646,0.178477591995632,0,0,0,0,0,0,0,0,0,0,0,0.0426271733349358
X601939.CH.EQUITY,0.0324245367060791,0,0,0,1.38777878078145e-17,0,0,0.0868790057408924,0.365919343058403,0,0,0.473541370068882,0,0,0.183905003223115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157250610259904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.152506230161127,0,0.110133184922741,0,0,0.19552365813747,0.205976088000326,0.0512972716387077,0,0.135859025500523,0,0,0,0,0,0,0,0.0702625249507036,0,0,0,0,0,0,0,0,0,0,0,0.151644271715668,-0.0314939455741247,0,0,-0.330991000348443,0,0,0,0,0,0,0,0.0582258618607836,-1.73472347597681e-18,0,0,0.0335041636908308,-0.021274213558395,0
X601998.CH.EQUITY,0,0,0,0.301409365289335,0.0778542410321587,0,-8.67361737988404e-19,0.0678730765719727,0,0,0.160902617319654,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0534820105164533,-0.0725074185924005,0,0,0,0,0,0,0,0,0,0,0.128291698980299,0,0,0.117218311622009,0,0,0.102489716163787,0,0,0,0,0,0,-0.021908280149824,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.107302182345718,0,0,0.133635724700701,0,0,0,0,0,0.465486585939203,0.133047605012939,0,0,0,0,0,0,0,0,0.0900603713722019,0,0,0,0,0,0,0.267022382582798,-0.173572229213676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536719212114409,0,-0.0956788954421453
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381764614904447,0,0.0366578626351475,0,0.290923493513596,0,0.489079463840465,0,0,0,0,0,0,-0.00784235442052976,0,0,0,0,0.00246342665549052,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0189140336163098,0,0,0,0.167782135642104,0,0,-0.0978550118422136,0.382850233474017,0,0,0.0840800652880005,0
