,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.124207338930699,0,0,0.130703805736335,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484818093367064,0,0,0,0.235359104050558,0.275075325706954,0,0,0,0,0,0,0.132417980365808,0,-1.38777878078145e-17,0,0.0023562064536795,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419352319677638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124347638181366,0,0,-0.0729105865033195,0.182791110161268,0.0564044409022264,0,0,0,0,0,1.38777878078145e-17,0.183558651752251,0,3.46944695195361e-18,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.400027102034458,0,0,0.0793625092038188,0.0319888369717107,4.33680868994202e-19,0.0628356717961469,0,0,0,0,0.184804527307589,0,0,0,0,0,0.0513525316386549,0,0,0,0,0,0,5.42101086242752e-20,0.0868916232827704,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.031315295328921,0,0,0,0.0763544275272873,0.286219686289845,0.236622177013174,0,0,0,0,0,0.136086317353893,0,0,0,0,0,-0.109912983309749,0.038592533190077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255894281610376,0,0,0,0,0.0329107568223503,0,0,0.0925606985330351
X600016.CH.EQUITY,8.67361737988404e-19,0,0.132651275091299,0.0109507168534924,0,0,0,0.181418799510688,0.176243625973286,0.053751458918899,0.185894927978109,0,0.0551466258344792,0.0800827967389449,0.106148308864604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014466291518151,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0876362123104178,0,0,0,0,0.371481624957815,0,0,0,0,0,0,0,0,0,0,0.03544999812625,0.0244643090093834,0,0.280636370209183,0,0,0.054647650100939,0,0,0,0.124077614794073,0,0.0131113616504476,0,0.0351430871785414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0899284395508737,0,0,0.11843200021317,0.0563611549096502,0.284797356272569,0,0.0552078319772045,0,0,0.0764710716146001,0.0283562655190091,0.163592118520325,0.0613112689554046,0,0,0,0,0,0,0.0336983980456152,0,0,-8.67361737988404e-19,0.0182434538188262,0,0,0,0.0283507938877429,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00187111181621556,0,0,0
X601169.CH.EQUITY,0,0.0406260296834529,0.0286174551029861,0.40392296868772,0.152269114541016,0,0,0,0,0,0,0,0,0,0,0.0604595615733531,0.0158596662291683,0,0,0,0,0,0,0,0,0.217640548275485,0,0,0,0,0,0,0,0.0171182803251166,0,0,0,0,0,0,0.0739746040012033,0,0,0,0,0,0,0,0,0,0.0276490855653425,0,0
X601229.CH.EQUITY,0,0.0498261811762276,0.380359272030334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169176000500617,0.0491153402624266,0,0.177431411444258,0,0,0,0,0,0,0,0,0,0,0.0211277265873208,0,0,0,0,0.123359873116339,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0790362647069736,0,0,0.286820908495385,0,0.165516244899631,0.117806692994114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272067351624175,0.0359788842736619,0,0,0.163970096455186,0,0,0,0,0,0.108519228139297,0,0,0,0,0,0,0,0.00521148581257937,0,0,0,0,0,0
