,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.150224738034453,0,0.0323422334468679,0,0,0,0,0.0670041891205589,0,0,0,0,0,0,0,0,0,0,0.307969791137182,0,0,0,0,0,0,0,-0.0104208482921083,0,0,0,0,0,0,0,0,-0.0738905855112368,0,0.24977212479467,0,0.117920267627991,0,0,0,0,0,0,0,-0.265973301262146,0,0,0
X002142.CH.EQUITY,0.162610526749146,0,0,0,0,0.0526636850209605,0.0114257153810726,0,0,0,0,0,0,0,0.288526323142681,0,0,0,0,0.0309721125776984,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0331701294685326,0,0,0,0,0,0,0,-0.00578644874399855,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0878601747221392,0,0,0,0.0533806011490253,0.229255379798946,0,0.0629955435490922,0,0,0.358498839064639,0.0255202837369485,0.0281453618611095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405291488019673,0,0,0,0,-0.0140844909611443,0.0655004556044679,0,0,0,0,0,-0.0217879845309464,0,0,0,0,0,0,0,0,-0.0719772931015034,0.0887576808989454
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.30212778284684,0.00303326974285045,0,0,0,0.25724309668632,0.0997908845252292,0,0,0,0,0.00709448510659823,0,0,0,0,0.0153518550060292,0.0545276161673638,0,0,0,0,0,0.0413445663489527,0.132513809120359,0,0,0,0.0862297911840345,0,0,0,0,0,0,0,0,0,-0.075008496901944,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.134540614240112,0.272957477966832,0,0,0,0,0,0,0.239903415848319,0,0,0,0,0,0,0,0,0,0.0560777745367604,0,0,0.0732571033857789,0,0.0377282888004468,0,0,0,0.0378499690113703,0,0.102834812055149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170201795840978,0
X600036.CH.EQUITY,0.109834437939429,0.320235703563385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138820809860398,0,0,0,0,0,0,0.136714541532425,0,0,0,0.00734416208583298,0.20015476268848,0,0,0,-0.0135426357299985,0,0,0,0,0,-0.0233126344157982,0.150016440619822,0,0,0,0.109935341097294,-0.0629364169248886,0,0,0,0.0796101103187442,0.0723080818952019,0
X601166.CH.EQUITY,0,0.371581993667502,0,0,0,0,0,0,0,0,0,0,0,0,0.26422841395326,0,0,0,0,-0.0260026011312896,0,0.0269999484430166,0,0,0,0.0212542814033021,0,0,0,0.131544329068759,0,0.299848151990546,0.0175235760541343,0.0901285585522904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165539342576558,0
X601169.CH.EQUITY,0,0,0.0557286590651642,0.347725844374951,0,0,0,0,0,0,0.404804307655658,-0.191569521422313,0.209717370906712,0,0,0.0379374225660451,0,0.0299207103209932,0,0.0115397220598388,0,0,0,0,0,0,0,0,0.00246752821204636,0.0476923491271034,0,0.0117016322788232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700780031174069,0.126502374288029,0,0,0,0
X601229.CH.EQUITY,0,0,-0.148729198914415,0.284749969457961,0,0,0,0,0,0.351953722953935,0,0,0,0.229737107924702,0,0,0,0,0.195499589452337,0,0,0,0.0363230862749647,0,0,0.117441770619442,0.116727179636769,0,0,0,0,0,0.141960852024506,0,0,0,0,0,0,0.0757323545183011,-0.0215562851478435,0,0,0,0.0498483710328634,-0.282315493884155,0,0,0,-0.127820824289285,-0.103082064655014,0
X601288.CH.EQUITY,0,0,0,0.0114634018946503,0,0,0,0.120674095838225,0.086513124354312,0,0,0.450501363957694,0,0.183445366783083,0,0,0,0,0.047500839409282,0,0,0,0,0.190483427307933,0,0.155098239384954,0,0,0,0.0389626314838176,0,0,0,0,0,0,0,0,-0.0390972630186523,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0
