,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.2578918098829,0,0,0,0,0,0,0,0,0,0,0,0.11669135703962,0.0518215447345333,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.242727174363963,0,0,0.181784649455513,0,3.46944695195361e-18,0,0,0,0,0,0.0338036027765022,0,0,0,0.13487907194647,0,0,0,0,0.026916097891179,0,0
X002142.CH.EQUITY,0.0816026569056249,0,0,0,0.283274453009027,0,0,0.121807605398316,0,-0.0621948952010924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139228547433398,0,0,0.245704193244793,0,0,0,0,0,0.190191453974732,0.107495804897885,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0500181405920178,0.161202618791444,0.0936047752215108,0.117191537921754,0,0.262976198608315,0.0814050116797429,0,0.0885376953717065,0,0,0,0,0,0,0.0525137863303248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201028314159344,0.0714730668921455
X600016.CH.EQUITY,0,0,0.0314874906781154,0,0,0,0.00691190424822376,0,0.236794475381051,0.144608384191984,0,0,0,0.134110409044028,0.131923165103422,0,0,0,0.0169887779250865,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134758304423524,0,0,0,0,0,0,0,0,0,0,0,0.345575462285871,0,0,0,0,0,-0.00987030292221913,0,0.0306321860688691
X600036.CH.EQUITY,0.0418587237944851,0.3612082251151,0,0,0,0.0787887851982316,0,-0.0613955459891606,0,0,0,0,0.123310279878594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873621819403015,0,0,0.0842317012694615,0.121249959027894,0,0,0,0,0,0,0,0.103622436794304,0,0.0358996415692147,0,0,0,0,0.0450593670012823,0,0,0
X601166.CH.EQUITY,0.0394804430162721,0.0605849671179292,0.411563345731259,0,0.0145788171864953,0,0,0,0.0999914257988767,0,0,0,0.126249279662045,0,0,0.0265440761978098,-0.00159395216942405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835444579884411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.110473075777159,0.291155443152549,0.2834716372097,0,0,0,0,0,0,0,0,0.147177317980828,0,0.0321867850676239,0,0,0,0,0,0,0,0,0,0.0357827500536368,0,0,0.0740822961259707,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.178209454105578,0,0,0,0,0,-0.0307645414206066,0,0,0,-0.00599737227205541,0,0,0,0,-0.0430852965854028,0
X601229.CH.EQUITY,0,0.0738429522102508,0.124642386977201,0,0,0,0,0,0,-0.00734039023301646,0,0,0,0,0,0,0,0,-0.042823724934778,0,0,0,0,0,0,0,0,0,0,0,0,0.203857368319679,0,0,0.111647235314583,0,0,-0.0407828537457175,0,0,0,0,-0.0705113688663903,0,0,0,0,-0.2223577630351,0,0.377941176755338,0.0972130978470448,-0.0927197659164148,0
X601288.CH.EQUITY,0,-0.0618850322905515,0,0.113536128850383,0,0.172683108252316,0,-0.0523632702523176,0,0.0335178964399149,0,0,0.667051755845083,0,0,0,0,0,0,-0.0576118264897449,0,0,0,0,0,0,0,0.00716073069972569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252135385081508,-0.0173189622449548
X601328.CH.EQUITY,0,0,0.0476978601470445,0,0,0,0.102693071738362,0.0223932708568178,0.268079155986668,0,0.221599284423866,0,0,0,0.169435734266167,0,0,0,0,0,0,0,0,0,0,0,0.103400179316039,0,0,0,0,0,0,0,0,0,0,0,0.0813837488392517,0,0.050002315413969,0,0,0,0,0,0,-0.000402488110986607,0,0,0,0,0.00522241061558114
