,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.103876929751785,0,0.127077718256212,0.0578215656544792,0,0,0,0,0.1845663157825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434770715579605,0,0,0,0,0.161863667608034,0,0.0040016587291317,0,0.0081149553325972,0,0,0,0,0,0,0.0662496183579729,0.0524643162366264,0,0,0,0,0
X002142.CH.EQUITY,0.392662228218448,0,0,0.131407309976019,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560419562107555,0,0,0,0,0,0,0.269914588948725,0.115732435649222,-0.0676544621497273,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0310481009740098,0,0,0,0.0195968530577559,0,0,0,0,0,0,0,0,0.143499572210671
X600000.CH.EQUITY,0.0982135386590683,0,0,0,0.126516949750204,0.206596358574126,0.00335281904469905,0,0,0,0.146384778572225,0,0,0,0,0,0,0,0,0,0.173427116854122,0,0,0,0,0,0,0,0,0,0,0.108751883891741,0,0,0.0356343741944762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320259716957045
X600015.CH.EQUITY,0,0,0,0,0.0404932232123918,0,0,0.379488230786318,0.0555208060193472,0,0,0,0,0,0.37513320111312,0,0,0,0,0,0.0936751699350677,0,0,0,0,0,0,0.0236370764936245,0,0,0,0,0,0.00363506479425846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0890537402447568,0,0,0.306776769003482,0,0.0433060313312948,0.00735760015799034,0.267626553216583,0,0,0,0.045047436161759,0.0253179170215323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023091876349511,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.400171955453045,0,0.210171095341768,0,0,0,0.061996452854322,0,0,0,0,0,0,0,0,0,0,-0.0462172924769367,0,0,0,-0.0465444741752524,0,0,0,0,0,0,0.035261271512232,0.171254458920726,0,0,0,0.0954463591290179,0,0.0197162513831185,-0.0380246249299664,0,0,0,0,0.108487263667072,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0785561619286907,0,0,0.293866663096595,0.142735964842279,0,0,0,0,-1.73472347597681e-18,0,0,0.139545474261195,0,0,0.00441415211120978,0,0,0,0,-0.0193532250280525,0,0,0,0,0,0,0,0.065809265683245,0,0,0,0.115832500315908,0.00811865366321636,0,0,0,0,-0.00738172853463112,0,0,0,0.02851010414228,0,0,0,0,0,-0.00911252784936624,0,0
X601169.CH.EQUITY,0,0,0,0.0828640693365904,0.0233098450263221,0.303926781620618,0,0,0.198571072508519,0,0,0,0,0,0,0,0,0,0,0,0.278065126059225,0,0,0,0,0,0,0,0,0,0,0.0410087629512687,0,0,0.00272791178871654,0,0,0,0,0,0,0,0,0,0,0.0518263577658185,0,0,0,0,0,0.0529146626899579
X601229.CH.EQUITY,0,0,0,0.395666251325527,0,0,0,0,0,0,0,0.0360897753036585,0.144822920861847,-2.77555756156289e-17,0,0,0,0.0258118579067205,0,0,0,0,0,0,0.258735287202523,-0.101224658804265,0.14132276745188,0,0,0,0,0,0,0,0,0,0,0.118681701989262,0,0,0,-0.0454017095898611,0,0,0,-0.0183972839893672,0,0,-0.0439419942126548,0,0,0.0252032593149585
X601288.CH.EQUITY,0,0.0771673303783593,0,0,0,0,0,0,0,0,0.0957397094268804,0.373915793314212,0,0,0.0101543494581075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235888030996727,0,0,0,0,0,0,0.124982401326153,0,0.0648539359899743,0,0,0,0.0303354085510127,0,0,0,0,0,0
