,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.327291979316205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908171748273769,0,0,0,0,0,0,0,0,0,0,0.0710514086008055,0,0,0,0.204010265643614,0.0602985888035619,0,0,0,0,0,0.0929685676788858,0.0757951227317085,0,0.054298133371523,0,0,0,0,0.147553325920506,0,0,0,0,0,-0.058678228884867,0
X002142.CH.EQUITY,0,0,0,0,0,0.0725517809130982,0,0,0.178826811644006,0,-0.078490358805675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151039013386434,0.00701362863724558,0,0.308066271098228,0,6.93889390390723e-18,0,0,0,0.205541787858227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.308932893854646,0,0,0.157402917467769,0,0,0,0,0.0834515409206144,0.0381067779089301,0,0,0,0,0.0746369949622775,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0364655823654213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153390033413074,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.19621223547198,0.247567396296994,0,0,0.0831937358089741,0,0,0.0954507892770786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265577561465472,0,0,0,0,0,0,0,0,0.112785579926582
X600016.CH.EQUITY,0,0,0,0,0,0,0.130378640355066,0.0636547292849989,0.0991877666577211,0.120500692798313,0.318559647360718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0173782199431956,0,0,0,0.215046170080001,0,0,0,0,0,0,0,0.00989815667111691
X600036.CH.EQUITY,0.213317451089245,0.343460363138515,0,0,0,0,0.213294596791181,0,0,0,0,0,0,0.115679679256471,0,0,0,0,0,0,0,0,0,0,0.0494525374947222,0,0,0,0,0,0,0,0,0.0385101295046652,0.138303843906124,0,0.0219639213892972,0,-0.0102483314655473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529304592485802
X601166.CH.EQUITY,0.00489316713256068,0,0.0119408983483757,0.0906580134749713,0,0.485106168110155,0,0.0109915846015161,0,0,0.0282874212816913,0,0.240400501879139,0,0,0,0.0353370706077948,0,0,0,0.0703996809212983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144337338540792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0696788259811254,0.267347326665537,0,0,0,0,-0.0549547418212612,0,0,0,0,0.230218638543841,0,0,0,0,0,0,0.0781511778829884,0,0,0,0.0743032907856256,0,0,0.290558541605471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021339764671103,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.244408727308075,0,0,0.00154043205240027,0,0.166990674446819,0,0,0,-0.101583051963044,0,0,0,0,0,0,0.0457238820740392,0,0,0,0,0,0,0,0,0,0,0.236760230115054,0,0,0,0,0,0,0,0.184371800153334,0,0,0,0,0,0,0,0.219106545525968,0,0,-0.274811289447633,-0.0725041602442116,0,0.00570673876781061,-0.058138208899598,0
X601288.CH.EQUITY,0,0,0,0,0.14852803515884,0,0.102182561585383,0,-0.0238650423370633,0,0,0,0,0.654503286311651,0,0,0,0,0,0,0,0.0268739356179307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0192367887116988,0.0859053021062594,0,0,0,0,0,0,0,0.283056892476894,0.117066534287485,0.176342053164477,0,0,0,0,0,0,0,0,0,0.0195630592456796,0,0,0.0410781233025354,0,0,0.0118456004014716,0,0,0,-0.0357423139459196,0,3.46944695195361e-18,0,0,0.0769606913549435,0,0.115841471121248,0,0.0682527120668397,0,0,0,0,0,0,0,0,0,0.0384862195007274
X601398.CH.EQUITY,0,0,0,0,0,0.397895134891844,0,0,0,0,0,0,0,0.313559158215921,0,0,0,0,0,0,0,0,-0.0262612555737714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172803399947357,0,0,0,0,0,0,0,-0.0953606204237947,-0.122773051456848,0,0.175709798140918,0,0,0.0271252811488899,0.165165073968261,0.0456958163864595
X601818.CH.EQUITY,0.0821352749360312,0,0,0,0,0,0.227638956908609,0,0,0.198410400040773,0.0813385746338798,0.14732362853559,0,0.0949782342274025,0,0.015812386505239,0,0,0,0,0,0,0,0,0,0.0283245247035302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036308816736144,0,0,0,0,0,0,0,0,0,-0.085549278260383,0,0.016711091579429
X601939.CH.EQUITY,0,0,0.291609793541769,0.105970547857143,0,0,0,0,-0.057154181508592,0.219343920659365,2.77391268807955e-05,0.093756467096384,0,0,0,0.273642457559494,0,0,0,0,0.040596464303475,0,0,0,0,0,8.67361737988404e-19,0,-0.0576211279609032,0,0,0,0,0,0,0,0,0,0,-0.0896079523233187,-0.0487400711592626,0,0,0,0,0,0,0,0,0,0,-0.0205292484214619,0.085856531572762
X601988.CH.EQUITY,0.183101300452013,0,0,0,0,0,0,0,0,0.48115913121279,0,0,0,0,0,0,0.339904446827443,0,0,0,0,0,0,0.0892740112782311,0,0,2.16840434497101e-19,0,0,0,0,0.166626666903681,0,0,0,0,0,0,0,-0.564233709530379,0,0,0,0,0,0,0,0,0,0,0,-0.206824929531544,-0.0375620615539954
X601998.CH.EQUITY,0,0.00741896423775877,0.237986599338062,0,0,0,0,0.210163273055618,0,0,0.0544609498418574,0,0,0.420761609465733,0.0133020173432494,0,0,0,0,0.0563733153509236,0.0655041171552415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669425430615256,0,0,-0.00186476777054439,0,0,0,0,0,-0.0831113498390858,0,-0.0477362979365093,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148325525237966,0.00986593061536373,0,0,0,0,0,0,0,0,0,0,0,0.0131890975127758,0,0,0,0,0.388293409953106,-6.93889390390723e-18,0,0,0,0,0,0,0.113026383293789,0,0,0,0.188606563821385,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0.0318962200379451,0,0,0,0.0198545859589147,0,0,0,0,0,0,0,0,0,0,0,0,0.238199646760185,0.296295173944999,0,0,0,0,0.0901797126354786,0,0,0,0,-0.0268626024774561,0,0,0,0,0.232708763243199,0,0,0,0,0,0,0,0,0,0.0683469003509623,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326717513173891,0,0,0.0799643922240035,0.0894134200127845,0,0,0.0189942320058988,0,0,0,0,0,0,0,0,0,0.0771790252722944,0.248741843392921,0,0,0,0,0,0,0,0.121968690069224,0.0770808929117602,0.0180681347406166,0,0,0,0.255660180203267,0,0,0
X5.HK.EQUITY,-0.0238337632435149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850812672577254,0,0.732739614389113,-0.414991133628693,0,0.284161439915812,0,0,0,0,0,0,0,0,0,0,0,-0.211622236398421,0,0,0,0,0.0795456556404654,-0.0659985300688267,0,0,0,0,0,0,0.0896925687771699,0,0.484769866929377,0,-0.0366721659047784,0,0,0.103172347022888
X2886.TT.EQUITY,0.00684457398213797,0,0,0.153532300098824,0,0,0.316745565163993,0.0233593693796078,0,-0.115549261482824,0,0,0,0,0,0.025161189824059,0,0,0,0,0,0,-0.0430430111912151,-0.0573774142128625,0,0,0,0,0,0,0,0,0,0,0,0,0.475407907114009,0.012260572934412,-0.0953727594332568,0,0,0,0,0,0,0,0.228340480189615,0,0,0,0.157402419434689,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.155309239917584,0,0,0,0,0,0.0867645253758604,0,0.0107890208622056,0,0,0,0.739473181292275,0,0,0,0,0.220009766333803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0.0295069200512768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07138560112772,0,0.0534531507689318,-0.32355558156345,0,0,0,0,0,0.152809178737597,0,0,0,0,0,-0.375540179310063,0,0,0,0,0,0,0,0.111632982555367,0,0,0,0,0,0.00341440383555744
X600030.CH.EQUITY,0.0417637932901623,0.0266112993766371,0,0,0,0,0,0,0.0566251324833985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827656838673323,0,0,0,0.419336227378478,0.0209578084822065,0.254647230803649,0.0318353055542281,0,0,0,0,0,0,0,0,0.00431246413511024,0.0651540419682416,0.0454597752717884,0,0,0,0,0,0,0,0,0.0266830813757411,0.0425103042614056,0.0461145991226262,-0.0212421906807741
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986575308030696,0,0,0,0.0397473636826091,0,0,0,0.0430184955205326,-1.73472347597681e-18,0.227918244131518,0.502843012941261,-0.193054193427836,0,0,0.0712767846579683,0,0,0,-0.0138663735569112,0,0,0,0,0,0,0.00108868841290667,0,0.0412258229450175,0,0,0,0.148182181149311,0,0,0
X600999.CH.EQUITY,0,0,0.0595491075866633,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0781933249162134,0,0,0,0,0,0.188021560142388,0,0,0.211820385810054,0,0,0,0.0496812049551581,0,0,0,0,0,0,0,0,0,0,-0.111236475592311,0,0,0,0,0,0,0,0.0386959473930984,0.00304550795042673,0,0,0.0523323567352241,0.1273994469248
X601066.CH.EQUITY,0,0,0,0,-0.0505398810920682,0,0,0,-0.0449369656476575,0,0,0,0,0,0,0,0,0,0,0.0770707274667237,0.0554344913253682,0,0,0.25132087245714,0,0.0476836762578455,0,0.533559271990274,0,0,0,0,0,-0.0933626379390557,-0.0383721532423677,0,0,0,0,-0.0137311141696598,0,0,0.106725660905982,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0851208334790553,0,0,0.173500227454689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078004291735745,0,0,0,0,0.518456560637582,0,0,0,0,0,0,0,0,0,0,0,0,0.0824678400456618,0,0,0,0,0,0,0.102233555425216,0,0,0,-0.105698990657226
X601688.CH.EQUITY,-0.0662832665019843,0.0192453429469774,0,0,0,0,0,0,0.138028409549386,0,0,0,0,0,0,0,0,0.0136428081033615,0,0,0,0.148217246511824,0,0.178661183429152,0.500507137687803,0,0,0.0658967908637808,0,0,0.0568178919369521,0.069118981011359,0,0,0,0,0,0,0,0,0,0,-0.108997354008668,0.0492139968554352,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192747334297728,0,0,0,0,0,0,0.0330792063759245,0,0,0.295184207088306,0,0,0,0,0.100032012626795,0,0,0,0,0,0,0.108571062182166,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.10685731510158,0,0.101777747966829,0,0,0,0,0,0,0,0,0.210763032473334,0,0,0,0,0,0,0,0,0,0,0,0,0.0807643064584984,0,0,0,0.0805106046201919,0,0.236759931434704,0.0494301441704433,0,0,0,0,0,0,0,0,0,0,0,0,0.0358923747605534,0,0.0479135544687695,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471474982451828,0,0,0,0,0,0,0,0,0,0,0,0.0247890609837359,0.231496208285824,0.0873506934581194,0,0.120411371218918,0,0,0.0269698340412746,0,0,0,0.0470092603310623,0,0,0,0.161395392330067,0,0,0,0,0,0,0,0,0.0329671560989292,0,0
X601336.CH.EQUITY,0.0810599139511302,0,0,0,0,0.328995993616072,0.0734449653448648,0,0.0189170662883411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108364947446079,0,-1.73472347597681e-18,0.0663673566994887,0.0358178614983653,0,0,0,0,0.092698454402206,0,0,0,0.101754934796944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0110572505747241,0,0,0,0,0,0,0,-0.377156539533793,0,0,0,0,0,0,0,0,0,0,0.0273231296057963,0,0,0,0,0,0,0,0,0,0,0.372745033246476,0,0.339046583904818,0,0,0,0.1079518648978,0.133989103965946,0,0,0,0,0,0,0.262486213419486,0,0,0,0,0,0,0.198925645217967,0
X601628.CH.EQUITY,0,0.0586328430169295,0,0,0,0.232259711117047,0,0,0,0,0,0,0,0,0,0,0,0,0.0723049515165581,0,0.0338484374322991,0,0,0,0,0,0,0,-0.066561715553815,-0.162742382379377,0,0,0.194312651120257,0,0,0,0,0,0,0,0,0,0,0,0.0749872439660797,0,0.114926524101496,0,0,0,0.113051596658361,0,0
X1299.HK.EQUITY,0,0,0.0677030689973167,0,0,0,0,0,0,0,0.0655272059564075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316822290697126,0,0,0.0233618124116073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382217657317384,0,0,0,0,0.281926139429914,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0638474939047403,0,0,0,0,0,0,0,0,0,0,0,-0.03839749337742,0,0.367483403743157,-0.0704473506372426,-0.00188967447736427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425719040024742,0,0,0,0,0,0,0,0,0,0,0.0603861512969797,0,0.0685942145498356,-0.0335078844709022,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0105115042034821,0,0,0,0,0,0.0407086592593782,0,0,0,0,0,0,0,0,-0.0379835089374095,0,0,0,0,0,0,-0.0912042784234065,0.260194703140978,0.01826187303499,-0.25042611681822,0.83499453745007,0,0,0,0,0,0,0,0,0.0395368311173878,0,-0.0283210839987833,0,0.148905236401091,0,0.0482213570547616,0
X000002.CH.EQUITY,0.0207935007450419,0,0,0.109793987030384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211168902666817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189804043289089,0.272877872020678,0,0,0,0,0,0,0,0,0,0,0.0599559110118834
X001979.CH.EQUITY,0,0,-0.0654965480021705,0,0,-0.025403701898685,0,0,0,0,-0.093217514985429,0,0,0,0,0,0.0761395755308237,0,0.113479462226733,0,0,0,0,0,0,0,0,0,-0.0325556316200742,0,0,0,0.104531435801856,0,0,0,0,0,0.163511636481676,0,0,0,0,0,0,0,0.380320303551533,0,0,0,0,-0.167888075942854,0
X600048.CH.EQUITY,0,0,0,0,0.0583255256572999,0.0651465747705129,0,0,0,0,0.483179545218188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744437260822225,0,0,0,0,0,0.0276698915760463,0.207235850664488,0,0,0,0,0,-0.0116396551937154,0,0,0,0,0,0.0314913635142296,0
