,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.047484272248408,0,0,0,0.037059966280852,0.257936556177202,0,0,0,0,0,0.0868759819566202,0,0,0,0,0,0.0688622706924574,-8.99571111060402e-05,0,0,-0.340480133315959,0,0.0958140354246149,0,0,0.330896238692563,0,0,0,0.268527222188771,-0.0553430370707773,0,0,0,0,-0.0626396007389639,0,0,0,0,0,0,0,0,0,-0.0970534736378228,0,0,-0.082158156583282,0,0
X002142.CH.EQUITY,0.588689651858365,0,0,0,0,0.0501506546402709,0.138981286701649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594828425168936,0,0,0,0,0,0,0,0,0,0,-0.0105664858557596,0,0,-0.0853343384566413,0,0,0,0,0,0
X600000.CH.EQUITY,0.218559827526088,0,0,0.122206076848149,0.000120386916169485,0,0,0.199346194067476,0,0,0,0,0,0,0,0,0.0916799699383697,0,0,0,0,0,0,0,0,0,0,0,0.186979144359436,0,-0.0486863796152319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903637423820032,0,0,-0.193305168709628,0,-0.0276983820957141
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0721257711977403,0,0,0,0,0,0,0.289504877374431,0.0632475042200514,0.298021402848384,0,0,0,0.210863769571671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237166337511931,0,0,0,0,0,0,0,0,-0.123382780552262,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0.140923390846964,0.426983297940012,0,0,0.233198566899426,0,0.0512276717114454,0.0385541870212888,0,0,0,0,0.0983259101540484,0,0,0,0,0,0,0,0,0,0,0,0,0.106499736218942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.10426027068724,0,0,-0.00312919285599168,0.35615658754441,0,0,0.0764143773456674,0,0,0,0,0.139467225120123,0,0,0.0508701401047022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124872387633692,0,0,0,0,0,0,-0.10818128110617,0,0,0,0,0,-0.0495872004768289,-0.0815421279849761,0,0
X601166.CH.EQUITY,0.474575139762833,0,0,0,0,0,0,0,0,0,0,0,0.17930999120565,0.0671901111397063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729388370939821,0,0,0,-0.118956462580282,0,0,0.0407835437291085,0,0,0,0.114076096306386,0,0,0.108886047977485,0,0,-0.126634275659434,-0.0179757524775209,0,0.053077736284436,0,0.0386990155508877,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.723030676349253,0.0268612242508284,0,0,0,0,0,0,0,0.150610113767364,0,-0.0127456935734588,0,0,0.0148481072132354,0.0926365163140114,0,0,0,0,0,0,0,-0.034964099555975,0,0,0,0.058511291646443,0.0376404396628334,0,0,0,0,-0.184017056842615,0,0,0,0,0,0,0,0,0,-0.0560824197524074,0,0,0,0,-0.0176668674903602
X601229.CH.EQUITY,0,0,0,0.152788320908726,0.141818951540062,0,0,0,0,0,0,0,0.175229788006215,0,0,0,0,0.0483782257009529,0,0,0.109944050154815,0,0,0,0,0,0,0,0,0.0398254761333195,0,0,0,0,0,0.037976841535094,0,0,0,0,0.0450539471633291,0,0.0362181712398523,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.071511835263562,0,0,0.112087449903074,0,0,0,0,0,0,0,0,0.0728428075554296,0.095477604426397,0.375350563615263,0.0214428403144864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164519082273095,0,0,0,0
X601328.CH.EQUITY,0,0,0.246581067777652,0,0.043877690305461,0,0,0,0.0989974781399635,0,0,0.0450359472567086,0,0.0288871919968067,0.142813692273516,0,0.0835854657471083,0.0133834334960931,0,0,0,0,0,0,0,0,0,0,0.0331201048413188,0,0,0,0,0,0.10645849134214,0.0635699104017086,0,0,0,0,0,0,0,0,0,0,0,0.108138242794072,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.114366050463876,0,0,0,0.266098712480805,0.247965090032308,0.192871063228388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927367406276465,0,0,0,0,0,0,-1.73472347597681e-18,0.0131359337920952,0,0,0,0,0,0.0989110876627481,0.0201670200672795,0,0,0,0
X601818.CH.EQUITY,0.0158331028880598,0.185200633199203,0.168339956378857,0,0,0.0938076441727697,0.146362657276714,0,0,0,0,0,0,0,0,0.12962661282208,0.159930808280591,0,-0.105764974150611,0,0,0,0,0,0,0,0,0,0,0,0,0.00773179478702156,0,0.141591082211451,0,0.0272650734156454,0,0,0,0,0,0,0,0,0,0,0.0880010744497871,0,0,0.126936853737522,0,0.138611608343386,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.157325051287269,0,0,0,0.655203403959292,0.103432132024888,0,0,0,0,0,0,0.204867683408188,0,0,0,0,0,0.0636388200245762,0,0,0,0,0,0.0418631627494733,0,0,0,0,0,0,0,0,0,-0.0448686911101705,0,0.0334876343118824,0,0,0,0,0,0,0,0.0502408488054358,0
X601988.CH.EQUITY,-0.118484949275253,0,0,0.0735979877590939,0,0,0,0,0,0.462171849320368,0.0918153350181715,0.201130831062021,0,0,0,0,0.0318755008555794,0,0,-0.0247388886997242,0,0,0,0,0.108608895681387,0,0,0.0157715604488092,0,0,0,0,0,0,0,0,0,0,0.152382117380306,0,0,0,0,-0.0127169179681699,0,0,0,0,-0.150886587572854,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.105386860392258,0,0,0,0.275410067003496,0.267381279816968,0.053662815132893,0.122972492164577,0,0.150099949696161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027721334499899,0,0,0,0,0,0.0208321555202462,0,0,0,0,0,0.0262158808942311,0,0,0,0,0,0,0,-0.0178491322931987,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.0982166825233472,0.43888912247848,0,0,0,0,0,0.0602099123370583,0,0,0.0807587746643483,0,0,0,-0.104736112866835,0,0,-0.0760057716562092,0,0,0,0,-0.158293074154172,0,0,0,0,0.119219662130683,0,0,0.0283772616627969,0,0,0,0,0,0,0,0,0,0,0,0.284461207666164,0,0.337354605150746
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.00704828607278976,0,0,0,0,-0.0893539960541306,0,0,0,0,0.0266653646968412,0.647172793390192,0,0,0,0,0,0,-0.0288526445981945,0,0,0,0,0,0,0,0.0401705129609427,0,0,0,0.109105794384217,0,0,0,0,0,0,0,0,0.201026942936186,0.113810147216631,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.100972793292087,0,0,0,0,0,0,0,0,0,0.510578947683564,0,0.110778966978521,0,0,0,0,0,0,0,-0.234034693592388,0,0.0995688667624412,0,0,0,0,0,0,0,0,0,0,0,0.124344641088999,0,0.0518168706845419,0.106104943365003,0,-0.0187051282645753,0,-0.11045310058915,0.0284128511181836,0,0.0603828470545736,0
