,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.19874352832101,0,0,0,0,0.447124959331049,0,0,0,0,0,0,0,0,0,0.0509500954023196,-0.131239629088236,0,0,0,0,0,0,0,0,0,0.0931334873596172,0,0,0,0.123470818382792,0,0,0,0,0,0,0,0,0,0,0,0.108339355901177,0,0,0.0194000903935745,0,0,0,0,0,0
X002142.CH.EQUITY,0.379333580913177,0,0,0,0,0,0,0,0.357017002051277,0,0,0,0,0,0,0,0.101342379703439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783070531659042,0.104855614853317,0,0,0,0,0,0,0.000672345707812182,0,0,0,-0.0401254081701729,0
X600000.CH.EQUITY,0.0858847531822282,0,0,0,0.0211148009036451,0,0,0,0.0680109789977182,0,0,0.193642850427736,0,0.103991799739863,0.0941894242544905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105016009352999,0.0277737213880381,0.0128478849266138,0,0,0,0,0,0,0,0,0.0448233508108489,0.0735751782351849,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0548592913091098,0,0,0.0266291787094792,0,0.182396709144343,0.227771045725755,0,0,0,0,0,0.137604676764218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221994970433211,0,0,0,0,0,0,0,0.100931434788076
X600016.CH.EQUITY,0,0,0.140359043446812,0.0109179745521236,0,0,0.0624674959771924,0.0592125623569873,0.127266935536951,0.0967003200933679,0.169107865686172,0,0.152530245658408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139205562092282,0,0,0,0,0,0,0.103777302950254
X600036.CH.EQUITY,0.0724604689350727,0.0788253616536151,0,0,0,0,0.300686705191929,0,0,0,0,0,0.186446478193822,0,0,0,0,0.00853626591015676,0,0,0.0165711700927363,0,0,0,0,0,0,0,0,0,0,0,0,0.180418140618874,0,0,0,0.111096686992425,0,0,0,0.0441994807917676,0,0,0,0,0,0,0,0.00294248937629493,0,0,0
X601166.CH.EQUITY,0.0298130222044599,0,0.00705108711849406,0.105468631684069,0,0.431294056672384,0,0.0402406111910141,0,0,0.0356035351316142,0,0.220505657285871,0,0,0,0,0,0,0,0.0471209640060161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372667342976484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0624160243343908,0,0.516276136671488,0,0.0712481863987473,0,0,0,0,0,0,0,0.0289098395324149,0,0.0316748440605922,0.0275983377202635,0,0,0,0.0521960806741032,0,0,-0.041008845008496,0,0.113619978382821,0,0,0,0.17257655130698,0,0,0,0,0,0,0,0,-0.027136250786922,0,0.0875746880598367,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153552747268795,0,0,0,0.0809891062413525,0,0,0,0,0,0,0.321848732313808,0,0,0.123189477960253,0,0,0,0,0,0,0,0.189956417074549,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.07454748585468,0,0.0127488393005315,0,0,0,0.0502422317384726,0,0,0.500930068760232,0,0,0.198612302118165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116981019547186,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.292795155249449,0,0.125184733750835,0.303217796286554,0,0,0,0,0,0,-0.109023109781768,0.0539687342846075,0,0,0,0,0,0,0,0.158063839889776,0,0.166785299301863,0,0,0,0,0,0,0,0,0,0,0,0,0.00777321757925526,0,0,0,0,0,0,0,0.0190873870122158,0
X601398.CH.EQUITY,0,0,0,0,0,0.179938799035279,0,0,0,0.33983855599055,0.027800087449787,0,0,0.224039415704597,0,0,0,-0.0627781017263297,0,0,0.107104336432293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108374928995292,-0.0121552817900304,0.00397063159762095
X601818.CH.EQUITY,0,0,0,0,0,0,0.326994969817277,0,0,0.0968223738483819,0.191772157670897,0.129076038087837,0,0,0.0486322072094937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11938247150394,0,0,0,0,-0.0379750844693592,0,0,0,-0.0793363559565853,0.0200259663956946,0
X601939.CH.EQUITY,0,0,0.30913379675689,0.130981529753428,0,0,0,0,0,0.0151165507048747,0,0.544762769023655,0,0,0,0,0.0670083800925122,0,0,0,0,0,0,0,0,0,0,-0.0657097187848595,0,0,0,0,0,0,0,0,-0.146367809835987,0,0,0,-0.0243635414812441,0,0,0,0,0,0,0,0,0,-0.100748086785271,0,0.0308622028395847
X601988.CH.EQUITY,0.119967387616593,0,0,0,0,0,0,0,0,0.651160999211432,0,0,0,0,0,0,0.210896919048659,0,0,0,0,0,0,0,0.00254505807494944,0,0,0,0,0,0,0,0.124851059103613,0,0,0,0,0,0,0,-0.496168455334056,0,0,0,0,0,0,0,0,0,0,0.368705690309379,-0.0373319524430925
X601998.CH.EQUITY,0,0,0.100255063347715,0.024425070589046,0,0,0,0.445593549702745,0.0535620281625701,0,0.0456895816130421,0,0.251468964785834,0.0606397404540355,0.124684322182473,0,0,0,0,0,0,0,0,-0.0434776463236698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532021206631595,0,0,0
X601658.CH.Equity,0,0,0.254139847744114,0.361967256253942,0,0,0,0,0,0.0690395629125343,0,0,0,0,0.0713115219841069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390124907123258,0,0.0156568078811137,0,0,0,0,0,0,0,0,0,0.210734455967332,0,0,0,0.121743720475253,0,0,0,0,0,0
X11.HK.EQUITY,0.175413949611096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181113819633519,0,0.393301372562026,0.317592559208156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343950124775641,0,0,0,0,0,-0.244331383324329,0,0,0,0,0,1.73472347597681e-18,0.129223561177029,0,0,0,0,-0.225378961479883
X2388.HK.EQUITY,0,0,-0.0532295084866996,0,0,0,0,0,0,0,-0.0315633303772191,0,0,0,0.0182249936031371,0,0,0.408258250054828,0,0,0,0.0329892683100565,0,0,0,0,0,0,0,0,0.214421558478519,0,0,0,0,0,0.237827977333722,0,0,0,0,0,0,0,0.189392809903473,0,0,0,0,0.00639575770260624,0.0586804667410677,0.0923085874875183,0
X5.HK.EQUITY,-0.251724850244575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749483504565144,-0.383638991826046,0,0,0,0,0,0,0,-0.202419481721519,0,0,0,0,0,0,0,0,0,0,0,0.456917876833008,-0.151114728204364,0,0,0,0,0,0,0,0.64354895247261,0,0,0.0409741774685939,-0.0690695171297922,0
X2886.TT.EQUITY,0,0.0520897371012031,0.0269028858568448,0,0,0.321684557950603,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.11468077695484,0,0,0.011055623336076,0,0,0,-0.0607363732690354,0,0,0,0,0,-0.0335132155026593,0.0720265033750884,0,0,0,0,0,0,0.387609987756265,0,0,0,0,0,0,0,0,0,0,0,0,0.337821957734106,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205989131623302,0,0,0,0.137236529681435,0,0.567372585066508,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114097165514646,0,0,0,0,0,0,0,0,0.0217165496829304,0,0
