,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.236904075576056,0.122580698829661,0,0,0.0629102056934359,0,0,0,0,0,0,0,0,0,0,0,-0.0491831497912089,0,0,0,0.148460356679644,0,0,0,0,0,0.151341679226284,0,0,0,0.269965844580467,0,0,0,0,0,0,0.0302777539211895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.274169893616172,0,0,-3.46944695195361e-18,0,0,0,0,0.371715398193968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843395511228067,0,0,0,0,0.0381747212082175,0,0,0,0,0.00235934745894076,0.0970232736648785,0.0327002683563215,0,0,0,0,0
X600000.CH.EQUITY,0.0304682046210537,0,0,0,0.0501702784424093,0,0,0,0.0536766220443024,0,0,0.303238340957078,0,0.048158772103391,0.126386377092174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231646118412251,0,0,0.0722371813973519,0,0,0.111399124774746,0,0,0,0,0,0,0,0,0,0,0.0253818536826533,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.170356522300153,0,0,0,0,0.149947403211038,0.202847091166424,0,0,0,0.042326769032129,0.0966362486950189,0.172509933466332,0,0,0,0,0,-0.140691353971827,0,0,0,-0.0188832425917502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268050931256419,0,0,0,0,0,0,0,0.113176507302912
X600016.CH.EQUITY,0,0,0,0,0,0,0.10253888325736,0.0696081453310655,0.129270040980027,0.149492372748822,0.309534885762472,0,0,0,0.00831872507174285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170461209580408,0,0,0,0.20762274371054,0,0,0,0,0,0,0.0620298840287396
X600036.CH.EQUITY,0.00724776768693959,0.282140145116414,0,0,0,0,0.198815559562376,0,0,0,0,0,0,0.0665885208676618,0,0,0,0,0,0,0.09917717061858,0,0,0,0,0.0461521783339502,0,0,0,0,0,0,0,0.070941353869148,0.272613037724958,0,0,0.00584130563548691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0584446279220123,0,0,0.104523973732044,0.00615399889829576,0.41508255704337,0,0,0.0193986301840531,0,0.053606992917696,0,0.231682224061182,0,0,0,0,0,0,0,0.055400148695822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330137466203885,0,0,0,0.0104168252115793,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.152800196577666,0,0.462839855849497,0.0440466720718622,0,0.140059892604607,0,0,0,0,0,0,0,0,0.00805823471702328,0.154786161157149,0,0,0,0.0251497125721442,-0.0629697370425975,0,0,0,0.154948366725753,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810581111102962,0,0,0,0,0,0,-0.0292313364621045,0
X601229.CH.EQUITY,0,0.0869557559080752,0,0,0,0,0,0,0,0,-0.0307631433780097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213960427538859,0,0,0.322236671245928,-3.46944695195361e-18,0.00637538371606689,0,0,0,0,0,0.144003455472338,0,0,0,0,0,0,0.152603410016576,0,0,0,0,0.0905458248001606
X601288.CH.EQUITY,0,0,0.192194556809989,0,0.0480301287973705,0,0,0,0,0,0,0.296131803420592,0,0.0899406353040349,0.180645585393938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123374112547437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
