,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.613824453211863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708572900799737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114755523737508,0,0.0328441708254504,0,-0.0705029809578601,0,0.168725683494982,0,0,0,0,0.0310522236750151,0,0,0.0408055161766422,-0.210134305745816
X002142.CH.EQUITY,0.166429482458695,0,0,0,0,0,0,0,0,-0.0420533928807121,0,0,0,0.262200421738775,0.00236732454289896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485595238388043,0,0.0725350053351309,0,0,0,0,-0.102429331141814,0.0227235400358956,0,0,-0.0585979267352635,0,0,0,0,0,0,0,0,0,-0.0874650841229474,0
X600000.CH.EQUITY,0,0,0,0,0,0.550594425567532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111150128443454,0,-0.00767901568653818,0,-0.00684171879747082,0,0,0,0,-0.0418078391720187,0,0,0,0,0,-0.285055716387763,0,0,0.0429414601509002,0.250350740555467,0.0993027896169065,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.158370830273247,0,0.211823372999022,0,0.0126915390888399,0.426919458935354,0.0030051461867445,0,0,0,0,0.0182406203799356,0,0,0,0,0,6.93889390390723e-18,0,0.0115053299426429,0.171841486199253,0,0.0666752279512461,0,0,0,0,0,0,0,0,0,0,0,0,0.0281364660586559,0.0594246845130511,0.0585906288428476,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X600016.CH.EQUITY,0,0,0.108390160560197,0.502074751680457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.284714662070869,0,0,0,0,0,0,0,0.223469071197363,0,0.0852275881320002,0,0,0,0,0,0,0.0104232541885202,-0.050537429367556,0,0,0,0,0,0,0.0826067963977276,0,0.338486309634935,0,0,0,0,0,0,0.00756769561282004,0,-0.0971895439242709,0,0,0,0,0,0,0,0.28341536113898,-0.11830666557728,0,0,-0.253153921592201,0.129033404471275
X601166.CH.EQUITY,0,0,0.197790655586147,0,0,0.0874361474906404,0,0,0,0.279186571427495,0,0.0150597151261401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285011178217223,0,0,0,0.0362100665626617,0,0.154307414238171,0,0.145045475380029,0,0,0,0,0,0.0375108340696544,0,-0.0844400724955115,0.0286930680685499,-0.105093476659843
X601169.CH.EQUITY,0,0,0,0.868266185710689,0,0,0,0,0,0,0,0,0,0,-0.0503359224033955,0,0,0,0,0,-0.040928259949704,0,0,0,0,0,0,0,0,0,0,0.193193397014965,0,-0.636592432988829,0,0,0,-0.0647192143618351,0.432880140441406,0,0,0,0,0.132562738764049,0.0521160381580841,0,0,-0.115670338299985,0.00174639584091904,0,0.0472160444070693,0.0204604270715815
X601229.CH.EQUITY,0.00258904879455126,0.0473816416644001,0.19241614948557,0,0,0,0,0,0,0,-0.0310437895717006,0.455738465598805,0,0,-0.0838951713286249,0.0345987295692919,0,0,0,0,0,0.0618651897769895,0,0.148913276060851,0,0,0,0,0,0,0,0,0,0,0,0.20691437893168,0,0,0,0,-0.11767860775296,0,0,0,0,0,0,0,0,-0.0760530783936129,0,-0.14214749283831
X601288.CH.EQUITY,0,-0.379190231283046,0,0,0,-0.017586770540178,0.774647400506199,0,-0.056525881319557,0,0,0,0,0,0,0,-0.0576003894795181,0,0,0,0,0,0,0,0.275118181682464,0,0,-0.29431543823081,0,0,0,0,0,0.398652154014357,-0.313300966845457,0,0,0,0,0,0,0,0,0.251096526494442,0,0,-0.386149198519301,0,0,0,0,0.355367210463074
X601328.CH.EQUITY,0,0,0,0,0.0144881036753338,0.554903754805632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565230369117082,0,0,0,0.0601745993189012,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.259520905412599,0,0,0,-0.04277428661733,0.141491221244674
X601398.CH.EQUITY,0,0,-0.015884733442091,0,-0.132977002888531,0,0,0,0.750977926131636,0,0,0,-0.164949362983096,0,0,-0.113621054435685,0,0,0,0.227686696359515,0,0,0,0,0,0,0,0.0297264896584446,0,0,0.238725018220922,0,0,0,0,0,0,0,-0.222170454567642,0,0,0,0,0,0,0,0,0,-0.178030264494443,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.356169101575655,0,-2.16840434497101e-19,0,0.58073993695281,0,0,0,0,0.0825617286291039,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.195015184672844,0.240911143057295,0,0.0215219413604575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317116691194048,0.0532422451019787,0,0,0,1.73472347597681e-18,0,0.0467519987540431,-0.0691934184351514
X601939.CH.EQUITY,0,0.500371738761463,0,0,0,0,0,0,0,0,0,0.255425278741928,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0604836804676369,0,0,0.172059723423253,0,0,0,0,0,0,0,0,0,-0.141167197007675,0,0,0,0,0,0.0333910920608641,0,0,2.16840434497101e-19,0,0,0,-0.0939092426390035
