,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.165122154981298,0,0.0770696152358677,0.00488996277441923,0,0,0.0481409235032005,0,0,0,0,0,0,0.0730023704141183,0,0,0,0,0,0,0,0,0.055402251360342,0,0,0,0,0,0,0,0.101300723976523,0.12712704445006,0,0,0,0,0.129763966110391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.235385604046664,0,0,0,0,0.139248061448075,0,0,0,0,0,0,0,0,0.00656274283612993,0,0.0895566506540368,0,0,0,0,0,0,0,0,0.000420128383681745,0,0,0,0.15656676459172,0.162560063904872,0,0.115601258529891,0,0,0,0,0,0,0,0,0,0.232431021599316,0,0,0,0,0.0242896963861944,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.249442162718454,0,0.0473054535910583,0,0.193478388298339,0,0,0.273358561920372,0,0,0,0,0.0533803785474922,0,0,0,-0.14177284303436,0,0,-0.0496005569321747,-0.154609054782428,0,0,0,0,0,0,0,0,0,0,0,0,0.197764089423167,0,0,0,0,0,0,0,0.125287862275424,0,0,0,0
X600015.CH.EQUITY,0,0,-0.351805342365309,0,0,0.0696695811664242,0,0,0,0,0,0,0.44299281307597,0.228825343416957,0,0.509833358650145,0,0,0,0,0,0,0,0,0.0849880257953457,0.0061888648042335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616058151270379,0,0,0,0,0,0,0,0,0,0,-0.147245125164056,0.125023057763196
X600016.CH.EQUITY,0,0.201659825818513,0.11670368041942,0.254003258215389,0,0,0,0,0.0565503744203267,0,0.138267578749154,0,0.0662676830392553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711365358022266,0,0,0,0,0,0,0,0,0,0,0,0,-0.107052417183437,0
X600036.CH.EQUITY,4.33680868994202e-19,0.0656893708264189,0,0.176688774395303,0,0,0,0,-0.113560905719409,0,0.398391378469786,0,0,0,0,0,0.0450670248297962,-0.133347572948695,0,0,0,0,0,0,0,0,0,0.0154552139720819,0.171934134517926,0,0,0.154041001108157,0,0,0,0,0,0,0,0,0,0.232042650674103,0,0,0,0,0,0,0.0028923226080737,0,0,0.0596292698015223
X601166.CH.EQUITY,0,0.0599576672439148,0.316585215406195,0,0,0,0,0,0,0.213167679342637,0,0.110010978545848,0,-1.0842021724855e-19,0,0,0,0.0184010437377644,0,0,0,0,0,0,0,0,0,0,0,-0.0292798654872148,0,0,0,0,0,0,0,0,0.0399786106964292,0,0,0,0,0,0,0,0,0,0,0.107254481530284,0,0
X601169.CH.EQUITY,0.0780817530334661,0,0,0,0,0.0501943131753667,0,0,0.242854951115209,0,0,0.0888754639566056,0,0,0,0.21206475215352,0,0,0,0,0,0,0,0,0,0.0877783931544413,0,0,0.0285134658183852,0,0,0,0,0,0,0.0661522095989922,0,0,0,0,0,0,0.0320201746407703,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.295811151030424,0.359483848917272,0,0,0,0.00443850204730117,0,0,0.169679369819108,0,0,0,0,0,0,0,0,0,0,0.158888845949189,0,0,0,0,0,0,0.0860017423983246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10395860475829,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.941788822625736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491535358014784,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0301623762366395,-0.412882595005703,0,0,0,0,0,0,0,0,0,0,0.152369104002238,0,-0.143004452446391,0,0,0,0,0
