,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.282570949075969,0,0,0,0.0957868665740918,0,0,0,0,0,0,0,0,0,0,0,0,0.0875002684719336,0,0,0,0,0.0150573222780291,0,0,0.00387646566641858,0,0,0,0,0,0,0,0,0,0,0,0.326496526803243,0,0,0.0368407468377116,0,0,0.0807578102016779,0,0,-0.0504684666503422,-0.0519425209001744
X002142.CH.EQUITY,0.0294687233582028,0,0,0,0,0.0800600859658127,0,0.0748991844095994,0,0.242679104489805,0,0,0,0,0,0.120507059227616,0,0,0,0,0,0,0,0,0,0,-0.030451072683115,0,0,-0.00962439285490803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123495195441914,0,0.0228088366126522,0,0
X600000.CH.EQUITY,0,0,0,0.200299239797909,0,0.0930118715867687,0,0,-6.93889390390723e-18,0,0,0.106661534044138,0,0.248262586065115,0,0,0.0849453266545023,0,0.0626950875128096,0,0,0,0,0,0,0,0.0470767832804509,0.130322936774837,0,0,0,0,0,0,0,0,0,0.0840890569445583,0,0,0.002848220842357,0,0,0,0.00850141411451457,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.317825446171072,0,0,0,0,0,0,0,0.215961901037228,0,0,0,0.0774413806645564,0,0,0,-6.93889390390723e-18,0.0632923425642746,0,0,0,-0.0828411572620229,0.397192096130162,0,0,0,0.0709385163719998,0.010950820601376,0,0,-0.115395493973809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0765176326387211,-0.057535293808984,-0.0177739438888424,0
X600016.CH.EQUITY,0,0,0.0471002953670248,0.166181024401764,0,0.0456389112086713,0,0,0,0,0,0,0,0,0.193427644047946,0,0,0.226432511244526,0,0,0.133674806282438,0,0,0.120868370441415,0,0,0,0,0,0,0.00461851523248429,0,0.0514066765132083,0,0,0,0,0,0.0581269870220845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.170961830379142,0.352299760114747,0,0,0.0490744331352287,0,0,0,0,0.0456854033374308,0,0,0,0,0,0,0.0458407354330569,0.0346999055083007,0,0,0,0,0,0,0,0,0.169916163456125,0,0,0,0.120727677986984,0.0177019503813029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0605208896346869,0,0,0.124317740248639,0,0,0,0.215586581991617,0,0,0,0,0.230295155473234,0.0418282793917292,0.0284209357714135,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0292625614744269,-0.0409793709838027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0996172338745198,0,0,0,0.332922030025113,0,0.0869500232410422,0,0,0,0,0,0,-0.00196521323463697,0,0.0404487517425719,0,0,0,0.0220961475437548,0,0.0230576994332696,0,0,0,0.0284275274480101,0,0,0,0,0,0,0.0877356818379304,0,0,0,0,0,0,0,0,0,0,0.028224968486216,0,0,0,0,0,0.0619351113794739,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.153461071055342,0.269552114441546,0,0.282504878279013,0,0,0,0,0,0,0,0,0,0.012441689268616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681763415984267,0.0638067162922637,0.0862128977142896,0,0.0369351240842564,0,0,0,0,0.0875843209291148,-0.209186575729327,0,0.0193728984460156
X601166.CH.EQUITY,0,0.0897635384483258,0,0,0,0.0958991952202745,0,0,0.208160923324381,0,0,0,0.201801853343432,0,0,0,0,0,0,0.133655718312913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212922456549435,0,0.0115793346498684,0,0
