,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.233049272070115,0,0,0.0373850351331347,0,0,0,0,0,0,0,0.191476756591508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175167306852581,0,0,0.166595795707334,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0599154920608385,0.0689704329108444,-0.0117450209944754,0
X002142.CH.EQUITY,0,0,0,0,0.476759478592025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202653236568003,0.0105590663972522,0,0,0,0.0399452639075761,0,0,0,0,0,0,0.0209276472348675,0,0,0,-0.188350351819924,0,0
X600000.CH.EQUITY,0,0,0,0.0606575732064783,0.044522483413253,0.622054925957839,0,0,0,0,0,0,0,0,0,0,0,0.0485114850524245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106131901819539,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0400346959143691,0,0,0,0,0,0.227473219835978,0,0,0,0.182906639656318,0,0.00969055950065867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224127061232815,0,0,0,0,0,0,0,0,0,-0.0150485328707324,0,0,0.0200892518271561,0,0,0,0.220526406100677,0,0,0,0,0,0,0.00632756456527414
X600036.CH.EQUITY,0,0.218993608596242,0,0,0,0,0,0,0,0,0,0.283185855230341,0,0,0,0,0.0726672898069271,0.10483731531285,0,0,0,-0.0248488161631792,0,0,0,0,0,0,0,0,-0.0543067701676366,0,0,0,0,0,0,0.0972488560917607,0,0,0,0,0,0.00525466723921507,0,0,0,0,0,0.126442168853862,0.0090266985035024,0,0
X601166.CH.EQUITY,0.00540681360337888,0,0.425410395416883,0,0,0,0,0.119681454997755,0,0,0,0.109687381992291,0,0.0712603182163784,0.0126724235886477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852610850378512,0,0,0,0,-1.73472347597681e-18,0,0.0536961672441459,0,0.0363694844889174,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0763096467793643,0.0955200532689034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14415261490246,0,0,0,0,0,-0.0387623203942346,0,0,-0.121174316529534,0,0,0,0,-0.429027607165132,0,0,0.109121386072127,0.29096127016979,0,0,0,0,0,0.0667949566372038,0,0,0.0387533385758104,0,0,0
X601288.CH.EQUITY,0,0,0.00335360969763662,0.0554558206140071,0.0582396438567713,-1.38777878078145e-17,0,0,0.42943351017159,0,0,0.188113555220501,0.340731791181125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550960419885523,0,-0.0622559762169053,0,0,0,0,0,-0.0108826890388166,0,0,0,-0.0304242964134868,0,0,0,0,0,0,0,0,0.0329582297789952,-0.00151343024634277,0,0
X601328.CH.EQUITY,0,0,0.0980885318380558,0,0,0,0.102341964000786,0.37495578571247,0,0.151032356451619,0,0,0,0.0720804447340231,0,0,0,0,0,0,0,0,0.124896662654875,0,0,0.0544422379770566,0,0,-0.0131301510621293,0,0,-0.00795562809103022,0,0,0,0,0,0,0,0.0408047780368687,0,0.0607095226502947,0,0,0,0,0,0,0,0,0,-0.02750328610281,0.0529081036819931
X601398.CH.EQUITY,0,0.00235301652420647,0,0,0,0,0,0,0,0,0,0,0,0.666872950002185,0,0,0,0,-0.134756766377945,0,0,-0.115980460254309,0,0,-0.212271322522844,0,0,0,-0.286370368426501,0,0,0,0.0293549626732904,0,0,0,0.111442089242712,0,0,0,0,0,0.175350273099043,0,0,0,0,0,0.149895824755786,0,0,0,0
