,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.110319736458164,0.117052767890123,0,0.120159420400343,0.128614916274552,0,0,0,0,0,0,0,0,0,0.100262394459809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694541692241097,0,0.0758131259042295,0.0947823473041298,0,0,0,0.00988577376920224,0,0.0284514501993989,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.159616559525519,0.56428408522608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340220189703598,0,0,0,0,0,0,0.0663187901746656,0,0,0,0,0.0065752023969928,0,0,0,0,0,0,0,0,0,0,0.263502240013936,0,-0.0256425171271698,0,0,0,-0.212742371902456,0,0,0,-0.0417596513223246,-0.0316765222765076
X600000.CH.EQUITY,2.77555756156289e-17,0,0,0,0.0915386348755617,0,0,0.189104013329372,0,0,0.0221309041547528,0.172146103671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259976049597781,0,0,0,0,-0.0355398237153535,0,0,0,0,0,0,0.0923648492667119,0,0,0.699702665737034,0,-0.111377298107516,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.139057895086678,0,0,0,0.215469188117518,0,0,0.140326042714695,0,-3.46944695195361e-18,0,0,0,0,0,0.0424107199372174,0,0,0,0.51632504380822,-0.456177619534886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327577795404871,0,0,0.015481038105263,0,0,0,0,0,0,0,0,0,0.0321570069559531,0
X600036.CH.EQUITY,0,0.216573476471654,0.144003756955753,0,0,0,0.0162060687218436,0,0,0,0,0.371129143676107,0,0,0,0,0.161903771239659,0.00722956510745928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104865877628028,0,0,0,0.00516194328547709,0,0,0.0217888228327459,0,0,0,0,0,0,0,0,0.0630926728170282,0,0,0,0.0535217704261225,0,0
X601166.CH.EQUITY,0.0710856502177504,0,0.070214385166393,0.0606193553004018,0.0153409033027569,0,0,0,0,0,0,0,0.542003381513495,0.0577804587292341,0.0676584845120952,0,0,0,0,0,0,0,0,0,0,0.0152677027349565,0,0,0,-0.0360266294339707,0.0194916028247704,0.0368547768228616,0,0,0,0,0,0,0,0.0389492811581998,0,0,0.0726226815752299,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.00375688646637362,0,0,0,0,0,0,0.723015013448794,0,0,0,0,0,0,0,0.487923911131301,0,0,0,0,0,0,0,0,0,0,0.132428972071852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255964166530712,0,0,0,0,-0.149578850822217,0,0,0.0711724928399339,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.016761223817235,0.020154035141851,0,0.891166302362829,0,0,0,0,0.0623461860605385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859994598354982,0,0,-0.0625899469134545,0,0,0,0.0300605872262047,-0.144704354494243,0,0,0,0,0,0,0,0,0,-0.0488008700828931,0,-0.0108235025754392
X601328.CH.EQUITY,0,0,0.0337307681016772,0.235890089866679,0,0,0.251326695533806,0.219941833355687,0,0,0,0,0.0333214874793196,0,0,0,0.033519411024433,0,0,0,0,0.0410916085027951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03390328482871,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.244775080222491,0,0,0,0,0,0,0,0,0,0,0,0.675731898541939,0,0,0,0,0,-0.0116770313819281,0,0,-0.112199269094461,0,0,-0.311982432446013,0,0,0,0,-0.0409693403085382,0,0,0,0,0,0,0,0,0,-0.057434030995981,-0.199954359645711,0.00655878403379554,0,0,0,0,0,0.542298744234448,0,0,0,0
