,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X601398.CH.EQUITY,0,0,0,0,0,0.172808557473479,0,0,0,0.297473701805119,0,0,0,0.368622948860061,0.0031377854157732,0,0,0,0,0,0,0,0.0212684485352194,0,0,0,0,0,0,0,0,0,0,0,0,0.128389079236512,0,0,0,0.104502620460479,0,0,0,0,0,0,0,0,-0.107704658955662,0,0,0,0
X601818.CH.EQUITY,0,0.00984341848734964,0,0,0,0,0.441575331541338,0,0,0,0,0,0,0,0,0.55468418472069,0,0,0,0,0,0,0,0,0,0,-0.0264849843836862,-0.0231941036047734,0,0,0.0114412565097127,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0121152776471937,0.00777402719627439,0,0,0,0,-0.079008530561585,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.521157991939953,0,0.139897036640932,0.18833164466067,0,0.0120159467300112,0,0,0,0.118283331551555,0,0.0214837375084479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609609268442016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149809891894838,0,0,0,0,0,-0.0656968265693294,0
X601988.CH.EQUITY,0.165421165990217,0,0,0.097908475729588,0.170950165301472,0,0,0,0,0.264736297848362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180921813906851,0,0,0,0,0,0,0,0,0,0,0,0.019856424675367,0,0,0,0,0.024022729244479,0,0,0.0669059423483037,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0811591899282118,0,0.13712908336898,0.0650518325363397,0,0,0.296485399118949,0,0,0,0,0.448466073777156,0,0,0,0,0,0,0,0,0,0.0531303308557528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107768926652472,0,0.0734843141260357,0,0
X601658.CH.Equity,0,0,0,0.239848972209457,0,0,0,0,0.489974667446476,0,0,0,0,0,0,0,0,0,0,0,0,-0.17583168609369,0,0,0,0,0,0,0,0,-0.242895196637645,0,0,0,0,0,0,-0.111951864357925,0,0,0.397395965247646,0,-0.301721911338232,0,0,0,0,0,0,0,-0.0577348153176486,0.306434806973752,0.0703004598916879
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808783025825553,0.333887107725576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766811478765191,0,-0.00994267936144833,-0.11178720036399,0,0,0,0,0,0,0,0,0,0,-0.0629644065714223,0,-0.3067138398961
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328662158536232,0.370048211399789,0,0.129808554996329,0,0,0,1.73472347597681e-18,0,0,0,-0.0255233208819213,0,0,0.102095813580446,0,0.0285030681438332,0,0,0,0.0134579597367164,0,0,0,0,0,0.388223358474991,0.139317554678396,0,0,-0.0085533722441882,-0.0439317245194344,0,0,8.67361737988404e-19,0,0
X5.HK.EQUITY,0,0.0736487409006766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547768942827939,0,0,0,0,0,0,0,0,0.178983921461156,0,0,0,0,0,0,0,0,0.0559457660688585,0,0.0265998023192862,0,0,0,0,0,0,0.458453338391977,0,0,0,0,0.0569848439873665,0,0
X000166.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362746455949223,0,0,0,0.038419128096884,0.192731796984467,0.154890330282424,0.254406336265035,0.186736819687127,0,0.146700489229113,0,0,0,0,0,0,0,0,0,0,0.0411037902444475,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464993697739999,-0.0163979956847892,0,0.124729588796081,0,0.0655055682628646,0,0,0.475067599136877,0.260129868722486,0.0135080921451356,0,0,0,0,0,0,0,0,0,0,0,0.0906277187770679,0,0,0,0,0,0,0,0,0,0,-0.0265297870005729,0.0580895178990379,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.20974293311557,0,0,0,0,0,0,0,0,0,0,0,0.141008339949431,0.101986130357496,0,0,0,0.0289989260525691,0,0.075182618685511,0,0.300207863148834,0,0,0.0612443321640597,0,0.00288671019020402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728566320484552,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254886327321791,0,0.00778980364379936,0,0,0.281985783641801,0.267072900373023,0,0,0,0.301103461728354,0,0,0.144002114674137,0,0.0820771162598541,0.131771099329303,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.290341372294467,0,0,0,0,0,0,0,0,0,0,0.00726840596667614,-0.0502954644516078
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249509656353006,0.071372749727947,0,0.00379345715909428,0,0.0081642196675893,0,0,0.322424976006035,0.124514355241797,0,0,0,0.111692508301136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212437451337386,0,0,0,0.0807487261980376,0.233910144814281,0.0919664464801965,0.0968368595232151,0,0,0,0,0.130022296241777,0.249785006063171,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0318506637170096,0,0,0,0,0,0.0755842782158552,0,0,0,0,0,0,0
X600999.CH.EQUITY,0.00803165114808183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280851966716628,0,0.10847672816746,0,0,0.212173807662765,0,0,0.0655395677280595,0.0221122891291965,0.0758385488451384,0,0,0.1299477907918,0,0,0,0.0055932895986986,0,0,0,0,0,0,0,0,0.00185471247985093,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0381538614661503,0,0,0,0,0,0,0,0,0,0,0,0.226599132200764,0,0.244059184762604,0,0.499586835052361,0,0,0,0,0,0,0,0,0,0,0,0.213992059813787,0,-0.00814315786043686,0,0,0,0,0,0,0,0,0,0,-0.11569026440664,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.168177846954035,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0380009368878131,0,0,0,0,0,0.228280888114277,0,0.135536209674254,0.361882613472675,0.115360855673354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.167616408002561,0,0,0,0,0,0,0,0,0,0,0,0,0.232920481065065,0,0.057059870963658,0.227514030254266,0,0.114883831029347,0.0564538895269858,0,0,-0.016763075993123,0,0,0,0,0.0950825271216665,0,0.0160056201941464,0,0,0,0,0,0,0,0,0,0,0.0186765579088358,0,0,0,0
X388.HK.EQUITY,0.0389502599735102,0,0,0,0,0,0,0,0,0,0.00502267331202307,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0613283485433274,0,0,0,0.237053146134452,0,0,0,0,0.438343628011871,0.0158444395354195,0,0,0,0,0,0,0,0,0,0.0125779432061521,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0589403624058073,0.279113464753969,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0.0398139369779153,0,0,0,0,0
X601319.CH.EQUITY,0.0402088461566272,0,0,0,0,0,0,0.243828066012174,0,0,0.166008931038873,0,0,0,0,0,0,0,0,0,0,0.127741004755794,0,0,0,0,0,0,0,0,0,0,0,0.286828528718834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.14030277888539,0,0.103667646259691,0,0,0,0,0,0,0,0,0,0.0337355433895421,0,0,0,0,0.239771610093091,0,0,0,0.117394758631587,0,0.0467134100171914,0,0,4.33680868994202e-19,0,0,0.298788547997888,0,0,0.0243500462750608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.00280904365000277,0,0,0,0,0.0169178910306974,0,0,0,0.224238912584409,0,0,0,0.185789009720087,0,0,0,0,0,0.01872183186678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354341060247389,0,0.0521391158141015,0.0298906791838097,0.00601035272878047,0,0,0,0,0,0,0,0,0.109996496424303,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0.132362513044049,0,0.0404334054540753,0,0.39807920357083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522686852503551,0,0,0,0,0,0,0,0,0,0,0,0.136813870587358,0,0,0,0.0361240317564068,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0707664283883871,0,0,0,0,0,0.0280407351367486,0,0,0,0,0,0.222833755387638,0,0.039948459113409,0,0,0,0,0,0,0,0,0,0,0.347534582324469,0,0,0,0,0.0709352104669225,0,0,0,0,0,0.0911911463956821,0,0,0,0,0.140270394563262,0,0.19366887555677,0,0,0,0
X2882.TT.EQUITY,0,0.151796385847038,0,0,0,0,0,0,0,0,0,0,0,0,-0.273506793443546,0,0,0,0,0.175040111032745,-1.38777878078145e-17,0,0,0,0,0,0,0.137340172485132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263188711475074,0.497423031372551,0,0,0,0.170450196459066,0.00661832271177815,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118661572120257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535507048901685,0.0944613477002557,0.244381738724613,0,0,0,0,0,0.0428025638410493,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.531849182034108,0,0,0,0,0,0,0,0,0,0.0783521372256159,0.0706704365608432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114527228701137,0,0,0,0,0,-0.019637918927802
X600048.CH.EQUITY,0,0.105520488535147,0,0,-8.67361737988404e-19,0,0,0,0.128076555167268,0,0,0,0,0,0,0,0,0.0357399932877697,0,0,0,0,0,0,0,0,0,0,0,0.0330123683765661,0,0,0,0,0,0,0,0.164060039990392,0.318348393702252,0,0,0,0,0,0,0,0,0,0.115459785390577,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673429324699237,0,0,0,0,0,0,0,0,0,0,0.105848298419037,0,0,0,0,0,0,0,0,0,0,0,0,0.146495959223119,0,0,0.356082660944103,0,0,0,0,0.340007672976975,0,0,0.0833681265853197,0
X1113.HK.EQUITY,0.157360054937388,0,0,0.172775588811295,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572126903966496,0,-0.0469563195047437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106840426721553,0.0538814722786865,-0.137082904102897,0,0,0,0.631458814692305,0,0.098230220959813,0.0849232162251337,-0.0412320937507842,0,0,0,0.0529901269911558,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.000803494933505912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224710756209176,0,0,0,0,0,0.0687885964416173,0,0,0.0260962512380757,0,0,0.61060603373841,0,0.158578802642472,0,0.0913066421109713,0,0,0,-0.0105364009164523,0.0361173713813319,0.0351883102564556
X16.HK.EQUITY,0,0,0.0414849270863452,0,0,0,0,0,0,0,0,0,0,0,0.0608035932437166,0,-0.0231489449297351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983436324503025,0,0,0,0,0,0,0.566932463948914,0,0,0,0,0,0,0.30516213473022,0.00881258194517834,0.0167311290779747,0
X1997.HK.EQUITY,0,0,0.342064916462072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795447545253943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515577210533485,0.0483841899596757,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136971486836738
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0308541898629405,0.182730632007528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177663161377684,0.0618349246871537,0.080885249534548,0.000302044791317486,0.105150146319163,0.0404663596650147,-6.93889390390723e-18,0,0,0,0,0.317000992684333,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.0883510276956327,0,0,0,0,0,0,0,0,0,0.165397741034286,0,0,0.135705683724191,0,0,0,0,0,0,0,0,0.0192377583643932,0,0,0.0406652061536205,0,0,0,0,0,0,0.0134517944906251,0.0331247131855487,0,0.0182985310352865,0.0580347139022899,0,0,0.0966624405721869,0.0900354243253891,0.0307221906045703,0,0.186939653050715,0,0,0,0.0393209694243513
X688.HK.EQUITY,0,0,0,0,0.113301454409098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336147205398011,0.0436551000072376,0,0.0642190598561113,0,0,0.204607838133215,0,-1.38777878078145e-17,0,0,0.431658493529468,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.0441547389525294,0,0.15362111966309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763063087320031,0,-0.11679754826332,0,0,0.545343372240495,0,0.100425952589332,0,0,0,0,0,0.0468766350693377,0,0.00439554061249994
MKRturn,0,0,0,0,0,0,0,0.00256875398755545,0,-0.538255754121149,0,0,-0.16899957191223,0,0,0,0.06897549386299,-0.47885699712315,0,0.474429635039485,0,0,0,0,0,-3.46944695195361e-18,0,-0.578550308679739,0,0,0,0,0,0,0,0.143366531317961,-0.0643859222883892,0,0,0,0,0,0.11251519032295,0,0,0,1.18991947385934,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828225598617219,0,0,0,0.022330689119224,0,0,0,0.0998666235265456,0,0,0,0.056136360738887,0,0
RealEstateDiff,0,0,0,0,0,-0.0936654011672026,0,0,0,0,0,0,0,0,0,0,0.552297168433112,0,0.0372052271763989,0,0,0,0,0,0,0,0,0,0,0,0.0930892609259084,0,-0.233516010074346,0,0,0,0.0292879748254206,0,0,-0.196259655486001,0,0,0,0,0.0249178191348139,0.12531754908044,0,0,0,-6.93889390390723e-18,0,0,0
