,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0.0730160069466869,0,0,0,0.142811930460772,0,0,0,0,0,0,0,0,0.192677470352792,0,0,0,0,0,0.177730815886022,0,0,0,0,0,0.0597724682196239,0,0,0,0,0,0,0,0,0,0,0,0.265247687795186,0,0,0,0,0,0,0,0,0,0.0467179684481875
X002142.CH.EQUITY,0,0,0.0952635809934027,0,0,0.194540432801301,0,0,0.196096462163262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101489338611444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336275865312143
X600000.CH.EQUITY,0,0.0919912439286138,0,0,0.567843520379866,0,0,0,0,0,0,0.0689859353598117,0,0.0531545660280491,0,0,0,0,0,0,0,0,0,0,0.154480915292036,0,0,0,0,0,0,0,0,0,0.0600059437749731,0,0,0,0.0302357012380946,0,0.0541835821266536,0,0,0,0.0792209148360343,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.142102355325306,0.00943942006839062,0,-1.73472347597681e-18,0.219384891862467,0.0311260338523031,0,0.0877430852624205,0.254209901547172,0,0.0724399072179636,0,0.0673662423220678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878028609498106,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338135732532327
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.0152705829047595,0,0.00798904588850384,0,0.0660707635026171,0,0,0,0.410148503013413,0,0,0.181576961522474,0.148911872557476,0,0,0,-0.0822891929926264,0,0,0,0,0,0,0,0,0,0.254724441192001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.234230285011917,0.178067490395621,0.201632827839468,0,0,0,0,0.202501176643366,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0327976656080085,0,0.0674855353128387,0,0,0,0,0,0,0,0,0.236303163940505,0,0,0,0,0,0,0.101704164861654,-0.235795992243675,0,0,0,0,0,0,0.0202564224419712
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.379407325051094,0,0,0,0,0,0,0,0,0.231788707397203,0,0.121374205313906,0,0,0,0,0,0,0,0,0.089935763922051,0,0,0,0.239588681470842,0,0,0,0,0.0708811766570403,0,0,0,0,0,0,0,-0.156886080671847,0,0,-0.0853670567697125,0,0.047393735968065,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.0936634622396754,0,0,0,0,0,0.112127429934181,0.0069170727615301,0,0,0,0,0.300168475954112,0,0,0,0,0,0,0,0,0,0,-0.039973429033708,0,0,0,0,0,0,0.0218259901251396,0,0,0,0,0.146867124251264,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.162414375842365,0,0,0,0,0.1918549251725,0,0,0,0,0,0,0,0,0.345368263865346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069841735907984,0,-0.106229969431604,0,0.0694716540497245,0,0,-0.0263541264196074,0,0,0,-0.0377528734392563,0,0,0,-0.0250997391389661,0,0,0,0,8.67361737988404e-19,0,-0.0197608436628037,0.24977210513944
X601166.CH.EQUITY,0.0692235705118467,0,0,0.0943960084776153,0,0,3.46944695195361e-18,0,0,0,0,0.0277766209255101,0,0,0,0.131471923617739,0.00917702173703688,0.104538807733989,0.0826242335938677,0,0.0566850571223482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284726537377766,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0411890681966403,0,0,0,0,0.192601828399729,0.173885715363962,0,0,0.286838444658929,0,0,0,0.0164472699377745,0.189269787701072,0.0314447485031319,0,0,0,0,0,0,0,0,0,0,0,0,0.0058684731274703,0.0166021351213582,0,0.0787074885435016,0,0,0,0,0,0,0,0,0,0,0.00586267684580434,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.269286120228526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155901047418568,0,0,0.0673443360032617,0,0.10407885070542,0,0,0,0,0,0,0,0,0,0,0,0.00973969275297127,0,0,0.055610353128123,0,0,0,0,0.338467871277697,0,0,0,0,0,0,0,0,0,0
