,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.228207071279686,0,0,0,0,0,0,0.318105878767147,0,0,0,0,0,0.209284976912477,0,0,-0.00802263231274887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156874121638312,0,0.0404414163383556,0,0,0,0.147119243383455,0,0,-0.164446729967476,0,0,0,0,0,0,0,-0.045134443869448,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0302653138578797,0,0.516870575391578,0.0991305388064622,0,0,0,0,0,0,0,0,-0.0790692339337761,0,0,0,0.115267627751165,0,0,0,-0.018333746803845,0,0,0,0,0,0,0,0,0.208076945634804,0.126270815605044,0,0,0,0,0,0,0,0,0,0,0,-0.0569758281783992,0,-0.042902101178686,0,-0.160285024536893,0
X600000.CH.EQUITY,0.147614161913189,0.0762033356923084,0,0,0.289114424188855,-1.73472347597681e-18,0,0,0,0.0609592018014174,0,0,0,0,0,0.176822071290409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0121792126395783,0,0,0,-0.127091028960364,-0.0367271833141701,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.0505083144807728,0,0,0,0,0,0,0,0,0.124191540708827,0,0,0,0,0.285825447132929,0,0,0.090675298687793,0.14850291264845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096438450336995,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0815743118033034,0.454373447647998,0,0,0.171285422563942,0,0.0447345434194563,0.0729682540678454,0,0.07500889964724,0,0,0,0,0.0712110907643354,0,0,0.0238150100981447,0,-0.074702075781487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279839969782609,0,0,0,-0.0531505848137382,0,0,0,0,8.67361737988404e-19,0.018173229213459
X600036.CH.EQUITY,0,0,0,0,0.113340064663499,0,0,0,0,0.221251137776944,0.26438952412363,0.0238354608279894,0,0,0,0,0,0,0,0,0,0.133603183085939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847892762633668,0.0403401890395905,0.123692620180378,0,0.1139916288525,0,0,0,0,0,-0.0572849337743366,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.229160075683622,0,0,0,0.144212712145183,0,0,0,0,0,0,0,0.375539246470707,0,0.130069809884968,0,0,0,0,0,0.122472624982434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235142860261941,-0.174281779068555
X600926.CH.EQUITY,0,0.149891461390513,0.0256781124364537,-0.0716395094995551,0,0,0,0,0,0.593692393322658,0,0,0,0,-0.238563859229221,0.0424459657342125,0,0.074977477268173,0,0,0,0,0.04730693815453,0,0,-0.0494285721945585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0281008902044892,0,0.179351767795448,0,0.159191219802802,0.129346798983994,0,0,0.0310419725170894,0,0.109123449440785,0,0,0,0,0,0,0.146328887719979,0,0,0.0542044966546864,0,0,0,0,0,0,0,0,0,0.017418199376381,0,0.000256469206713635,0.0248765874761607,0,0.0344632007169835,0,-0.0242726195681742,0,0,0,0.238764550936117,0,0,0,0,-0.0315965916974369,0,0,0.0784097496212557,-0.169891599730208,0
X601166.CH.EQUITY,0.450512132850366,-0.0195654765820385,0,0,0,0.14062351724549,0,0.299867460717196,0,0,0,-0.049607096760141,0,-0.0370258400941763,0,0,0,0.00668250323505069,0,0,0.0724874598301352,0,0.0690635337166353,0,0,0,0,0.275302109420016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507364724628814,0,0.0764796912086271,0,0,0,-0.0487811805674246,0
