,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0372295757214759,0,0,0,0.150490583571888,0,0,0.0275594137840827,0,0,0,0,0,0,0.13320781387152,0,0,0,0,0,0,0,0,0.159640504177224,0,0,0,0.029095351310687,0,0,0,0.226673632357161,-0.0196432904779094,0,0,0,0,0,0,0.0664657335357199,0,0,0,0,0,0,0.100770744333597,-0.310812812482998,0,0,-0.144387610713801
X002142.CH.EQUITY,0.236488227042705,0,0,0,0,0.167216830452556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981690363556675,0.0781983024341288,0.0851505729183922,0,0.15592330379205,0,0.0266779496587183,0,0,-0.0225419465046008,-0.0316176887082869,0,0,0,0,0,0,0,0,0,0,0,-0.18766539380643,-0.139686380334923,-0.232119370487858
X600000.CH.EQUITY,0.0670999246021743,0,0,0,-1.73472347597681e-18,0.112987030193201,0,0,0,0,0.431608654917127,0,0.0361910531053204,0,0,0,0,0,0,0.209625565129598,0,0,0,0,0.013871259619602,0,0,0,0,0.0493168865116897,0,0,-0.0524636195242242,0,-0.0110077846174157,0,0,0,0,0.112012939677567,0,0,0,0,0,0,0,0,0,0,0,0.119068138735877
X600015.CH.EQUITY,0,0,0,0,0.00988477685170181,0,0,0.0385878104358957,0,0,0,0,0.150075229690836,0.14961945702509,0,0.0732484109391863,0,0,0.0190308221951857,0,0,0.0117132951080896,0,0.0909854877540028,0,0.105922987287746,0.00312273162639767,0,0,0,0,0.276957746115314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0246269842885935,0.15077035801673,0,0.362724460985945,0,0,0,0,0,0,0,0,0,0.113911914778966,0,0,0,0.365806498257498,0,0,0,0,0,0,0.0171281281510949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.274274350197746,0.132222154006142,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0278848688392976,0,0.0526834974598317,0,0,0,-2.16840434497101e-19,0,0.124640384120568,-0.00312180689318166,0,0,0,0.0634827544529949,0,0,0.137678529513876,0,0.137893249955574,0,0,0,0,0,0,0,0,0,0.106737489716875,0,0,0,0,0.00889585817967057,0.0166627057695963,0
X601166.CH.EQUITY,0,-6.93889390390723e-18,0,0.163514446034268,0,0.543937181733594,0,0,0,0,0,0.000757352724260087,0.0364756518414564,0,0,0.0404123726093434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11802055265318,0,0.10181669792918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.031029300015275,0.263514413917109,0.449741031679332,0,0,0.0804146354180219,0,0,0,0.160555937944807,0,0,0,0.140923805890506,0,0,0,0,0,-0.0690620888053545,0,0,0,0,0,0,0.0466048995450134,0,0.0197775860730815,0,0.0524628156366323,0,0,0,0,0,0,-0.0371010387314224,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0397818493590444,0,0,0,0,0,0.236874149443419,0,0,0,0.158785158133719,0,0,0,0,0,-0.107431243290082,0,0,0.109217870681407,0,0,0.338539979327454,0,0,0,0,0,0,0.138278790610923,0,0,0,-0.126631609227837,0,0,0.0682669390152908,0,0,0,0,0,0,0,0,0,0,0.128860512563634,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.192338542738474,0,0,0.558801585327891,0,-3.46944695195361e-18,0.157043512820433,0,0,0,0.030766993484613,0,0,0.216230083812856,0,0,0,0.0112588945267858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497548205497993
