,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.375319955865602,0,0,0,0.418976424273594,-0.00255835525585625,0,0,0,0,0,0,0,-0.0943379285420364,0,0,0,-0.0970717218522577,0,0,0,0.221458143323705,0,0,0,0,0,0,-0.072240832856216,0,0.108848877948192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712717398148179,0,0,-0.0966950376965332,-0.00970136754921219,0
X002142.CH.EQUITY,0.606126149801353,0,0,0,0.0111715215883295,0.0943279554654416,0,0,0,-0.00490022779485128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670424150244007,0,0,0,0,0,0,0.0416222089827166,0,-0.0355281528590581,0,0,-0.0707495803816818,0,0,-0.0142869764846286,0,0,0,0,-0.0571514055430234
X600000.CH.EQUITY,0,0,0,0.0126880063044462,0,0,0.114056177532926,0,0,0.214080183873523,0,0,0,0.0899661368153058,0,0,0.00429783614949511,0,0,0,0,0.0398058431564502,0,0,0,0,0,0,0,0.0559045776353667,0,0,0,0,0,0,0,0,0,0,0.104079169222226,0,0.114020180121456,0,0,0,0,0,0,0,-0.026435909781806,0,0
X600016.CH.EQUITY,0,0,0.0143626870988772,0,0.0070645815607378,0.182852908226626,0.438450286341769,0,0,0.247971839648059,0,0,0,0,0,0,0,0.11156881670486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0944750024709223,0,0,0.34989874398388,0,0,0.069158554146078,0,0,0,0,0.134488680973515,0,0,0.0470666447507789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121717281231486,0,0,0,0,0,0,-0.108207123020178,0,0,0,0,0,-0.0500894692969695,-0.0874282208901836,0,0
X601166.CH.EQUITY,0.598724500840221,0,0,0,0,0,0,0,0,0,0,0.0445774977774288,0.142128573275092,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325559068643686,0,0,0,0,-0.180463807155431,0,0,0,0,0,0,0.0774199814900821,0,0,0.0867720239920279,0,0,0,-0.0557728948020235,0,0.0859704703299796,0,0,0,-0.0364558902330405,0,0
X601169.CH.EQUITY,0,0,0.148808269458858,0.624995876003767,0.094815918661615,0,0,0,0,0,0,0,0.127142688517389,0,-0.0659587738524266,1.35525271560688e-20,0,0.143078251306816,0,0,0,0,0,0,0,0,-0.06688449107605,0,0,0,0,0,0.162552134516039,0,0,0,0,-0.17201510997622,0,0,0,0,0,0,0,0,0,-0.0581789703917098,0,0,0,0,-0.00730593234389303
X601229.CH.EQUITY,0,0,0,0.155963489509018,0.0312648004998099,0,0,0,0,0,0,0.182722607760644,0,0,0,0.0934408852529725,0,0,0,0.0431610902397639,0,0,0,0,0,0,0,0,0,0.211938093304647,0,0,0,0,0.0106918048234347,0,0,0,0,0.0668767388584472,0.111722557391716,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0113680907984119,0.0194677800289023,0.108463489680352,0,0,0.0793390549947256,0,0,0,0,0,0.0214475742301559,0.0751564890992131,0.391316812498028,0.178548923063536,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0137914909887829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177516523003788,0,0,0,0
X601328.CH.EQUITY,0,0,0.0358547817341717,0.170703752315757,0,0,0,0.141126305645358,0,0,0.349056334716764,0,0.0257960319322122,0.202231545629905,0,0,0.017600193815564,0,0,0,0,0,0,0,0,0,0,0.0695437371726304,0,0,0,0,0,0,0.033017195484975,0.00587417696570193,0,0,0,0,0,0,0,0,0,0.0445010550985314,0,0,0,0,0,0,0
