,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0311913730005464,0.0288086017761207,0.334744290129572,0,0,0.0304982290548738,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.207858016199598,0,0,0,0.0150802278219005,0.0771995381800809,0,0,0,0,0,0,0,0,0,0,0,0.139793024235887,0,0,0.116162028995968,0,0,0,0,-0.0532730314802636,0,0,0,0,0,0
X002142.CH.EQUITY,0.366249975055914,0,0,0.123788311904419,0.122042116125788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112057159792786,0,0,0.161336604589387,0,-8.67361737988404e-19,-0.284110327720607,0,0,0.186779508330847,0.0919098999824858,0,0,0,0,0,0,0,0,0,-0.163582235399595,0
X600000.CH.EQUITY,0,0,0,0,0.154678309619478,0,0,0,0.140559533056631,0,0,0,0.17080794660119,0,0,0,0,0.0396816935309548,0,0,0,0,0,0,0,0.276167810561909,0,0,0,0,0,0,0,0,0,0,0,0,0.0610124461340586,0,0.673662854585819,0,-0.0886305059924364,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0295085379197427,0,0,0,0.0807385352181119,0,0,0.0453136158601927,0.111201892260942,0,0.200278131091829,0,0,0,0,0,0.0693269668338224,0,0,0.0674098687228365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194221348898188,0,0,0,0,0,0
X600036.CH.EQUITY,0.0527447317086011,0.129377505151067,0.137578894257436,0,0,0,0,0.0115635446989797,0.35324359007776,0,0,0,0,0,0,0,0,0.0921392163133705,0.0519619858988724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160590618763241,0,0,0,0.00650036861620383,0,0,0,0,0,0,0,0,0.0444066918226807,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0650760315380029,0.0653209372835703,0.0927672323285021,0,0.361791650569334,0,0.0133396095777151,0,0,0.052405377030484,0,0.251013803797595,0,0.0417948779266762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416310022215833,0,0,0,0,0,0,0,0.0396272452191159,0,0,0,0,0,0.0174928854091085,0,0,0,0,0,0,0,0.0219163988029752,0
X601169.CH.EQUITY,0,-0.065845815392554,0,0,0,0,0,0,0,0,0,0,0,0.767248110785824,0.11331382490912,0,0,0,0,0,0,0.0386733374532912,0.0373277849862133,0,0,-0.0132038035647749,0,0,0,0,0.00656253432266443,0.00451629297755282,0,0,0,0,0,0.0657421099981737,0,0.0335566689550165,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223271058160552
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.911299671446446,0,0,0,0,0,0,0,0.31588903995538,0,0,0,0,0,0,0,0,0,0.172267769435707,-0.0781120261544149,-0.0525330277676336,0,0,0,0,0,0,0,-0.0443544942896062,0,0,0,0,0,0,0,0,-0.177373910364911,0,0,0.0778982412499519,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.930484561239567,0,0,0,0,0.0936649164415211,0,0,0,0,0,0,0,0,0,0,0,0.0476003279821048,0,0,0,0,0,0,-0.0372081451967394,0,0,0,-0.0870908723779488,0,0,0,0,0,0,0,0,0,-0.0653002333498984,0,-0.0248260648145102
X601328.CH.EQUITY,0,0,0.0849081340466108,0.390585637544869,0,0,0.00559776139747381,0.0783632029860357,0.140263973395103,0,0.108414497983886,0,0,0,0,0,0,0,0,0,0,0.0253678880477365,0,0.0533927912620275,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,-3.46944695195361e-18,0.0584878054232352,0,0,0,0,0,0,0,0,0,0,0.100851319487754,0,0.722098726023215,0,0,0,0,0,0,0,-0.244264544432668,0,0,-0.0722301726747078,0,0,0,0,0,-0.00359969550412974,0,0,0,0,0,0,0,0,0,-0.192332767353007,0.0409647277155777,0.00852102083535479,0,-0.1606468722151,0,0,0.514868277591825,0,0,0,0
X601818.CH.EQUITY,0,0,0.1033254690036,0,0,0,0,0,0.197811675127635,0,0,0,0,0.104003194308307,0,0,0,0,0,0,0.112550576585755,0,0.0169040983425017,0,0,0,0,0,0,0,0.0581761608338961,0,0,0.0773050832471426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120294451071571,0,0,0,0,0.0251120117994706
X601939.CH.EQUITY,0.0686224457678537,0,0,0.00305899606132831,0,0.0391028648185596,0,0,0.806229500367759,0,0,0,0,0,0,0,0,0.015032119011509,0,0,0,0,0,0,0,0,-0.00414118555044536,0,0,0,0,0.0410740244971907,0.0461093577090321,0,0.0668306563110204,0,0,0,0,0,0,0,0,0,0,0,0.0398030982749511,0,0,0,0,-0.0194286787933251,0
X601988.CH.EQUITY,0,0,0,0,0,0,0.974746646822438,0,0.0725621432944658,0,0,0,0,0,0,0,0,0,0,0,-0.119742173061782,0,0,-0.0515855606387117,0,-0.0068360294799263,0,0,0,0.108138706135762,0,0,0,0,0,0,-0.0529049974813123,0.00678383090451793,0.0121280591812387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,-0.017536040096178,0,0,0,0,0.499156678501541,0,0,0,0.243804796677076,0,0,0,0,0,0,0,0,0,0.239485883617316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456738761818361,0,0,0,0,0.0180912364055335,0,0,0,0,-0.069027354692492,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.271001004149253,0,0,0,-0.0495208425432025,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.143395097153649,0.0918649020374829,0,0,0,0,0,0,0,0,-0.0428686536031686,-0.0869811468708763,0.588346042597988,0,0,0,0,-0.187371610095014,0,0.103751275255523,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153451131279179,0,0,0.13385513542388,0.425633589845858,0,0,0,0,0.0733137159025904,0,0,0,0,0,0,0,0,0,0.0586534328883613,0,0.0321342051700999,0,0.0760946014385226,0,0,0,0,0.0116964485242996,0.00324646874354741,0,0.0251564275105732,0,0,0.0891380791263766,0,0,0,-7.19376510618299e-05
X2388.HK.EQUITY,0,0,0,0.0548679350661223,0,0,0,0,0,0,0,0,0.0169976449609178,0,0,0,0.186581793465411,0,0.0790323132985994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18306077918413,0,0,0.199637798821753,0,0.133073205377226,0,0.126252159093704,0,0.306865002506733,0,-0.101594538526349,0.13170776099597
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0183870145847652,0,0,0,0,0,0,0,0,0.425650693110103,0.180876695619071,0,0,0,0,0,0,0,0,0,0,0,-0.194167412460882,-0.103883468621201,0,0,-0.0539774145943823,0,0,-0.0336116964378132,0,0.0768682157861494,0,0,0,0.0440769620498416,0.0797379391595558,0,0,0,0,0,0,0.185328744973373,0,0
X000166.CH.EQUITY,0.148121831491221,0,0,0,0,0,0,0,0,0,0,0,0.036840279564938,0,0.00865002254177637,0,0,0,0,0,0.146106411728904,0,0,0,0.156918554096202,0,0,0.145885898227753,0,0.0624890633790678,0.161469573027621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.188184074969288,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.190213972366058,0,0,0,0,0.258088404914684,0,0,0.0324153307382936,0,0,0,0,0,0.435822891016888,0,0,0,0,0,0,0,0,0,0,0,0.0600885043375089,0,0,0,0,-0.0303868133154902,0,0
