,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.182957147831365,0,0,0,0.0919577652474818,0.0910000348760239,0,0.0266479571990057,0,0,0,0.249996769265244,0,1.38777878078145e-17,0.0851143765654742,0,0,0,0,0,0,0,0.0158702414918965,0,0.071112564221373,0.00339904841099886,0,0,0.14295297718675,0,0.140431615449989,0,0,0,0,0,0,0,0.00991641463820501,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.20043010924134,0,0,0,0,0.55251428740859,0,0,0,0,0,0,0,0,0,-0.140524416424029,0.0785660790682151,0,0,0,-0.0718031377725364,0,0,0,0,-0.172114302886647,0,0,0,0,0.293615957885969,0,0.40165879676398,0,0,0,-0.0547512176659386,-0.196660784812248,0,-0.115190532557206,0,0,0,0,0,0,0,0,0,0,-0.0922338396581969,-0.0698719351927974,0
X600000.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0.382885461408665,0,0,0.412004079542345,0,0,0,0,0,0,0,0,0,0.0275480199039492,0.0845976633795616,0.0945816643661008,0,0,0,0,0,0,0,0,0,0,0,0.0303543002309311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.356170388404728,0,0,0,0,0,0,0,0,0,0.139291365343703,0.00406704291957493,0,0,0.00894386519679492,0,0,0,0,0,0,0,0,0,0,0.0666599294949943,0,0,0,0,0.250752325330246,0,0,0,0,0,0,0.0689464995089592,0.0810617780281917,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0292923857253774,0,0.115915107882188,0.030618152393666,0.499815268100675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257924062737782,0.0134583349734259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484041442720897,0,0,0,0,0,0
X600036.CH.EQUITY,0.133737036749266,0.00330158969183875,0,0,0,0,0.282146383439866,0,0,0,-1.73472347597681e-18,0,0.109530037812459,0,0,0,0,0,0,0,0.028258454977433,0,0,0,0,0,0.0340056937321684,0,0,0,0,0,0,0,0,0.20357210532224,0,0,0.0975984100754318,0,0,0,0.0397366956555178,0,0,0,0,0,0,0,6.93889390390723e-18,0,0
X601166.CH.EQUITY,0.142143642070695,0,0,0.107825724764844,0.0286362844433709,0.321075086510229,0,0,0,0,0,0,0.251964763968206,8.67361737988404e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.141264732549562,0,0,0,0,0
X601169.CH.EQUITY,0.0914062546778996,0,0.213415681411558,0.0547196542635924,0,0,0,0,0.0733462489226801,0,0.0341888872241688,0.163363512554704,0,0,0,0,0,0,0,0.037967228079686,0,0,0.0425985915802908,0,0.113992800584734,0,0,0,0,0,0,0,0.183316722529611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.533232739598274,0,0,0.0503178302220959,0,0,0.153158053215105,0,0,0,0,0,0,0,0,0,0,0.0851836128461942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12352923156105,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.00312235686064894,0,0,0,0,0,0,0,0,0,0,0.336347230494417,0,0.107678776840102,0.437593957929569,0,0,0,0,0,0.014328936759899,0.00375104471809951,0,0,0,0,0,0,0,0.0575372168062978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033560521496749,0,0,-0.0494602876263966,0
