,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.296320045860855,0,0,0,0.306322497691815,0,0,0,0,0,0,0.296882614395149,0,0,0.138626208919426,0,0,0,0,0,0,0,0,0,0.147831111352954,0,0,0,0,0,0.139381653069076,0,0,-0.136445329905585,0,0,0,0,0.000784549321701106,0,0.181836379773128,0,0,0,0,0,0,0,-0.132428467940802,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.552062229153306,0,0,0,0,0,0,0.0260587099582268,0,0,-0.029247819808893,0,0,0,0,0,0,0,0,0,-0.00394765317392223,0,0,0,0.0174784348456943,0.163258444010663,0,0.0938203955590361,0,0,0,0,-0.213518531156796,8.67361737988404e-19,-0.0859767956551154,0,0,0.094357759575821,0,0,0,0,0,0,0,0,0,-0.126894811337241
X600000.CH.EQUITY,0.21409082243784,0,0,0,0,0,0,0.0289965470922569,0,0.0770959142499504,0.398557823748006,0,0,6.93889390390723e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0476281306673796,0,0,0,0,0,0.058730658296096,0.0844077305797197,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.156657560312038,0.0336383786100982
X600015.CH.EQUITY,0,-0.0821495857826807,0,0,0.248601033708769,0,0,0.111912646638264,0.0113221665576324,0,0,0,0.2341989004139,6.93889390390723e-18,0,0,0,0.0221531151332989,0,0,0,0,0.0948815397016069,0,0,0,0,0,0,0,0,0,0.196085943395789,0,0,0,0.0978077065056961,0.0158617754647082,0,0.0480813100861623,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0510078308056111,0.0856474524259895,0,0,0,0,0,0.0261036942020539,0.0881008576305487,0,0.130835808793124,0,0.180285597527835,0.122716858187942,0.105447502787034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123417766277271,0,0,0,0,0,0,0,0.0598634846498737,0,0,0,0,-8.67361737988404e-19,0,0,0.0133059060023306,0,0,0,0,0,0
X600036.CH.EQUITY,0.349340069717676,0.0766328409242537,0.162127968098358,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0291204253114121,0,0.0506991277334168,0,0,0,0,0,0,0.0484552224891448,0,0.194467679025909,0,0,0,0,0,0,0.0835271520074376,0,0,0,0,0,0,0,0,-0.0175270419761643,-0.0153857946103199
X601166.CH.EQUITY,0,0,0,0,0,0.457126831608835,0,0,0,0.00898642003421932,0,0,0.364038305450602,0,0,0.0369407419679613,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00458736305932854,0,0,0,0,0,0,0,0,0,0,0.0405729892072302,0,0,0,0,0,0,0,0,0,0,0,0.0885804016720283,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.394558789278527,0,0,0,0,0,0,0,0.460269849232856,0,0,0,0.144300891227886,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.140904802858258,0.0247258765403254,0,0,0,0,0.0363414921855344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133675300630405,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998754149155865,0,0,0.131598939000521,0,0,0.276770078049981,0,0,0.622961301506606,0,0,0,0,0.0314259158903418,0,0,0,0,0,0,0,0,0,-0.319029985825125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994006295541548
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.229634721390501,0,0,0.462823878237728,0,0,0.242657366982208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987881937861819,0,0,0,0,0,0,0.0359279801539984,0,0,0,0,0,-0.0119412678520806,0,0,0,0,-0.00112239137114218,0,0,0,-0.0560622786693611,0.0113538087584317
X601328.CH.EQUITY,0,0,0.548222802105744,0,0,0,0,0,0.0540102891389614,8.67361737988404e-19,0,0,0,0.0847706073608382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555563736705144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140730045748043,0,0,0,-0.0339821206051011,0,0,0,0,0
X601398.CH.EQUITY,0,0,0.247380212732952,0,0,0,0,0,0,0.253459405456521,0.0467559776053947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614460266823551,0.245134414756297,0,0.0596329743354224,0,3.46944695195361e-18,0,0.0885533135336394,0,0,0,0,-0.0994016640889809,0,0,0,0,0,0,-0.139738621057567,0.0180101368854349,0,0,0
X601818.CH.EQUITY,0.37275184704125,0,0,0.427527362131623,0,0,0,0,0,0,0,0,0,0,-0.135923827798996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843666043322055,0,0,0,0,-0.164375865477482,0,0,-0.0983953302195513,0,0.136561288555549,0.0226566232710725,0,0,0,0,0,0,0,0,0,0,0.0471094042657069,0.0864868485168612
X601939.CH.EQUITY,0,0,0,0,0,0,0.137039703678164,0,0,0,0,0.611435764169461,0,0,0,0.0350092003809353,0,0,0,0.0244046992656337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434937282114504,0,0,0.258563945749635,0,0,0,0.00594206377097553,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0702328445884861,0.144314169757603,0,0.148682277416902,0,0,0,0.148213303521205,0,0,0,0,0,0,0,0,0,0,0,0,0.15014719410064,0,0,0,0.0931243732908466,0,0,0,-0.00404912700969969,0,0,0,0,0.260445117168907,0,0,0,0,0,0.0115511386821308,0,0.0481646928802188,-0.0337654642272983
X601998.CH.EQUITY,0,0,0.126173894115877,0.262808607076745,0.503225139538261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135366391328684,0,0,-0.0575976587509528,0,0,0,0.0462877548020419,0,0,0,0,0,-0.122882608963091,0,-0.0291543262971921,-0.067403523518708,0,0,0.0333187304111894,0
X601658.CH.Equity,0,0.00730229532992173,0,0.118368371775262,0.591103430790422,0,0,0,0,0,-0.0493892622406454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371840981513741,0,0,0,0,-0.483361592873935,0,0,0,0,0,0,-0.222297959990383,0,0,0,0,-0.106505959768197,0,0,0,0,0,0,-0.256601925826915,0.316290485399864
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00348974409691337,-0.12011841693854,0,-0.00394699932346168,0,0,0,0,0,0.614000219963214,0.15334462401457,0,0,0,0,0,0,0,0,0.0274922692030826,0.0936731702926143,0.0243994970419142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200307274222201,-0.0211543893390545,0.0282207335189122,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375895689484119,0,0,0,0,0,0,0,0,0,0,0,0.0762017632589459,0,0,0,0,0,0.0844311186597128,0,0.129985250646798,0,0,0.00714377920322815,0,0.290363060860243,0,0.0485523005827431,0,0,0,0.00946980450832656,0,0,0,0
X5.HK.EQUITY,0,0,0.174293616932341,0,0,0,0,0,0,0.0742280595201755,0,0,0,0.0227469738056166,0,0,0,0.438815088215774,0,0,0,0,-0.0372244795654372,0,0,0,0,0,0,0,-0.113319661645437,0,0,0,0,-0.0396565077231841,0,0,0,0,0.411491425806011,0,0,0,0,0,0,0,0.0589353841524135,0,0.096052406267205,0.132954717554006,0
X000166.CH.EQUITY,0,0,0.0796309080853347,0,0,0,0,0.162224144723256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19451364071257,0,0,0,0.168237267486194,0.0569960415987172,0.267513785796604,0.0761633855338052,0,0,0,0,0.0809828921608514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225426603816757,-0.0532076674368834
X002736.CH.EQUITY,0,0,0,0,0,0.113228804095515,0,0,0,-0.0111912934211624,0,0,0,0,0,0,-0.00260500288234416,0,0,0,0.289162252198984,0,0,0,0,0.118558203647964,0.122290153838434,0.0796637421586769,0.167817233184182,0,0,0,0,0,0,0,-0.0128401796280822,0,-0.0307664264032888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816051137152239
X300059.CH.EQUITY,-0.00458441372114209,0,0,0,0,0,0,0,0.109368054937018,0,0,-0.0107914664626161,0,0,0,0,0,0,0,0.108520583748728,0,0,0,0,0.525470945245295,0,0.217000871447115,0,0,0,0,0,0.118365925731995,0,0,0,0,-0.153799283181946,-0.116936789615789,0,0,0,0,0,0,0,0,0,0,0,0,0.0222281057958881,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.128505316762404,0.116095806771373,0,0.0718628436371901,0.11031286513498,0.128214882348843,0.0791993449214878,0,0,0,0,0.00800809638894473,0,0,0,0.0571668968020412,0.00238322226378692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0102835705725181,0,0,0,0.0666988687611616,0,0,0,0,0,0,0,0.141108425417882,0,0,0,0,0,0,0.312209655226701,0,0.0712313347363252,0,0,0,0,0.177549428098474,0.146896212498369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139984426573401,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.00476984399481541,0,0,0,0,0,0,0,0.0251357786792155,0.406908273402233,0,0,0.0735683629503636,0,0.102347924885659,0.0688943658601602,0,0,0,0,0,0,0,0,0,0,0,0.0558847737732946,0,0.0184094496423056,0,0,0,0,0,0,0,-0.173234540979036,0,0,0
X601066.CH.EQUITY,0,0,0.0502127002470936,0,0,0.0525442331047368,0,0,0,0,0,0,0,0,0,0,-0.0462588634431141,0,0,0,0.0436122617017866,1.73472347597681e-18,0,0,0.392447658873661,0.105863189540831,0,0,0,0,0,0.0199252482573112,0,0,0.149228928293388,0,0,0,0,0.0753429754373017,0,0,0,0,0,0,0.00496959976425558,0,0,0,-0.191038187763049,0,0
X601211.CH.EQUITY,0,0,0,0,0.184501315936855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16097540599381,0.184314742412827,0,0.149846673164864,0.195570515622786,0,0,0.158784056441097,0,0,0,0,-3.46944695195361e-18,0,0.00933816264195144,0,0,0,0,0,0,0,0.0864042181694134,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.152995176424447,0,0,0,0,0,0,0,0,0,0,0,0,0.02282101901842,0.129001003945277,0,0,0,0.129390416838081,0.258947383391218,0.0262129146361017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0500133276543003,0,0,0,0,0,0,0,-2.71050543121376e-20,0.528438297053599,0,0,0,0.100089552143544,0,0,0,0,0,0,0,0,0,0,0,0.0494842484185289,0.0339722436678931,0,0,0,0,0,0.0185847127292634,0.0507179302874272,3.46944695195361e-18,0,0,0,0,0,0,0,-0.030340520338922,0.0259317356358967
X601318.CH.EQUITY,0,0.223642839048631,0.129170993806662,0,0,0,0.0133189149553374,0.253235789359077,-0.238776159484236,0,0,0,0,-0.0717327879100568,0.0644871039315557,0,0,0,-0.0134913733585046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129259215942485,0.213899610998366,0.218635061626828,0,0,0,0,0,-0.150349477773254,-0.122677354912629,0,0,0,0.295038690179811,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0873023927252491,0,0,0,0,0,0,0,0,0,0,0,0,0.0466293807574399,0.382243193197651,0,0,0,0,0,0,0,0,0,0,0.112940074030014,0,0,0,0,0,0,0.0571426153966783,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.41858093430093,0,0,0,0,0,0,0,0,0.0626360424902056,0,0,0,0,0,0,-0.0656289392283207,0.00900258408283021,0,0.209231336278667,0.141687197766248,0,0,0,0,0,0,0,0.133798214201296,0,0.111717380186501,0,0,0.163336554406848,0,0,0,0,0,0,0,0,0,0,0,0.0905722578685684,0,0.0608391708925595,0.140093863321115,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.169073757345549,0.147129533304647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13735588785346,0,0.0259082463498541,0,0,0,0,0.348149281473259,0.131121242906579,0,0.0815360103635625,0,0.20599485480524,0,0.0764863152676577,0,0.00265859789430933,0,0,0,0.0123029673507412,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.340468173260443,0,0,0,0,0,-0.199779405466761,0,0,0,0,0,0,0,0,0,0,0.116553638770636,0,0.153603253896167,0,0,-4.33680868994202e-19,0,0.113248778094794,0,0,0,0,-0.0247986004358859,0,0,0,0,0.0971997831347412,0.00758670388711263,0.0289010693722536,0.115886074952247,-0.130699552756846,0,0,0
X1299.HK.EQUITY,0,0.0211160142599893,0,0,0.0167955689690788,0.0940900842226457,0.03312040401703,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0252184786243599,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.369737839728461,0,0,0,0,0.179386359850727,0,0,0,0,0,0,0,0.00363570088198796,0,0.0581916413653516,0.00484809010771703,0.0645762604091792,0.162629815269556,0.0575255525338451,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.179542763561887,0,0,0,0,-0.204593848709847,0,0.0370145604673159,0,0,0,0,0,0,0,0,0,0,-0.0338217253042658,0,0,0.171584923007579,0,0,0,0,0.530443244558076,-0.0581053019543847,0,0.209488920472539,0,0,0,0,0,-0.0695053888044874,0,0,0.0436062091837995,0,0,0.381173265962018
X2882.TT.EQUITY,0,-0.0374310246860601,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0150067519274398,0,0,0,0,0,0,0,0,0,0,0,0.055034364108953,-0.0192804339048716,0,0,0,0,0,0.197379516299951,0,0,0.328145004330022,0,0,-0.0771668786742676,0,0,0.12690663902582,0,0,0,0,0,0.0722978629998432,0,0.0399478524742213,0.0412519660255317,0
