,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00326743928485134,0,0,0,0.419164908839049,0,0,0,0.0951404219744918,0.132469203887063,0,0,0,0,0,0,0,0,0,0,0.0752782948174283,0,0,0,0,0,0,0,0,0,0,0,0.0426282547900276,0.0831035087779195,0,0,0,0,0.00473632425004364,0.0336709327170912,0,0.000488975192151211,0.0509892766020651,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0544660213244477,0,0,0.151598577525825,0,0,0,0.37151877842138,0,0.100040848343162,0,0,0,0,0,0.0368660848394039,0,0,0.249952846871885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000678407084825151,0,0,0.0345862919070193,0,0,0,0,0,0,0,0,0,0,0.0183190605123763
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0174343800443512,0,0.0664703141299351,0,0.181336526325116,0.206246122468322,0,0,0.142504351206591,0.08525360735372,0,0,0.0128390667456307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144541002603223,0,0,0,0,0.267078170908239,0,0,0,0,0.0541563136779517,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0603844451222463,0.176157352514673,0,0,0.492148264983438,0,0,0,0,0,0,0,0,0,0,0,0.116585145805493,0,0,0,0,0,0,0,0,-0.12058822694032,0,0,0.014087728630167,0,0,0,0,0,0.0574925324820837,0,0,0.115041576990196,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.093832195581461,0.037644361599644,0,0,0,0,0.309882495642564,0,0,0,0,0,0,0.225690377876262,0,0,0,0.0308511257410405,0,0,0,0,0,0.144720649650691,0.143936695279487,0,0,0,0,0,0,0,0,0.178788706069684,0,0,0,0,0,0,0.0298585028400875,0,0,0.134812893041253
X600036.CH.EQUITY,0.542785696753679,0.0675785751870499,0,0,0.0340255586758525,0,0,0,0,0,0,0,0,0,0,0,0,0.0581941886170473,0,0,-0.117399471324554,0.224812212679444,0,0,0.0205412661753542,0,0,-0.0742835960318001,0.0533835795374923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122028008223314,0.121967422667561,-0.0585897218324475,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.497043465815009,0,0,0,0,0,0,0,0,0,0.135510186029314,0,0,0.086082371254883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244503063569075,0,0,0,0,-0.0590380039720178,0,0,-0.0966915548130362,0,0,0,0,0,0,0,-0.0553161372784674,0
X600926.CH.EQUITY,0,0.245222042176135,0,0,0,0,0.432789011040305,0,0.040559517622636,0,0,0,0,0.044280222142748,0.0673512207993843,0,0,0.0345978095018954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153374197563487,0
X601009.CH.EQUITY,0,0,0,0,-0.220104110549429,0,0,0.117806835830363,0,0,0,0,0,0,0,0,0,0,0.181888704203957,0,0,0,0,0.247713963743267,0,0,0,0.0325380641113095,0,0,0,0.22227847376479,0,0,0,0,0,0,0,0,0.26239912667869,0,0,0,0,0,0,0,0,0,-0.323026394446024,0,-0.0415712039716546
X601166.CH.EQUITY,-2.77555756156289e-17,0.173274719804685,0.157984213641976,0,0.407603826797757,0,0,0.0128672236183579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186239005499123,0,0,0,0,0,0,0,0,0,0,0,0.117667729385251,0,0,0,0,0.165434960092296,0,0,0,0,0,0,0.411848134280288,0,0,0,0,0.0421616199307254
