,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.227456709632223,0.0928086770405877,0,0,0.252915493776121,0,0,0,0,0,0,0.223427600802183,0,0,0.0743220351568987,0,0,0,0,0,0,0,0,0,0.125160794891787,0,0,0,0,0,0.0859090282298332,0,0,-0.118871403645782,0,0,0,0,0.0902558312817844,0,0,0,0,0,0,0,0,0,0,0,0.0154176529616777,0
X002142.CH.EQUITY,0,0,0,0,0,0.577471044733019,0,0,0,0,0,0,0.0875562307013913,0,0,0,0,0,0,0,-0.0864147570048004,0,0,0,0,0,0,0,0,0.0958211995837653,0.2049709144858,0,0,0,0,0,0,-0.0580370401397891,-0.0524887635824011,0,0,0,0,0,0,0,0,0,0,0,0,0.107248147296032,-0.133487705658563
X600000.CH.EQUITY,0.173611640415709,0,0,0,-3.46944695195361e-18,0,0,0.273532260398929,0,0,0.204649594481624,0,0,0,0,0.195517368151665,0,0,0,0.0327818095437525,0,0.0276103256955778,0,0,0,0.125605577195612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.00335977342554647,0.111969540185246,0.0308621858047095,0,0,0,0.166949941927962,0,0,0.0443872787373402,0.0125246228629253,0,0.0830773358292397,0,0.022003078447986,0,0,0,0,0,0,0.159662362745022,0,0,0,0,0.174864333265828,0,0,0,0.0687740812541595,0,0,0.141234894038774,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0.032068429867415,0,0,0.431222871861556,0,0,0,0,0.0406139253873496,0,0,0,0,0,0,0,0,0,0,0,0.298634371946068,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.208473346018221,0,0,0,0,0
X600036.CH.EQUITY,0.60160012189321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376371202174685,0,0,0,0,0,0,0,-0.0402417134611398,0.195947846613595,0,0,0.0464691626747314,-3.46944695195361e-18,0,0,0.0423006853810934,0,0,0,0,0,0,0,0,-0.0507036530270549,-0.0303294318902371
X601166.CH.EQUITY,0.173575541670773,0,0,0,0.0890537711855945,0.289913961497882,0,0,0,0.0001666037920501,0,0,0.271301389921656,0,0,0.0354603575461207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122043563071362,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.111956544325533,0.264120140212982,0,0,0.117048632869844,0,0,0,0,0,0,0,0.114582903414186,0,0,0,0,0,0,0.0656076947406462,0,0,0,0,0.0182835561269706,0,0,0,0.0603129278765731,0,0.22984022232102,0,0,0.0617537001042321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0283022518093562,0,0,0.0255842702684763,0,0,0,0,0,0.354166898397534,0,0,0,0.205852378017699,0,0,0,0,0,0.353080581578011,-0.176837360347931,-0.0646155606481369,0,0,0,0,-4.33680868994202e-19,0.165959741448121,0.243384919491955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232329834860296,0,0,0,0,0,0.00873662322686388,0.0307682417046821,0.0368071350413138
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.227363571389754,0,0,0.412817879311413,0,0,0.262955875837021,0,0,0,0,0,0.0106332447672772,0,0,0,0,0,0,0,0,0.0608635831779616,0,0,0,0,0,0,0.0202843887885415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321642467149901,0
