,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.221320883801142,0,0,0.104638766008391,0,0,0,0,0,0,0,0.116708119524421,0,0,0,0,0.0247970643260927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120585727069822,0,0.0811470892526162,0.0918454251383872,0,0,0,0,0,0,0,0.0810908275823725,0,0.0442556562207058,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.13191030829468,0.664229564537595,0,-0.104605326935719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794899274766878,0,0,0,0,0,0,0,0.190080444600033,0,0.0475808302760828,3.46944695195361e-18,-0.0277927980753053,0,0,0,0,0,0,0,0.0614452717006071,-0.128229987679761
X600000.CH.EQUITY,0,0,0,0,0.0856848822942159,0.484435751651068,0,0.0179332961715679,0.170680068961995,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415364111544883,0,0,0,0,0.0451958762184783,0,0,0,0,0.0236718357536574,0,0.0189285577275375,-0.0153591266014292,0,0
X600016.CH.EQUITY,0,0.0555402830604812,0,0,0,0.196351635060977,0,0.0102169406140084,0.160829879998478,0,0.057325522841157,0,0,0,0,0,0,-0.167853430535522,0,0,0.176449216187761,-0.41924587659344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16823337497846,0.0789779482983859,0,0,0.00726057504830984,0.2178937394251,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.43858460086398,0,0,0,0,0.0590282572225404,0.0739312412851572,0,0,0,0.300551414843342,0,0,0,0,0.021362698156081,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661070644585642,0,0,0.0658707991935042,0.0344745047749546,0,0
X601166.CH.EQUITY,0,0.0444485908089967,0.122495490252644,0.0475784253123603,0,0,0,0,0,0,0,0,0.520576671156985,0.0828864347807355,0.0560121613408026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389371476387637,-0.0297942036862496,0,0.0122923648982449,0,0.0127199133717148,0,0,0,0,0.0262999915648913,0,0,0.0683984002915128,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.907948233120992,0,0,0,0,0,0,0,0.257070950630424,0,0,0,0,0,0,0,0.00694154921297391,0,0,0.30578139661138,-0.34362697042091,0,0,0,0,0,0,0,0,-0.0939857039805582,0,0,0,-0.167427580984913,0,0,0,0,-0.153097979907316,0,0,0.127118453573642,0,0.125789552607458
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.910330235264208,0,0,0,0,0.0590625173414333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117226843839353,0,0,-0.0668840252154575,0,0,0,-0.0933913878705569,0,-0.0180116739218913,0,0,0,0,0,0,0,-0.0477394416637252,0,-0.00179126885356938
X601328.CH.EQUITY,0,0,0.0859440138102461,0.330072103304965,0,0,0.145239644054694,0.108682018247562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489777721088589,0,0,0,0,0,0,0,0,0,0,0,0.0129404737109286,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.00432091664687506,0,0,0,0,0,0,0,0,0,0,0,0.843913218940664,0,0,0,0,0,-0.0628313818099741,0,0,-0.113664069542949,0,0,-0.345138439964338,0,0,0,0,0,-0.130596475038946,0,0,0,0,0,0,0,0,-0.0864973007189793,-0.129937218769999,0.0550091978147659,0,0,-0.121319571466095,0,0,0.586990209713607,0,0,0,0
