,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.15979289839092,0,0,0,0,0.225842148213301,0,0.0885332563638193,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.271742066714733,0,0,0,0.163556104815039,0,0,-0.0456297738189878,0,0,0,0,0,-0.102075546713043,0,-0.109983232462232,0,0,0.153797963406001,0,0.0845363145514091,0,0,0,0,0,0,0,-0.250559993423002,0,0,-0.108550858332653
X002142.CH.EQUITY,0.14308678080717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301479021338018,0,-0.119276367949203,0,0,0,0,0,0,0,-0.0306041795177591,0,0,0,0,0.132313461069602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720565760176768,-0.0217413044960873
X600000.CH.EQUITY,0.0614110499748675,0,0,0,0,0.0803216531578487,0,0,0,0,0.468178777262669,0,0,0,0.00997123799543799,0,0,0,0,0,0.22133924566416,0,0,0,0.0191661281471324,0,0,0,0,0,0,0,-0.0234395437510886,0,0,0.000185581589569338,0,0,0,0.100631834653146,0,0,0,0,0,0,0,0,0,0,0,0.142194998277249
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.354270351520263,0.00460045526188143,0,0,0,0.254615840080144,0.0285676338898007,0,0,0,0,0,0.035516171591041,0,0,0,0.0413682075895945,0,0,0,0,0,0,0,0.181023494916396,0,0,0,0.0642340155154444,0,0,0,0,0,0,0,0,0,-0.0614424377502903,0,0,0,0,0,0.0146977338987497
X600016.CH.EQUITY,0,0,0.165752631966795,0.115713371452297,0,0,0,0,0,0,0.373474849775971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137349874318211,0.0358476235545841,0,0,0,0.0029568315950366,0,0.0927951203225398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504417469103166,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326894,0,0.0138902648802175,0,0,0.35977079165202,0,0,0.050785618648973,0,0,0,0.0934151491327253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0113573402370732,0,0,0,0,0.432564877292668,0,0,0,0,0,0.232958592038375,0.0363465752655399,0,0.106727387901133,0,0,0,0,0,0,0,0,0,0,0.0375239647828767,0,0,0,0,-8.67361737988404e-19,0,0.391120962937568,0,0,0,0,0,0,0,-0.131881569648949,0,0,0,0,0.0483800662526288,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.220256942650003,0.607666509222163,0,0,0,0,0,0,0.00849302687239977,0,0,0,0.135792838305123,0,-0.0580695275201766,0,0,0,0,0,0,0,0,0,0,0,0,0.134875967892254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148244639130411,0,0,0,0,0
X601229.CH.EQUITY,0,0.00581773593567347,-0.180601449040797,0.319451545028589,0,0,0,0,0,0.317828661699398,0,0,0,0.173656359486434,0,0,0,0,0,0.219905722299974,-0.0429623289232697,0,0,0,0,0.228546794088014,0.118017182444387,0,0,0,0,0,0.129785408419851,0,0,0,0,0,0,0.0655549412983961,0,0,0,0,0.096632380277528,-0.334926442264215,0,0,0,-0.0953775809021081,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.202633218041651,0,0,0.435037615070534,0,0.161172280469622,0.116764859521426,0,0,0,0,0.113577642138148,0,0,0,0.069436830951788,0,0,0,0,0,0,0,0,0,0.0394089853287389,0,0,0,0,0,0,0,0,0,0.0166823986087679,0.0177163776573205,0.07372312033162,-0.00229648715065466,0,0,0,0,0.054083817413774
