,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0886320986335558,0,0.415644110777747,0,0,0.0463184087447753,0,0.240243567735298,0,0,0.147166094412453,0,0,0,0,0,0.0265582868658099,0,0.00820026263697803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599694148397494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.391075215153227,0,0,0.114216039032842,0,0,0,-0.0798625426327995,0,0.0254610608697984,0,0,0.406799113626326,-0.0338302291125973,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0877327094360746,0,0,0,0,0,0,0.114639663141608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122043752436859,0.0112675843795055
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0
X601288.CH.EQUITY,0.453226747953257,0.000551959093149861,0,0,0.405398793227337,0,0,0,0,-0.0200962734659552,0.0435331243591049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404488231691634,0,-0.0522063212363144,0,0,0,0,0,0,0,0.0673754562189976,0,0,0,0,0,0,0,0,0,-0.0283965042112005
X601988.CH.EQUITY,0,0,0,0.279230258236712,0,0,0,0,0,0.00144785019941503,0,0,0,0,0,0,0,0.136303075341882,0.135526717532024,0,0,0,0,0,0,0,0,0,0.00148634590501208,0.0667897587794231,0,0,0,0.0118976272356844,0,0,0.0472336116030901,0,0,0,0,0,0,0.16594675661967,0,0,0.147628467956382,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0768139442526429,0,0,0,0,0,0,0,0,0,0,0.565719850900245,0,0,0.0222479373098027,0,0,0.411345935886054,-0.342913733771951,0,0,0,0,0,0,0,0,0,0,0,-0.00731660505727779,0.323472295383141,0,0,0,0,0,0,0,0,0,-0.0396702663943322
X600036.CH.EQUITY,0,0,0.00515496044359243,0,0,0,0,0,0,0,0,0.471261234238917,0,0,0,0,0,0,0,0,0,0,0,0.043899980484173,0,0.12776427676939,0,0,0.0293530175808135,0,0,0,0,0,0.106362042180613,0,0,0,0,0,0,0.0534464334689297,0,0,0,0,0,0,0,0.219906843290349,0.0253984197346406
X1299.HK.EQUITY,0.000846489956382538,0,0,0,0,0,0.104335867402633,0,-4.33680868994202e-19,0,0,0,0,0,0.107428908797749,0,0,0,0,0,0.228735333812012,0,0,0.0995809157158973,0,0,0,0.103623995117504,0,0,0,0,0,0,0,0,0.179040899173736,0,0,0,0.185037334327282,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.322767932275616,0,0,0,0,0,0,0,0,0,0.106572707573869,0.310960704847461,-0.0227197537106541,0,0,0,0,0,0,0,0,0,0,0,0.0166368274249847,0,0,-0.0369931721654211,0,0.140661302201182,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.34797548603761,0,0,0,0,0,0,0,0,0,-0.101966273490158,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.831010488398242,0,0,0,0,0,0,0,0,0,0,-0.388423080754625,0,0,0,0,0,0.304687550419978,0,0,0,-0.120454086125248
X601328.CH.EQUITY,0,0,0,0.284827399366495,0,0,0,0,0,0,0,0,0.251019203928176,0,0,0,0,0,0.344553318241841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899270056149352,0,0.0473286180572377,0,0,0.00917849771908561,0,0,0,0,0,0,0,0,0,0
