,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525077406063224,0,0,0,0.143681708555344,0,0,0.0657194679398478,0.021408992895882,0,0,0,0.171058242322719,0,0.0317561778859328,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0233695933820107,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.136717854235621,0.261810005399989,0,0,0.0340758105788578,0,0,0,0,0.308416376979123,0,0.0887535238211244,0,0.0629411133416458,0,0,0,0,0.0431798994458245,0,0,0,0,0,-0.0479049469538307,0,0,0,0,0,0,0,0.0673231211864362,0,0,0,0,0.00439115441090591,0,0,0,0,0.00262769859848753
X601939.CH.EQUITY,0.435469820881752,0,0,0.224269690597509,0.162224332224776,0.0366689975758532,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0344258817212041,0,0,0,-0.0636958274762897,0.252883613539955,0.114322758924546,0,0,-0.143002036957592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146109018049257
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.319815433231925,0,0,0.836457028204839,0,0,0,0,0,0,0,0,-0.0367688480863342,0,0,0,0,0,0,0,0,0,0,0,0,0.10787434608084,0,0,0,0.0301250269576655,0.127943675309609,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0316624130497614,0,0,0,0.183241400424123,0,0.288039542438269,0,0.0979862524312442,0,0,0,0,0,0,0,0,0.0327294778121917,-0.0655264795860038,0,0,0,0,0,0.0153229240493026,0,0,-0.146317065713756,0,0,0,0,0,0,0,0,0.149510514262333,0,0.276456215465695,0,0,0,0,0,0,0,-0.124765579479432,0.0867811780886087,0
X601988.CH.EQUITY,0,0,0.00552219211269591,0,0.283635804971293,0,0,0,0,0,0.275448403046908,0,0,0,0,0.0628005769638063,0,0,0,0,0,0,0,0,0.0918617852624004,0,0,0,0,0,0,-0.100879356293159,0.0276680839751484,0,0,0,0,0,0,0,0.203499305964707,0,0,0,0,0,0,0,-0.0428834290243428,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107283368933841,0,-0.0372223495440835,-0.0520421138788374,-0.0151057258956526,0,0.0979860568974063,-0.105200304872191,0,0,0,0,0,0.522122429540701,-0.0384511971079737,0,0.0788171290481367,0,0,0.133367916465256,0,0,0,0,0,0.0199700728844412,0,0,0,0.0348466156349952,0,0,0.240472670276663,0,0,0,0,0.0995857339734743,0
X1299.HK.EQUITY,0,0,0,0,0.23740898129554,0,0,0,0,0,0,0,0,0,0,0,0,0.122226922533224,0,0,0,0,0,0,0,0,0.0596861993911381,0,0.0605015170495177,0,0.0255191866805375,0,0.257163076329359,0,0,0,0,0.154986364355364,0,0,0,0,0,-0.168217186273141,-0.0503477521454926,0.0835950784243345,0,0,0,-0.0150519340676742
X601628.CH.EQUITY,0,0,0,8.15432704861542e-05,-0.0307548087912407,0,0.00487179854950825,0,0,0,0,0.13974741497753,0,0,-0.0377781897207638,0,0.324091200847315,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00694654561442255,0,0,0,0,0.049604435771529,0,0.19876165645235,0,0,0,0,0.243634611874076,0,0.0884586377056928,0.0747188830196903,0,0,0,0,0
X601328.CH.EQUITY,0.109169304158418,0,0.357169795850295,0,0,0,0,0,0,0,0,0,0.424713434415584,0,0,0,0,0.00967411324666717,0,0,0.0389259669408255,0.21919844963472,0,0,0,0,0,0,0,0,-0.0113134886885792,0,0,0,0,0,0,0.0122374982207305,0,0,-0.108472991072176,0,0,0.197953919973309,0,-0.0101193623432039,0,0,0.0211136656596875,0
