,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0660880176417781,0.0622528272230047,0,0,0,0,0,-0.0965478571520371,0,0,0,0,0,0,0,0,0,0,-0.138326082033105,0.0742298384781112,0,0.507702523342069,-0.148146091582508,0.501418950608112,0,0,0,-0.0604800097386721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278793601196648
X601318.CH.EQUITY,0,0,0,0,0,0.325918904290651,0,0,0,-0.0623034273342937,0,-1.38777878078145e-17,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845269043789285,0.0965569990037346,0,0,0,0,0.221131723486317,0,0,0,0,0,0,0,0,0,0,0,0,0.056708036844546,0,0.0569379616973694
X601939.CH.EQUITY,0,0.0819012452116424,0,0.802213663640238,0,0,0.00155255293727709,0,0,0.0438348129045304,0,0,-0.0103367716488389,0.0144643562460331,0,0,0,0.0800896471827121,0,0,0,0,0,0,0,0,0.0256986665580207,0,0,0,0,0,0,0,0,0,0,0.0686836931490923,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.893115119110525,0,-0.0584636430072554,0,0,0,0,0,0,0,0,0,0,0.00574751535388849,0,0,0.167760434586749,0,0.00872486251064745,-0.0555487507758948,0,0,0,0,0.0488444447357458,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515171778859735,-0.112374070365101,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0122369065468674,0,0,0,0,0,0,0,0,0.260189780659269,0,0.154845109147911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365257489422404,0,0,0,0,0,0,0,0,0,0,0.568566857359133,0,0,0,0,0,0,0,7.22408276745515e-05,0,0.301499356696163,0,0,0.0829625453431907
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0
X601988.CH.EQUITY,0,0,0,0.0791623735156503,-0.0287091121772155,0,0,0,-0.0381930444440962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462878404716579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000841610213887328,-0.120299719178473,0,0.991415112253448,0,0.0170402573727734
X1299.HK.EQUITY,0,0,0,0,0.0669629092753722,0,0,0,0,0.186145768196767,0,0,0,0,0,0,0,0,0,0,0,0.307427344874433,0,-0.0384618581020651,0,0,0,0,0.0718283477129798,0,0,0,0,0.152461018813678,0,1.38777878078145e-17,0.108369005523518,0,0.0433439657362336,0,0,0,0.106509562322837,0.0400671707853742,0,0,0,0.125533190909332,0,0,0.0297335227868773
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0185500491546672,0,0,0,0,0,-0.213795894012757,0,0,0,0,0,0,0,0.125105899518779,0,0.456607685842021,0,0,0,0,0,0,0,0,-0.153630017140411,0.119885616714157,-3.46944695195361e-18,-0.0829744855844223,0,0,0.0283050643494531,0.179533786459102,0,0,-0.173571742426595,0,0.0460799884187721,0
X388.HK.EQUITY,0,0,0,0,0.224128200881338,0,0,0,0.0930171685269785,0,0,0,0,0,0,0,0,-0.0788293635696628,0,0,0.0596795412820651,0.263537167384901,0,0,0.156963248356017,0,-0.0433042999668382,0,0,0,0,0,0,0.204446547979136,0,0,0,0,0,0,-0.000653664562832501,0,0,0,0,0,0,0,0,-0.204595332250767,0.25379384547744
