,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0952372699100943,0,0,0,0,0,0,0,0,0,0.412489228986042,0,0,0,0,0,0,0,0,-0.166032131344352,0,-0.0165661217596709,0.0675609789048254,0,-0.0370098765599813,0,0.0581859512082037,0,0,0,0,0.735784211409319,-0.0838433753860542,0,0,0,0,0,0,-1.73472347597681e-18,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.110974607987232,0,0,0,0,0,0,0,0.0700228780896935,0,0.0833504404444293,0.0273180544733444,0.0545987040113604,0,0,0,0,0,0.0944421966961518,0.0402360172192635,0,0,0,0,0,0,0,0.277749094933633,0,0,0,0,0.212671425160689,0.0164075003084852,0,0,0.0373447539612465,0,0,0,0,-0.0301516890279591
X601939.CH.EQUITY,0.283273795642312,0,0,0,0,0,0,0,0,0.0389882348267354,0,0,0,0,0,-0.0166909996748837,0,0,0,0,0,0,0.075610067493199,0,0,-0.0847316911735926,-0.0642471106880258,0,0,0,0,0,0,0,0,0,0,0.0257060839874687,0,0.546317710925691,0,0,0,0,0,0,0,0,0,0.1165848977993
X601288.CH.EQUITY,0,0,0,0,-0.293857181316149,0,-0.24021184579302,0,0,0,0.817319771285822,0,0,0,0,-0.13238659777377,0,0,0,-0.228206897040957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152467671253137,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.13339500893507,0.374187836849461,0,0,0,0.0471926509069986,0,0,0.187888560853729,0,0,0,8.67361737988404e-19,0,0,0,0,0.0259070358411033,0,0,0.0343943599088,0,-0.122560207763916,0,0,0,0,0,0,0,0,0,0.0785358050653393,0,0,0.131260697807655,0,0,0,0,-0.184128777466818,0,0,0.135651117112089,0
X601988.CH.EQUITY,0,0,0,0,0.33933282859355,0,0,0,0,0,0,0,0,0.110303745165434,0,0.000281631320138079,0,0.154742730670687,0,-0.027597536904129,0,0,0,0,0.173553030323357,0,0,0,0,0,-0.335168238368031,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00958084241747132,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.260583872127801,0,0,0,0,0,0,0,0,0,0,0,0,0.140082338010515,0,0,0.0213410938025286,0,0,0,0,0,0.0887267217956487,0.130746407643839,0,0.0897652022303076,0,0,0,0,0,0,0,0.321405471850156,0,0,0,0,0,-0.133732709796485,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.135933827283332,0,0,0,0,0,0,0,0.484919807135456,0,0,0,0,0,0,0,0,0,0.229636198131108,0,0,0,0,0,0,0,-0.00207037968902722,0.126575985026887,0,0,0,0,-0.211120221237569,0,0,-0.157141020633802,0,-6.93889390390723e-18,0,-0.00861266201371846,0,0,0.211356714026608,0,-0.0260022884266731,0,0,0,0
X601628.CH.EQUITY,0,0.264905334560667,0.0140786435406473,0.0537445293285697,-0.0873929146856502,0,0,0,0,0,0,0,-0.00959728098163481,0,0,0,0.234337844833672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156625348651078,0.0774310942344895,0,0,0,0,0,0.150036621615482,0,0.0796760532692825,0.105626765140547,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.7087252745299,-3.46944695195361e-18,0,0,0.0832548550038554,0,0,0,0,0,0,0,0.195911862006105,0,0,0,0.00981311331455279,0,0.105370336236339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118445985852972,0,-0.205838603425459,0,-0.163667008140041,0,-0.0248323303968636
X601166.CH.EQUITY,0.195044331059649,0,0,0.270015159111571,0,0.00889422858517912,0,0,0,0,0,0,0.304322652356469,0,0,0,0,0,0.0967847248200047,0,0,0,0,0,0,0.0029346332099449,0,0,0,0,0,0,0.0611085585067521,0,0,0,0,0,-0.0192921351614772,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0347884007347039,0,0,0,0,0,0,0,0,-0.19764995194452,0.0586547318722413,0,0,0,0,0,0,0,0.00634745348292119,0,0,0,0,0,0,0,0.199035288839035,0,0,0,0,0,0,0.465617609621018,0,0,0.0792416720339992,0,0,-0.0255921733060132,0.0564871075812329
X600000.CH.EQUITY,0,0,0.165034348717341,0,0.047252225987368,0,0,0,0,0.132590265872341,0.455018698687524,0,0,0,0,0,0.0891058963605887,0,0,0,0.0930821041249074,0,0,0,0,0.287210905447135,0,0,0,0,0,0,0,-0.150580248932574,-0.0583355450367854,0,-0.231220042839043,0,0,0,0,0,0,0,-0.0548733753267305,0,0,-0.0424870194155789,0,0
X000002.CH.EQUITY,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0151190880278901,0,0.0238094815892901,0,0.104512189307694,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.186691069468509,0,0,0,0,0,0.28294826759286,0.339493477836484,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.167439275814439,0.139552716081449,0,0,-2.77555756156289e-17,0,0
X16.HK.EQUITY,0,0,0,0,0,-0.0849412343307856,0,0,0,0.060625905372871,0,-0.0473109439640721,0,0,0,0.177131175956081,-0.193234270853038,0,-0.0733258741337957,0,0,0,0,0,0,0,0,0,0,0.355403417006622,0.125685526524487,0,0.194325206053586,0,0,-0.0167127611116227,0,0.564969566767459,0,0,0,0,0,0,0,0,0,0,-0.0209255210568932,0
X11.HK.EQUITY,0,0,0.279577432667351,0,0,0.103308360536446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163192979735452,0,0,0,0,0,0.465710158415544,0,0,0,0,0,0,0,0,0,0.014148785393654,0,0.210805551687113,0,0,0,3.46944695195361e-18,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.115570700543306,0.148913905871254,0,0,0,0,0.0751326856670686,0.00507734522191626,0,0,0,0,-0.150941351616058,0,0,0,0,0,0.022586425706026,0.243831707610369,0,0,0,0,0,0,0.0557765085439683,0,0.107754003344313,0,0,0,0.0131851654887104,0,0,0,0,0,0,0,-2.77555756156289e-17,0.0408840599541714,0
