,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0405087492131046,0,0.12394261214857,0,0,0,0,0,0,0,0.428749269470449,1.38777878078145e-17,0,0,0,0,0,0,-0.0918033388960079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126073318563845,0,0.153453262913134,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.192726402087949,0.041659376928934,0,0.122085407992038
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626778092174004,0,0,0,0.0224869204420896,0,0,-0.0336099308937844,0,0,0.172649388458604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362153634491339,0,0,0,0,0.032424616216857,0,0,0.277235419843288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271499862139319,0,4.33680868994202e-19,0,0,0.416800606027966,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0978859083094063,0,0.0403161352729821,0.0189321902852425,-0.0713432155679594,0,0,0,-0.0219430905790199,0,0,0,0,0,0,0,0,-0.0582679635260507,0,0,0,0,0,0.222976040849367,0,0,0,0,0,0,0.0865075821788682,0,0,0
X5.HK.EQUITY,0.0374310491479784,-0.0499821393983224,0.124961035570321,0.194698714737376,0,0,0,-0.10603372925429,0,0,0,0,0.177709002605076,0,0,0,0,0,0,0,0.495763420139178,0,0,0,0,0,0,0,0,0,0.143815840524405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106585983792242,0,-0.157056679454354,-0.106165112601443
X601988.CH.EQUITY,0.225895226215223,0.0686801351248278,0.21460505756111,0,0,0,0,0,0.161603125945753,0,0,0.0871315630210419,0,-0.17884984650253,0,0,0,0,0,0,0.0776685597402708,0,0,0,0,0.0562536072626829,0,0,0,0,0,0,0,0.0876731569112306,0,0,0.0143616876838042,0,0,0.0615848904777154,0,0,0,0.0938622201335109,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106382955020958,0,0,0,0.11256606139186,0,0,-0.112149883241361,0,0.0234872560497086,0,0.236122866542247,0,0,0.0263435865423485,0,0,0,0.0471619120286651,0.0658690352078344,0.0910095076608413,0,0,0,0,0,0.012127359974749,0.212865809974759,0,0.0313596132997645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.148031048870026,0.174463908347654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102502431858704,0,0,0,0,0,0.26045257277613,0,0.0319980136620999,0,-0.121173572616829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765403266523453,0,0,0.0306618025800821
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.13279440190031,-0.334016368907059,0,0,0,0,0,0,0,0,0,0,0.409793477935365,0,0,0,0.11334948911699,0,0,0,0,0,0,0,0.0689241612575272,0,0,0,0,-0.619019863037912,0.120371927585967,0,0,0,0,0,0.765594657176407,-0.0490735130476725,-0.289998238220874,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0
X601328.CH.EQUITY,0,0,0.137913360758056,0.0170695028649475,0,0,0.0608501550203263,0,0,0,0,0,0.485706479722614,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589921848784367,0,0,0,0,0,0,0.040074079241193,0.10534557537288,0,0,0,0,0,0.0270394867405762,0,0,0,0,0,0,0,0,0,0.0213143566680829,0
X600000.CH.EQUITY,0,0.124177894615552,0,0,0.0410929899151984,0,0.2633509954282,-0.092283578197728,0,0,0,0.325927308856707,0,0,0.0635711197764131,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0281050662528905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201653087030068,0,0,0.109703594254701,0,0.279306014820021,0,0,0,0
X000002.CH.EQUITY,0.0962038267772866,0.0642538937371834,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0293892735289374,0,0,0,0,-0.10428296016027,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.471060418825968,0.114729174718109,0,0,0,0,0,0.276489977531728,0,0,0,0,0,0,-0.134061588316911,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.281464391190839,0,-0.119390579724726,0,0,0,0.0509083772598296,0,0,0,0,0.109773861921555,0.166525078562697,-0.0780301641293047,0,0,0,0.205418162481374,0,0,0,0.168279250716638,0.282947793527308,0,0,0,0,0,0.286740443423814,0,-0.159519428770903,0,0,-0.127858539487489,0,0,0,0,0.198631746540097,0,0,0,-0.0171773126254816,0,-0.0325116742962826
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.219764988191428,0.159066218283648,0,0.211175944999438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486026316066447,0.0951376420170217,0.114640047863676,0,0,0,0,0,6.93889390390723e-18,0,0.0643721292698674,0,0.0353927832763863,0,0,0.212979431305373,0,0,0,0,0,0,0,0,0,0.0784689957949878
