,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.149566913455147,0,0.0916230874821464,0,0,0,-0.0381242383026486,0,0,0,0.415770849067623,0,0,0,-0.0993987815066535,0,0,0,0,0,0,0,0,0,0,0,0,0.0230430190475667,0,0,0,0,0,0,0,0,0,0.15092142903567,0,0,0,0,0,0.118425249588806,0,0,0.0432036853678849,0,-0.0159642108868212,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.116180195166863,0,0,0,0.201013771598261,-0.0455738457253094,0,0.197848164630957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839299279378233,0,0,0.315135547865303,0,0,0,0,0,0.21776938513392,-0.261902765748874,0,0,0.253898224211283,0.191914218739417,0,0,0,0,0,0
X601939.CH.EQUITY,0.562447307559829,0,0,0,0,0,0,-0.0742406705495994,0,0,0,0.0764134236513934,0,0,0.111875659936585,0,0,0,0,0,0,0,0,0,0.181705778411937,0,0,0,0,0,0,-0.0183618367361877,0,0,0,0,0,0.104310430287151,0,0,0.308777704219948,0,0,0,0,0,-0.00273183480658669,0,0,0,0
X601288.CH.EQUITY,0.295800783275909,0,0.180023911851576,0,0,0.234690327299374,0,0,0,-0.0767692196105987,0,0,0,0,0,0,0.0684668784913171,0,0,-0.00396933890891711,0.00263862311402733,0,0,0,0,0.0400959135816473,0,-1.73472347597681e-18,0,0,0,0,0,-0.0867756756560071,0,0,0,0,-0.0256875208973561,0,0.222864237477278,0,0,0,0,0,0,0.165562691808093,0,0,0
X5.HK.EQUITY,0,0,0.0394344404370543,0.22992165043374,0,0.168825622413646,0,-0.31282518248043,0,0,0,0,0.0806397742780872,0,0,0,-0.0431381335260074,0,0,0,0,0.419194878325601,0,0,0,0.415882183644337,0,0,0,0,0,0,0.0625304689290988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161820910450621,-0.10979432191352,0,0
X601988.CH.EQUITY,0.240541259163598,0.0514797969158078,0.205865760362441,0,0,0,0,0,0.175801397533218,0,0,0.205316615429446,0,-0.149483629285028,0,0,0,0,0,0,0,0,0,0,0.0242562468313148,0,0.0779029484054667,0,0,0,0,0,0,-1.73472347597681e-18,0.0711052483729451,0,0,0,0,0.184967096584739,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196733496906272,-0.0120277084461661,0,0.0969616050873551,0,-0.0264345155251327,0.0290275332907531,0,0.32442071914922,0,0.262347965927615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547263812018192,0.0715954422996663,0,0.0710211347324063,0,0,0,0.0904322402825762,0,0,0,0.117296013605021,0,0,0,0,0,0,0.0636092341790562,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0632910282316484,0,0,-0.0875270019099957,0,0.140588317856255,0.295729017794664,0,0,0,0,0.16293714746323,0,0,0,0,0.143819923605492,0,0,0,0,0,0.00970193396437184,0,0,0,0,0,0.102840454111987,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.306075057760894,0,0,0.093100076583884,0.0354438801442987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336108321068156,-0.0611133107493218,0,0,0,0,0.255251233058407,0,0,0.0291465769117024,-0.154915798955112,0,0,0,0,0,0,0,-0.235212036225924,0,0,0,0,0,0.0674917553682459,0,0,0.185928064091305,0,0,0.0731009234126882
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.114282300775227,-0.169108840800297,0,0,0,0,0,0,0,0,0.0336806462416084,0,0,0.685566159373019,0,0,0,0,0,0,0,0,0,0,0,0.540815581722616,0,0,0,-0.182095954234133,0,0,0,0,0,0.0669681919835027,0,-0.0734255183799207,0,-0.93380166097371,0.188183012017666
