,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.217056550701282,0,0,0,0,0.3945965172856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265766309459456,0,0.0258771685292808,0,0.012659515593975,0,0,0,0,0,0.0687273751677627,0.0539559008643614,0,0,0,0,0,0,0.0268687767273674,0,0,0,-0.0946047844443812,0,0
X601318.CH.EQUITY,0,0,0.246877039466799,0,0,0,0,0,0.0804508840407935,0,0.0748755410607691,0,0.0153412223012852,0,0.181296181515544,0,0,0,0,0,0,0.0581579992982653,0,0,0,0,0,0.191311423045929,0,0,0,0,0,0.0500197715041311,0.0215822669870146,0,0,0,0,0,0,0,0,0,0.0623699682321186,0,0,0.0368075242492887,0,0,0
X601939.CH.EQUITY,0.33837800360637,0.0409277859386474,0,0,0,0,0,0.264344694873822,0.272239891572285,0,0,0,0,0,0,0.205958619620501,0,0.00373035841484345,-0.00416778724292031,0,0,0,0,0,0,0.142482580771167,0,0.247420968090047,0,0,-0.0416280042592146,0,0,0,0,0,0.0750474563457318,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.166575462534255,0.0231455956230757,0,0.0732743128827257,-0.137266538040882,0,-0.0992362653002695,0.147833586125229,0,0,0.160414953133547,0,0,0,0.169197949165338,0,0,0,0,0,0.391818761953762,0,0.0272091120049788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608283191009828,0,0,0,0,0,0,0,0,0,0.0115105672171345
X601288.CH.EQUITY,0,0,0.0339431081730299,0,0,0,0,0.516619563643747,0,-0.0495600067259839,0,0.0105103385491456,0,0,0,0,0,0,0,0.0615287663303867,0,0.0250273201861216,0.0760717347792886,0,0,0,0.0919864793247369,0.112071698151217,0,0,0,0,0,0,0,0,0.0166211793977761,0,0,0,0,0,0,0,0,0,0,0.0215286442762946,0.0372783916682235,0.0567725177778155,0
X1299.HK.EQUITY,0,0,-0.041664123275747,0,0,0,0,0,0,0.150973816509851,0,-0.0685176098201641,-0.0794921095663242,0,0,-0.0310889310303607,0,0,0,0,0,0,0.162529893303152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980267562745401,0.0614514659332064,0,0.198926746380756,0,0.250720375855592,0,0.0114060568076853,0,0.0422104851972195,0,0,0.197594912816617,0,0
X601628.CH.EQUITY,0.0202929739430044,0,0,-0.0393772452581033,0,0,0,0,0,0,0,0,-0.00949379106109352,0,0,-0.235694085389773,0,0,0.287254147114848,0,0,0,0,-0.044440744911172,0,0,0,0,0,0,0,0,0,-0.0846550180523507,0,0.617905227242241,0,0.111923249448723,0,0.0213471512552968,0,0,0,0,0,0,0,0,0,0,0.089681138881514
X601988.CH.EQUITY,0,0,0.0751346217551066,0,0.44147806400534,0,0,0,-0.0912186850858172,0,0,0,0,0,0,0,0,0.279305109253001,0,0,0,0,0,0.0456340965191857,0,0,0.0832260348159896,0,0,0,0,0,0,0,0,0,0,0.00191144691808989,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0521867623673652,0,0,0,0,0,0,0,0.196820545782335,0,0,-6.93889390390723e-18,0,0,0,0,-0.00774729599695167,0,0,0,0.217463509832746,0,0.0672007164613117,0,0,0,0,0,0,0,0,0,0,-0.114821486299902,0.184147996905739,0,0,0,0.21839384967366,0.184420042938419,0.0397990243595897,0,0,0,0,0.115000590795781,0,0,0
X388.HK.EQUITY,0,0,0,-0.373248562435655,0,0.197268188683461,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0559868145223374,0,0.351533067061883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190613966503205,0,0.246489116043138,0.0307368897531815,0,0,0.0524730033397064,0,0,0.125383496222797,0,0.0252572382125228,0.0408653478259644,0,-0.0217319342387983
X601166.CH.EQUITY,0,0,0,0.31812793154305,0,0,0,0,0,-0.000509049679356957,0,0.124938964030004,0.449426061362094,0,-0.0776099036086491,0.0597397126592729,0,-0.0340026000511725,-0.160788713192602,0,-0.0867680711741074,0,-0.0236428600765973,0,0,0,0,0.152666064326295,0,0.000244396620050721,0,0,0,0,0,0.0605144526207003,0.12171957536274,0,0,0,0,0,0,0,0.0459611383680345,0,0,0.0245664443140142,0,0,0
X601658.CH.Equity,0,0,0,-0.237882095634503,0,-0.0775844383634191,0.0620821031163461,0.445422323810467,0,0,0.368838300883593,0,0,0,0,0,0,0.277491598596155,0.203281695408028,0,0,0,0,0,0,0,0,0.0655284936206228,-0.392660508015808,0,0,0,0,0,0,-0.0475309376653272,0,0.20089574491318,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.160917504690802,0,0,0,0,0,0,0.446132651663661,0.0576352121434767,0,0,0.224545632297664,0,0,0,0,0,0,0,0,0.202362119252734,0,0,0,0,0,-0.031548666478845,-0.0120483264056425,0,0,0,0,0,-0.201485108487501,-0.115954809761935,0,0,0,0,0,0,-0.0442270668184521,0,0,0,0,0,0
