,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172064766097593,0,0.19922770345274,0,0,0,0,0,0,0,0,0,0,0.0446947114299267,0,0,-0.191359123999031,0,0,0,0,0,-0.292177051361156,0,0.048692391955449,0,0,0.839082499515414,-0.0998371880124772,-0.156478887977679,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00127750289684267,0,0.21203978659221,0.0166030673749638,0,0,0,0,0.0628711781967745,0,0,0,0,0,0,0.018953174065878,0,0,0,0.027901747237504,0,0,0.0789084399852691,0.0224639702312631,0,0,0,0,0,0.279069136490737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.131470250390279,0,0,0,0,0,0,0,0,0.180453463791156,0,0,0,0,0,0,0,0.146219768229546,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.100421835562815,0,0,0,-0.257519758034177,-0.220276922545903,0,0,0.510447634249327,0.173738989950797,0,0,0,0.163682276798996,0,0,0,0,0,0,3.46944695195361e-18
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.595521667438859,0.24478224676204,0.0843422270792093,0.588475591130779,0,0,0,0,0.350412748283614,0,0,0.0396758982249369,0,0,0,0,0,-0.421522018873378,0,0,0,0,0,0.0977570142569097,0,-0.706481146263506,0,0,0,0,-0.379630022742458,0,0,0,0.312301192616063,0,0,0,0,0.451576553148754,0,0,-0.0528677639672462
X5.HK.EQUITY,-0.0778132004978368,-0.0239165509475167,0,0,0,0,0,0,0,0,0,0,0,0,0.46435319451502,0,0,-6.93889390390723e-18,0.449902859496698,0,0,0,0,0.066234977746415,0.0122407737295929,0,0,0,-0.13045962634735,0,-0.13866835952641,0,0,0,0,0.129661470903421,0,0,0,0,-0.101756985884753,0,0,0.182199880873498,0,0,0,0,-0.130224710970755,0
X601988.CH.EQUITY,-0.367781213599797,0,0,-0.00475808461697327,0.337066162460646,0,0,0,0,0,0,-0.0529265959885425,0,0,0,0,0,0.167596695438455,0,0,0.79278254058366,0,0,0,0,0,0,0,0,-0.545283493173637,0,0,0,0,0,0,0,0,0,-0.000842102844183014,0.0424821582714801,0,0.147363432687556,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.15953720794395,0.543154732918417,-0.0346510452149069,0,0,0,0,-0.0303767420285378,-0.00534756554284797,0.348054832316704,0,0.357872212679287,0,0,0,0,1.73472347597681e-18,0,0,0,-0.131126120479419,-0.174725340521819,0,0,0.232032043564104,0,0,0.0750272170630084,0,0,0.110243474614888,0,0,-0.277553612130852,0,0,0,0,0,0,0,0.215382176037604,0,0.0503232917353502,0,-0.109783481555519,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.110843799082558,0.0113981228835324,0,0,0.133891236993778,0,0,-0.0787620749949705,0,0,0.0291261640571949,0.140061634805262,0,0,0.0598479783942728,0,0,0,0,0,0,0.154565428047069,0,0,0,0,0,0.143370463500007,0,0,0,0,0,0,0,0,0,0,0.0229022800139702,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0102591547635871,0,0,0,0,0,0,0,0.0569351012006711,0,0.343262351696702,0,0,0,0,0,0,0,0,0.024921632716673,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0216645526953187,0,0,0,0,0.273921243136121,0.0498804600610412,0,0,0,0,0,0.0939348977320005,0,0,0,0,0,0,-0.0643666870054912
X601328.CH.EQUITY,0,0,0,0,0,0,0.357751425263225,0,0,0,0,0.101178657182944,0,0,0,0,0,0,0,0,0,0,0.0273220755200022,0,0.245338445542149,0.168214848718601,0,0,0,0,0,0,0,0,-0.0729474587439268,0,0,0,0,-0.148836976646079,0,0,0,-0.0269723775394483,0.132056060075781,0,0,0,0,-0.242291147729405
