,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.0954562516511284,0,0.402441142120837,0,-6.93889390390723e-18,-1.73472347597681e-18,0,-0.00951502538176664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294691872994413,0,0,0,0,0,0.0526427930652421,0,0,0,0.188953042168496,0,0,0,0,0,0,0,0,0,0.0752109919972411,0.249779590715723,0.0405672401403992,0
X601318.CH.EQUITY,0,0,0,0.0284263123726816,0,0,0,0.0603559619988408,0.109560910616129,0,0,0,0,0.0543790758900218,0,0,0,0,0.260146795521508,0,0.215281315563523,0,0,0.0242294699460228,0,0.138832562059295,0,0.083947295447081,0,0,0,0,0,0.0261585357777905,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.106691973394984
X601939.CH.EQUITY,0,0,0,0,0.395841205483395,0,0,0.0883683143987515,0,0,-0.0904573776505916,0,0,0,0.0127076775041365,0,0,0,0,0.0181560180785095,0,0,0,-0.15770351535112,0.359747504687912,-0.0857161934515749,0.166797532106142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154538647887869
X600036.CH.EQUITY,0,0.188933156308418,0,0,0,0.0716297793367004,0,0.0934130084455884,0,0,0,0,0,0.216942620619161,0,0,0,0,0,0,0,0.0322817249754588,0,0,0,0,0,0,0.333292271017937,0.108351009213054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191005029803262
X601288.CH.EQUITY,0.242811991146776,0,0.0632237319459651,0,0,0,-0.0180721670718256,0.0798139644694093,0.0802065373983785,0,0,-0.0393407638711257,0,0,-0.0649072014802334,0.233201924780702,0.0424885302436307,0,0,0,0,0,0,0,0.133931539887133,0,0,0,0,0,0,0,0,0,0,0,-0.0717201504762332,0,0,0,0,0,0,0,0,0.210505247350513,0,0,0,0,0
X601628.CH.EQUITY,0.105788837922061,0,0,0,0,0,0,0,0,0,0.0110844511258486,0,0,0,0,-0.0459048020619183,0.198035465091029,0,0,0,0,0,0,-0.0544981064997325,0,0.0434961399072969,0,0,-0.107335734239107,0,0,0.0269871251437712,0.203013717102603,0,0,0.0833828534415851,0,0.556552856202768,0,-0.041529578913527,0,0.0761411835176854,0.0123863327230287,0,0,0,0,0,0,0,0.0212310167441192
X1299.HK.EQUITY,0,0,-0.210525190959753,0,0,0,0,0,0.0158422060269311,0,0.16665102269195,-0.0402201277184534,0,-0.0596361864467194,-0.0454564717286001,0,0,0.117470174609653,0,-0.00805840191833872,0,0,0.183242073936664,0,0,0,0,0,0,-0.037924781826065,0,0,0,0,0,0,-0.047629797533222,0,0.145717783035594,0.184204300811213,0,0.105059371240951,0.171700240202594,0.212469414617312,0,0,0,0.0198510682468311,0,0,0
X601988.CH.EQUITY,0.156620217704161,0.00710901616621023,0.0196975228653463,0.344603445370616,0.108802984319408,0,0,0,0,0,0,0,0,0.0114822713417169,0,0.163777035873369,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0855830140556509,0,0,0,0,-0.133825489415443,0.249482018065144,0,0,0,0,-0.084172042764788,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.112684519429759,0,0,0,0,0,0,0,0,0,0,0,0,0.00435941426712058,0,0,0,0,0.111246496985468,0,-1.73472347597681e-18,0.15268021355606,0.0379188489170996,0,0,0.028173599779722,0,0,0,0,0,0,0,0,0,0,0,0.283185145189115,0,-0.0501609828645621,0.261556284689973,0.184810957216809,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.108269100950453,0,0,0,0,0.0920800344764219,0,0,0,0.0573266213960929,0,0.0665564098326615,0,0.01578278469212,0,0,0.309861843404536,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0988485653453133,0,0,0,0,-0.0966473547995309,0,0,0,0,0,-0.0575978396911696,-0.0731090551290512,0,0.113970018560409,0,0,0
