,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0.206095024772142,0,0,0,0.036513517141654,0.654649851913451,2.84414091861907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913245202346418,0.07647738596341,0,0,0,0,0,0,0.114496555381556,0,0,0,0,-0.142194742316128,0,0,-0.214131514607189,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152471514351334,0,0.0833843449036425,0,0,0,0,0.199101487321915,0.0256529785280289,0,3.46944695195361e-18,0,0,0,0,0.0676759111112157,0,0,0,0,0,0,0.0521181575369457,0,0,0,0,0,0,0,0,0,0,0.440788620251428,-0.0783710554293438,0.00766521295344894,0,0,0,0.0514939212913165,0,0,0,0
X601939.CH.EQUITY,0.201613371550978,0,0,0,0,0,0,0,0,0.00664809478373072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430200689605881,0,0,0,0,0,0,0,0.114849141713017,-1.73472347597681e-18,-0.0495265966293431,0,0,0,0
X601288.CH.EQUITY,0,0.0305731355581696,0,0,0.0847507689657789,0,0,0,0.0383422782158021,0,0.0769714009721019,0,0.0383804003677232,0,0,0,0,0,0,0.00580999430775387,0,-0.0733308565510533,0.376733991713453,0,0,0,0.086495642124004,0,0,0,0,0,-0.0439474901295966,0,0,0,0,0,0,0.186192712911873,0,0,0,0,0,0,0,0.0984556795849233,0,0
X5.HK.EQUITY,-0.120882668632841,0,0,0.139528206288353,0,0,0,0,0,0,0,0,0,0,0.186133970745185,0,0,0.031621927748388,0,0,0.284940085680762,-0.0781493199423782,0,0.471463514966602,0,-4.33680868994202e-19,0,0,-0.283909930438944,0,0.111829930476748,0,-0.00423176187501637,0,-0.00872014220708014,0,0,0,0,0,0,0.0392019573285469,0,0,-0.0768456717115005,0,0,-0.247945310936583,0,0
X601988.CH.EQUITY,0.124542875268847,0,0,0.433172769189876,0,0,0,0,0,0.106890283762184,0,0,0.126416004858244,0,-0.0376596200268543,0,0,0,0,0,0,0,0.123303628288565,0,0,0,-0.0359680568227291,0.0669337701220595,0,0,0,0,0,0,0,0.130774946797317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902296267869769
X600036.CH.EQUITY,0,0.65413301200229,0.0435187177977066,0,0,0,0,0,-0.0510532269543804,0,0,-2.77555756156289e-17,-0.112914310714142,0,0,0,0,0,0.180604013911881,0,0,0,0,0,0,0,0,0,0.0592706422693676,0,0,0,0,0,0,0,0,0,0,0,0,0.266170374088297,0,0,0,0,0.014412643221168,0,-0.115848271888334,0.140628627963076
X1299.HK.EQUITY,0,0,0.00504235705665361,0,0,0,0,0,0,-0.0457971800597709,0,0,0,-0.136765088228263,0,8.67361737988404e-19,0,0.0300425969167866,0.0550864808739065,0.192685207868333,0,0.406147205060242,0,0.182643216959867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212030469545183
X601628.CH.EQUITY,0,0.141672231623287,0,0,0.0446220153285373,0,0,0,0,0.0369833413193276,0,0,0,0,0,0,0.238749524236235,0,0,0.0581624908939562,0,0.0963805191048266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162331892581346,0,0.101421965274056,0,0,0,0,0,0,0,0,0,-0.00611664007724263
X601166.CH.EQUITY,0,0,0,0.0359615841119029,0,0.280204512493802,0,0,0,0,0,0,0,0,0,0,0.32269901386355,0,0,0,0,0,0,0,0,0,0,0.244333082230987,0,0,0,0,-0.058381503969269,0,0,0.310180002321948,0,0,0,0,0,0,0,-0.0469735191049203,0,0,0,0,0,-0.151115188555841
