,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.478904544996805,0.11786645302234,0.123328908968142,0,0,0,0,0,-0.0916767936469653,0,0,0,-0.0318624020386958,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0341929202371397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965687499784753,0.120312408928838,0
X601939.CH.EQUITY,0.177607536587028,0,0,0.206376306694581,0,0,0,0,-0.0956223060393953,0,0.131145947363092,0,0,0.217634674315007,-0.0714614447690449,0,0,0,0,0,0,0,0,0,0.196822200974649,0,0,0,-0.0257456695371434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270939151120954,0,0,0.161391487341738,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0
X601288.CH.EQUITY,0.376195480338764,0,0,0,0.214668080848294,0,0,0,0,0,0,0,0,0.146417461868478,0,0,0,0.0916323954435163,0,0,0.0341289063255013,0,0,0,0,0,0,0,0,0,0,0,0.08429228668588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.514738393003009,0,0,0,0,0,0.199410931411052,0,0,0,0,0,0.105185967597886,0.12296802688042,0,0,0,0,0,0,0,0,0,0.0396036320998952,0,0,0,0,0,0,0,0,-0.510948732181902,0,0,0,0,0,0,0,0.156843344820913,0,0,0,0,0,0,0.247242137477035
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.240065933229863,0.00134895701509785,0,0,0,0.124487394903996,0,0,0,0,0.026046051305133,0,0.0110951887661836,0,0,0,0,0,0.154301404526766,0.0407063587530638,0.126489506230851,0,0,0,0,0,0,0.0605326667054179,0,0,0,0.149114831194157,0,0,0,0.0920886416413858,0.00509952188801282,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0326546072013752,0,0,0,0,0,0,0,0,0.203592480119417,0,0,0.0437077243315619,0,0.479685024253344,0,0,0,0,0.135672229204927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864803251884749,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.09724917942395,0,-0.0727678529263196,0,0,0,0,0,-0.0612800006144092,0.321439067083728,0,0,0,0.596615853154014,0,0,0,0,0,0,0,0,0,0.274088104098747,0,0,0,0,0,0,0,-0.145115646373083,0,0,0,0,0
X601628.CH.EQUITY,0.0823369688231831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187582781809718,0,0,0,0,0,0,0,0,0,0,0,0.168952195707697,0,0,0,0,0,0,0,0,0,0,0,0,0.208279369310816,0,0,0.0364961870497251,0,0,0,0,0.151675796162143,0
X601658.CH.Equity,0,0,0,0.0581080561535093,0.154816330903415,0,0,0,0,0,0,0,0,0.152603318802047,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.223119894259981,0,0,0,0,0,0,0,0,0.146507817066356,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.312049335822322,0,0
