,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.238154027734092,0.0834160716735213,0,0,0.240454150639969,0,0,0.0333338710730291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131389779170298,0,0,0,0.0692624220199756,0.0146670058886842,0,0,0.0535522376762413,0.0867542078155271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.187546194717719,0,0,0,0,0.095658120126273,0,0.101919178692128,0,0.1631256350046,0,0.127008748625559,0,0,0,0,0.228094809106863,0,0,0,0,0,0,0,0,0.11353844199342,0,0,0,0,0,0,0.0188715843421832,0,0,0,0,0,0,0,-0.104705387288119,0,0.0665950606928413,0.0464008197127455,0,0,0.0578813033404222,0
X600036.CH.EQUITY,0,0.084290226236831,0,0,0,0.127771923021645,0,0,0,0,0,0,0.141472546916916,0,0,0,0,0,0,0,0,0,0,0,0.120709866212184,0,0,0.0596152162147126,0,0,0,0,0.119226677772234,0,0,0,0,0,-0.0750407440385639,0,0.0254375459698168,0,-0.0438097957941169,0,0,0,0,0,-0.0581936712428985,0.384102186620214,0
X601939.CH.EQUITY,0.62252131945927,0.163122696378276,0,0,0,0,0,0,0,0,0.0637294950400368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10391966304566,0,0,0,0,0.0109090260273843,0,0,0,0,0,0.177393393198785,0,0,0,0,0,0,0,0,0,0,0.0948999395070132,0
X601288.CH.EQUITY,0,0,0,0.177831277837273,0,0,0,0.43995751884895,0,0,0,0.00550975306247222,0,0,0,0,0,0,0,0,0,0,0,0,0.0559887564492755,0,0,0.0698037146433698,0,0,0,0,0.104734458969409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357532214861337
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0750527358962873,0,0,-0.0797166618760859,0,0,0,0,0,0,0,0,0,0,0.0744174317725534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106189673982291,0.102224318783503,0.150341108149399,0,0.18454838556971,0,0,0.0424305882904759,0,0.19625089844153,0,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0513790236352245,0,0,0,0.450770797180512,0,0,0,0,0,0,0.0689592425719799,-0.0345699869912157,0,0,0,0,0.222005552208287,0,0.0472489317948682,0,0,0,0,0.0170121733474193,0,0,0,0,0,0,0,-0.104983810869196,0,0,0,0,0,0,0,0.116098305083713,0,0,-0.04729804122608,0,0.123907365068854,0,0,0,0,-0.0836506477728172
X5.HK.EQUITY,0,0.202536062403221,0,0.0746343013990825,0,0,0,0,0,-0.0921442711676578,0.0668905779070394,0.0653473959230105,0,0,0,0,0,0,0,0,0,0,0,0.207486702047285,0,0,0.132357558291866,0,0,0,0,0,0,0,0,0,0,0,0.262223797967472,0,0,0,0,0,0,0,0.0736680010606408,0,0,0,-0.0701508401584385
X388.HK.EQUITY,0,0,0,-0.191489699159941,0,0,0,0,0,0,0,0,0,0,0,0,0.0865283370581051,0,0,0,0,0,0,0,0,0,0,0,0.089071522557182,0,0,0,-0.189016664998134,-0.157358432630034,0,0,-0.136746034856777,0.236238646230335,0,0,0.16471230823768,0.0208611168686974,0,0,0.264181668950468,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0112761906048244,0.0530306933016315,0,0,0,0,0,-0.102726817399896,0,0,0.442411122299477,0,0,0,0,0,0,0,-0.110268628630414,0,0,0,0,0,0,0.167380562030776,-0.0227264547587893,0,0.0926913205760994,0.189627611988166,0,0,0,-0.113472845534276,0,0.00617966999675812,-0.00624700366574923,0,0,0,0,0,0,0,0.0512016665050943,0,0,0,-0.0565591105741463
X601658.CH.Equity,0,0,0,0,0,0,0.149262432001483,0.464474433100571,0.0713956677097882,0,0,0,-0.00553556235874745,0.166425350577827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382406283049735,0,0,0,-0.0821715895241486,0,0,0,0,0,0,0,0.0260976550527076,0,0,0.14275766053947,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.15568134761398,0.208250198257774,0,0,0,0,0,0,0,0.313557188660366,0,0,0,0,0,0.0977531601778244,0,0,0,0,0.144493868313593,0,0,0,0,0,0,0,-0.0425071435169537,-0.0719541571359601,0,0,-0.103123721885673,0,0,0,0,0,0,0,0,0,0.122242626976356,0,0,0,0,-0.113935751089364,0,0.166668589164127
X601601.CH.EQUITY,0,0.374532173700308,0,0.139622693802631,0,0.185314033485435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564039709342439,0,0.12603367241783,0,-0.0658992746400796,0,0,0,0,0.195627463894491,0,0,0,-0.0688272407348492,0,0.276272013211766,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0572084754701301,0,0,0,0,0,0,0,0,0,0,0,0.139725553083396,0,0,0.123361779360605,0,0,0.198327038528031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212028313760854,3.46944695195361e-18,0,0,0,0,0,0.129852641762451,0,0,0,0.23538056951091,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.123144061000643,0,0,0,-0.038353031167703,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0287380128211543,0,0,0.259173660320174,-0.179281120457078,0,0,-0.0233283282770253,0,0.0117536297044367,0.662254604661701,0,0.0597580737923731,0,0,0,0,0.0156173897187587,-0.02986010384855,-0.0024925346989623,0,0,0,0,0,0,0,0,0,0
