,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.149654645849222,0,0,0,0,0,0,0,0,0,0,-0.115496121138081,0,0.48617387432944,0.712273923141164,0.0417517065715749,0,0,-0.122887107273383,0,0,-0.0921398507165077,0,0.0844061251882292,0,0,0,0,-0.124081798256614,0,0,-0.341847417361896,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.165165646413426,0,0,0,0,0,0,0,0,0.0831053502635067,0,0,0,0.31275372742137,0,0,0,0,0,0,0,0,0,0.115613342646988,0,0,0,0,0,0,0,0.111175473573299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143111799940846
X601939.CH.EQUITY,0,0,0,0.819844808198712,0.0238804653283885,0.0159222579455279,0,0,0,0,0,0,0,0,0,0.000662222970397966,0,0,0,0.059348516673816,0,0,0,0,0,0,0,0,0,0,0,0.01641399835729,0.0456743512779746,0,0,0,0.00528655897116417,0,0,0,0,0,0,0,0.0671273822519574,0,0,0,0.0229502163343963,0,0
X601288.CH.EQUITY,0,0,0.878434315774696,0,0.0717344637474531,0,-0.088643265494084,0,0,0,0,0,0.014610852070346,0,0,0,0.05719528266585,0.115483552165911,0,0,0,0,0,0,-0.0907581536180747,0,0.0184029472636138,0,0,0,0.0126337667239952,0,0,0,0,0,0,-0.143882537463071,0,0,-0.00408272166749233,0,0,0,0,0,0,0,-0.00581083578508803,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.106331090545691,0,0,0,0,0,0,1.19747760384066,0,0,0,0,-0.130021269421106,0,0,0,0,0.0489984185132765,0,0,0.0802788942627145,0,8.67361737988404e-19,0,0,0,-0.234990063179864,0,0,-0.268030357242065,0,0,0,0,0,0.0363007260840808,0,0.087539697905085,0,0,0,0,0,0,0.183244340182006
X600036.CH.EQUITY,0,0,0.375421962956766,0,0,0,0,0,0.0168319446373066,0,0,0,0,0,0,0.144304524714588,0,0,0,0,0,0,0,0,0,0,0.156695803711952,0,0,0,0,0,0.225372006536728,0,0,0,0,0,0,0,0,0,0,0.0413502345610363,-0.00144881809498575,0.0337423066409741,0,0,0,0.0166483964326233,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0271484425415151,0,-0.0120479972136892,0.817430290777709,0,0,0,0,0,0,0,0,0,0.145992329201094,-0.0207957564343881,0,0,0,0,0,0,0,-0.060752380071292,0,0,0,0,0,0.0411964759128266,-0.0367640284490968,0,0,-0.0541917569586773,0,0,0,0.108718984863772,0.0769341257528997,0,0,0.0333001068087256,0,0.135377096346175
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0816043192556492,-0.0466015295783982,0.131190146464678,0,0,0,0,0,0,0,0,0.139958094436375,0,0,-0.208792798152791,0,0,0,0,0,0.137089301340595,0.338621975308379,0,0,0,0,0,0,0,0,0,0,0,0.0744196300949564,0,0,0.447077389499436,0,0,-6.93889390390723e-18,0.108574856603465,0.136566346095575
X5.HK.EQUITY,0,0,0,0,0,0,-0.073251955378178,0,0,0,0,0,0,0,0,0,0.335500554569487,0,0,0,0,0,0.0883672330654955,-0.139869792936114,0,0.356790240410701,0.194800812782331,0,0.0177284061399534,0.101949616871057,0,0,0,0,0,0,0,0,0,-0.0987747549986593,0,0.0274165867938035,0,0,-0.11928144310348,0,0,0,0,0,-0.231297943251937
X388.HK.EQUITY,0,0,0,0,0,0,0.215725806785643,0,0,0,0,0,0,0,0,0,0,0,0,-0.214566056123079,0,0,0,0,0.354538806695954,0,0,0.0659792144469817,0.123652552813294,0,0.0238086580371852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378255457637,0.0420149859081694,0,0,0.06128235150209,-0.263990039974564,0
