,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.117379302029506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211836343040226,0,0.544440940863746,0.55098901089326,0.0551970934374399,0,0,0.0735663680835346,-0.232765911591782,-0.12255175797935,0,0,0,0,-0.0229955329376263,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.116977248836116,0,0,0,0,0,0,0.0483713735385852,0.197168327256697,0,0,0,0.0982714378463286,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704328472171723,0.0161883522073285,0,0,0,0.0503090651333988,0.230996439485469,0,0,0,0,0,0,0,0,0,0,0,0.0294557464955659,0,0.0998413654874667
X601939.CH.EQUITY,0,0,0,0.809294946958603,0,0,0,0,0,0,0,0,0,0,0,0,0.0953789314983782,0.0367442467370722,0.0757136255162386,0,0,0,0,0,0,0.00896011617707777,0,0,0,0,0.0112445587918497,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.854686013106693,0,-0.0827630462593797,0,0,0,0,0,0,0,0,0,0.00949077242232163,0.045826257718027,0.0396360028361078,0.19038660122598,0,0,0.0231652340127386,0,0,0,-0.0476257271092703,0.0241660535148618,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543451577663437,0,-0.13402214787857,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0350410646390508,0.132402320109449,-0.0381033595088969,0.152630496074207,0,0,0,0,0,0,0,0,0,0.0144994424594348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275162868214577,0.42412758222095,0,0,0,0,0,0,0,0,0.278425507793387,0,0,0,0,0.0822106122904488
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.14919422690565,0.103000170689596,0,0.0325471965185537,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897163138459262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103257893829156,0,0,0.0118109546239597,0,0,0,-0.0197617617352626,1.05085179883305,0.00111424354741396,0
X1299.HK.EQUITY,0,0,0,0,0.210447498499319,0,0,0,0,0.0777083893940349,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172514824206684,0.157025934137828,0.324577405816019,0,0,0,0.212931404220877,0.193946122161764,0.12006893406589,0,0,0,0,0,0,0,0,0,0,0,0,-0.164304447926157,0,0.134615982911312,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.00799117545722234,0,0,0,0,0,0,0,0,0,0,0,0,-0.159292320740422,0,0,0.00560723740288127,0,0,0,0,0.237629329970717,0.46872157206003,0,0,0,0,0,0,0,0,-0.131563393349396,0,0,0,0.00525272950008707,0,0,0,0.0909669809837862,0.0843974702234957,-0.0674591362690788,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.24930953569004,0,0,0,0,0,0,0,0,0,0,0.0191001294071064,0,0,-0.240801398993623,0,0,0,0,0,0.413975250547828,0,0,0,0.127951626722193,0,1.38777878078145e-17,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.246904679454828,0,0.0537327093037345,0.188340858482313,0,0,0,0.0318032182356575
X601658.CH.Equity,0,0,0.0503302198550006,0.184797161898857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22923304940339,0.0222518288785171,0,-0.126879097282679,0,0,0,-0.073262850075683,0,0,0,0,0.0678851733016715,0,0,0,0,0,0,0,0,0.0743585955095992,0,0,0,0.337809115251111,0,0,0,0,0,0,0.0168257848879089,0
X600030.CH.EQUITY,0,0,0,0,0.0474405127439961,0,0,-0.0434688758277226,-0.0437486044814901,0.0308941888912966,0,0,0.227004987012972,0,0,0,0,0,0,0,-0.0211036690319261,0,0,0,0,0,0,0.0178911974958476,0.0726968853291688,0,0,0,0,0.291490819067501,0,0.132317651104917,0,0,0.149668643876522,0,0,0,0,0.13293297463908,0,0.00378252615240608,0,0,0,0,0.079904207397182
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0192107931736359,-1.73472347597681e-18,0,0.695657993360514,0,0,0,0.0469026728958061,0,0,0,0,0,0,0,0.0523297300263278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144332441407756,0,0,0,0.0382067636779456,0.0988587825686504,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0198323125391082,0,0.102245229214454,0.365426640705589,0,0,0,0.0554807640673808,0,0,0,0,0,0.0575434793053275,0,0,0,0,0.0732331820455574,0,0,0,0,0,0,0,0,0,0,0,0,0.0136230580585856,0,0,0,0,0.0243004806448274,0,0,0,0,0,-0.0180324016990056,0,0,0.245888575253739,0.0510731271961242,0
X601328.CH.EQUITY,0,0,0,0.0462872522262251,0,0.114063029903347,0.0205267303821629,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0291492505543081,0,0,0,0,0.37342340691822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.249010314245396,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.228006395379292,-0.115335325629055,0,0,0,0.145609004108188,0,0,0,0.148359038252239,0.0628055382997125,0,0,0,0,0,0,0,0,0,0,0.0864981623137354,0,-0.173738759248972,-0.0160301944137015,0.0169910118184798,0.0948282858651764,0,0,0,0,-0.0772490503279996,0.190718946269039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0660067712979172,0.247033661100592,0,0.21639419157823,0,0,0,-0.0476229270032447,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00478796245992096,0,0,0,0,0,-0.137365465622944,0,0,0,0.336884034205684,0,0,0,0,0,0.669628975327128,0,0,0.0969754167728842,0,0,0,0,0,0,0.0911861316077456
X601319.CH.EQUITY,0,0,0,0.207609380624726,0,0,0,0,0,-0.0280128942943515,0,0,0,0,0,0.057722448641594,0,0,0,0.134218930935927,0,0,0,0.118765491712667,0,0,0,0,0,0,0,0,0,0.0223581966477076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309449138555273,0,0,0
