,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.109682268406871,0,0,0,0,0,0,0,0.273606472788988,0,0,0,0,0,0,0.0681354437116023,0,0.209655430537517,0,0,0,0,0.15975723285016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375955484653806,0,0,0,0,-0.0248169101664368,0,0,0,0.0576584101914627
X601318.CH.EQUITY,0,0,0,0,0,0,0.15047530193267,0,0.271692203297333,0,0,0,0,0,0,0,0,0.28040720019488,0.0779167913498683,0,0.0412393674176746,0,0,0,0,0.102570064840212,0,0,0,0,-0.0116230188636493,0,0,0,-1.73472347597681e-18,0.0601104401020364,0,0,0,0,0.0208350714490123,0,0,0,0.00121286381829555,0,0,0.0270234932324027,0.0186189399488289,0
X601939.CH.EQUITY,0,0,0,0.667796892563592,0.0438770418960968,0.042067392262066,0,0,0,0.244420357990612,0,0,0,0,0,0,0,0,0,0,0.0938296930201107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200784641834608,0,0.015288139064276,0,0,0,0,0,0,0,0,0,0.0790099350592983
X601288.CH.EQUITY,0,0,0,0,0,0,-0.412176069031014,0,0.0300930261381971,0,0.942806716512181,0,0,0,0,0,0,0,0,-0.143756671146264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151932385072394,0,0,0,0,0,0,0,0,0,0,0.0491565758259968,0,0
X5.HK.EQUITY,0,0.0438814253888561,0,0,0,0.137092676516798,0.34997286115564,0,0,0,0,0,0,0,0.0592030975049791,0,0,0,0,-0.0104992659406789,0,0,0,0,0,0.00101856681520024,0,-0.216580825846006,0,0,0,0,0,0,0,0,0.114918460281609,0.0084025240731303,0,0,0.318545737552449,0,0,0,0,0,-0.119953712705182,0,0.0407579098193964,0
X601988.CH.EQUITY,0,0,0.084157247663191,0,0.217089389131001,0,0.104456573216074,0,0.0556132070100525,0.0672381591042977,0.167322998278238,0,0,0,0,0.162555423311804,0,0,0,0,-0.084499836976224,0,0,0,0.0664437280305223,0,0,0,0,0,-0.181454057885058,0,0,0,0,0,0,0,0,0.0615346528119929,0,0,0,0,0,0,0,0,-0.0113884229565079,0
X1299.HK.EQUITY,0,0,0,0,0.232729705112402,-0.00259283225707962,0,0,0,0,0,0,0,0,0,0,0.19470772078513,0,0,0,0,0,0,0,0,0.0347470912600393,0,0.0397768505934324,-0.116333059801023,0.0914355136850153,0.0458009596973508,0,0,0,0,0,0.527323579955178,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866891963712365
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.418434495713253,0,0,0,0,0,0,0,0.261130048409579,-0.0417820790091481,0,0,0,0,0,0,0,0,0,0.00732492728999801,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,-0.00467168658140669,0,0.210989706283238,0,0,0,0,-0.108275506469101,0,0
X601628.CH.EQUITY,0,0.0276334802026764,0,0.00384577277842299,-0.0406339977034418,0,0,0,0,0,0,0.0908698248532356,0,0,0,0,0,0.165661550849639,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.407106354975827,0,0,0,0,0,0.208209582505813,0.106727521361623,0,0.086212462167972,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.133757425383838,0,-0.0838483662086128,0,0,0.464898621549055,0,0,0,0,0,0.44458697507399,0,0,0,0,0,0,0.111794495545162,0,0.150006849986532,0,-0.135495091462966,0,0,0,0,0,0,0,-0.0712218267739287,0,0,0,-0.0565482705693086,-0.200763522791518,0,0,0,0,0,0,-0.0438857383369942,0,0,0,0,0
