,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.00930910245593443,0,0,0,-0.0773663443117902,0.231318976959475,0,0,0,0,0,0,0,0.404440152113143,0,-0.154256669763714,0,0,0,0,0,-0.192559919925378,0,0,0,0,0,0,0,0,0,0,0,0.748118343127209,1.73472347597681e-18,0,0,0,0,0,0,-0.0143488500353857,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0233861430065973,0.10431946117107,-8.67361737988404e-19,0,0,0,0,0,0,0.0715387945313747,0,0.0830343276023804,0.0536332008219752,0.0212357526505616,0,0,0,0,0.0830373746113038,0,0.0425147869259075,0,0,0,0,0,0,0,0.274109352783428,0,0,0,0,0.215828454911907,0.0133396215900275,0,0,0.0461693274048612,0,0,0,0,-0.0240417245266739
X601939.CH.EQUITY,0.296125826909031,0,0,0,0,0,0,0,0,0.0456434181100472,0,0,0,0,-0.00105851682962289,0,0,0,0,0,0,0,0.0939020301743557,0,0,0,-0.181370619297508,0,0,0,0,0,-0.0167415579798562,0,0,0,0,0.0174502635009,0,0.541675457225486,0,0,0,0,0,0,0,0,0,0.123761445944017
X601288.CH.EQUITY,0,0,0,0,-0.127267095717009,0,0,-0.0408125434589919,0.0767587598298267,0,0.354757298528576,0,0,0.326907708326898,-0.0662139888263381,0,0,0,0,0,-0.107300588813221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315338066218275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.117380498885492,0,0.351798773930818,0,0,0,0,-0.0191712940182718,0.308966672022671,0,0,0,0.072789196137237,0,0,0,0,0.0979201002889741,0,0,0,0.0380743899190236,-0.17831097666696,0,0,0,0,0.111748642648625,0,0,0,0,0.0572121105781911,0,0,0,0,0,0,0,-0.245632754094002,0,0,0.150327915907992,-0.00929838302800835
X601988.CH.EQUITY,0,0,0,0,0.345770061146374,0,0,0,0,0,0,0,0,0.107628125849691,0,0,0,0.171458422274342,0,0,-0.0576169303227659,0,0,0,0.175485101400255,0.0187698095561599,0,0,0,0,0,-0.337750179015104,0,0,0,0,0,0,0,0,0,0,0,0,0.0139679945438138,0,0,0,0,0
X600036.CH.EQUITY,0,0.133284856157843,0,0,-0.000393016921155705,0,0,0,0,0.480890149108954,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.226763257298712,0,0,0,0,0,0,0,0.125930947342098,0,0,0,0,-0.211141946044673,0,0,-0.155912072636351,0,0,0,-0.00882910456861613,0,0,0.209649146474999,0,-0.0239221999836628,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331480494064132,0,0,0,0,0,0,0,0,0,0,0,0,0.0686087711989007,0,0,0,0,0,0,0,0,0.196432239667119,0.0650927444524811,0,0.0384330972107964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18484047035389,-0.100515662863087,0,0.149835957477025,0,0,0
X601628.CH.EQUITY,0,0.277405872722086,0.0111864232231459,0.0451863054205455,-0.109375875467648,0,0,0,0,0,0,0,0,0,0,0,0.246275547051343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133870560500683,0.08292166026587,0,0,0,0,0,0.161106419903985,0,0.083838459094567,0.0968084034467832,0,0,0,0,-0.00396812750070125
X601328.CH.EQUITY,0,0,0,0,0,0,0.677288941765729,0,0,0,0,0,0,0,0,0.0713517277522703,0,0,0,0,0.209157128438892,0,0,0,0,0,0.11481728121449,0,0,0,0,0,0,0,0,0,0,-0.0876707319011356,0,0,0,0,0,0.0810318673352297,0,-0.223296750511832,0,-0.0394517125424333,0,-0.0445859935441936
