,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-2.77555756156289e-17,0,0.436672784770503,0,0,0,0,0,0,0,0,0,0,0.33470142032037,0,0,0,0,0,-0.0398913424966441,0,0,0,0,0,0,0,0,0.0648642980787345,0,0,0,0,0,0,0.00484497791575234,0,0,0,0,0,0,0,0,0.00985829441296705,0,0.12746711770909,0,0,0
X601939.CH.EQUITY,0.280447599721321,0,0,0,0,0,0,0,0,0,0,0.136541434135954,0,0.383884237131415,0,0,0,0,0.069159708619929,0,0,0,0,0,0,0,0,0,0,0.0173199738358465,0,0,0,0,0.0749427759130185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0
X601288.CH.EQUITY,0.320682984584201,0.124990420559537,0,0,0.381527989262076,0,0,0,0,0,0,0,0,0,0.0963801835854985,0.0372826474318221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.17719711794271,0,0,0,0,0,0,0.238532212151358,0,0,0.093362608870532,0,0,0,0,0,0,0,0.0235307214605785,0,0,0,0.097961198402112,0,0,0.0741598517548347,0,0,0,0,0.101494420686855,0,0,0,0,0,0,0,0.0650853471639438,0,0,0,0.0492358429503803,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.134904771737987,0,0,0.152930770863531,0,0,0,0,0.635037291295246,0,0,0,0,0.512210916305831,0,-0.572734035681265,0,0,0,0.057746798877323,0,0,0,0,0,0,0,0,0,0,0.162311857058276,0,0,0,0,0,0,0,-0.0697971875959563
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356963332666915,0,0,0,0,0,0,0,0,0,0.025817373905607,0,0,0,0,0.16847832520357,0,0,0.0552070741716348,0,0.09671104125457,0,0.107504493619665,0,0,0,0,2.77555756156289e-17,0,0,0.0541570437822406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369879232750973,0
X601628.CH.EQUITY,0,0.262605382666987,0,0.145961039990691,0,0,0,-2.16840434497101e-19,0,-0.00772057422804394,0,0,0,0,0,0,0.036396155218255,0,0,0.0677907585704347,0.0247619863284406,0,0,0,0,0,0,0,0,0,0.251504478607408,0,0,0,0.00340925121457894,0,0,0,0,0,0,0,0,0.0648896928809031,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0978890352390329,0,0,0,0,0,0.193102317868789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741272477854925,0,0,0,0.0881900949542492,0.261463092445229,-0.266578416209419,0,0,0,0,0.378107514379683,-0.0213159326375401,0,0,0,0,1.10212319446907,0,0,-0.492659765598939,0
