,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.16336094283496,0.0727919518740802,0.0463379381881889,-0.00301058811463173,0,0.354619025474498,0,0,0,0.0764991910628806,0,0,0.0258871618499855,0,0,0,0,0,0,0,0,0,0,0.0747510587059346,0.0740251487851945,0,0,0,0,0,0,0,0,0,0,0.104219757845806,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0100699991055319,0,0,0,0.158279363106683,0,0,0.0124998234721224,0.108762190956241,0,0,0.0307084631637237,0,0.0468385718870122,0,0.145416415714975,0,0,0,0,0,0,0,0,0.0930269716396814,0,0.0922741915132695,0,0,0,0,0,0,0.103255447280986,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0670875899803139
X601939.CH.EQUITY,0,0,0,0.195498011764347,0,0,-0.10158556179103,0,0,0,-0.0211703246373022,0.143044514295922,0,0,0,0,0,0,0.150925321213463,0,0.0326876598044055,-0.0951938347674522,0,0.0162305145587855,0.125813282559275,0.566170817123547,0,0,0.0354551632999544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.198626336090969,0.0971895820355639,0.0302898798032232,0,0,0.0971231273303353,0,0.40677641844069,0,0,-0.00807710213797314,0.0594464321981543,0,0,0,0,0,0,0,0,0,0,0.0166000164928869,0,0,-1.38777878078145e-17,0,0.0256056036441722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967453546122205,0.0341340812930723,0,-0.0879005959024487
X600036.CH.EQUITY,0,0.0268644244939475,0,0,0,0,0.235469004058466,0.0231256334346842,0,0,0,0,0.255512519109619,0,0.172792364297983,0,0,0,0,0,0,0,0,0,0,0.170576775375748,0.254570237424489,0,0,0.0323730828673581,0,0,0,0,0,0,0,0,0.0889737148585511,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.106057122868429,0,0,0,0,0,0,0,0,0,0,-0.188641009596594,0,0,0,0.0364779977543202,0,0,0.0329930868666917,0,0,0,0,-0.0169330939838785,0,0,0,0,0,0,0.0438574194950587,0.633003642374197,0,0,0,0,0,0,0,0,0,0,0,0,0.0657182519540596,0,0,0.209312317349447
X1299.HK.EQUITY,0,0,-0.0745481512931369,0,0.0643757085190251,0,0,0,0,0,0.164805889755312,0,0,0,0,0,0,0,0,0,0.179878843604526,0,0.171211240650115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105916031727814,0,0.0735074667953289,0,0.0784846438817177,0.132089542596413,0,0.0883784566584734,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.650760870784353,0.234977343716345,0,0,0,0,0,0.0680813367332579,0,0.0947878974464232,0,0,0,0.0806602572599014,0,0,0,0,-0.0218574067084202,0.013672429484671,0,0,0,0,0,0,0,0.0314091322718935,0,0,0,-0.0265659270356364,0,0.0146372661515802,0,0,0,0.0876882747834402,0,0,0,0,0,0,-0.0177840739615451,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00928140976401158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134092533948693,0,0,0.174252767907063,0.0841662382974351,0,0,0,0,0.0155504068765994,0,0,0,0,0,0,0,0,0,0.339358797871688,0,0,0,0,0.16300380180107,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0165643371888841,0,0.220383346108733,0,-0.0284983398800922,0,0,0,0,0.0765717602596925,0.0991915961140696,0,0.0605326113778456,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.14107276685597,0.314793303695667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137288126337276
X388.HK.EQUITY,0,0,0,0,-0.238572937095507,-0.0237454211501044,0.12176084061922,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.545543954018571,0.0607077547815976,0,0,0,0,0,0,0,0,0,-0.131982244519927,0,0,0,0,0,0,0.124973322177911,0,0,0.118394110926901,0,0,0.11457705129235,-0.0903226097751554,0,0,0,0
