,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0927042829542162,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0815298733408928,0,0.0232370536296812,0.519774416877497,0.572046419001895,0,0.179213986336546,0,-0.199975964425405,-0.173338029465833,0,0,0,0,-0.10687183868003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.220021414406363,0,0,0,-0.0868611068903657,0,0,0,0,0,0,0,0.0531665744304903,0,0,0,0,0,0,0,0,0,0,0,0.0788854331635106,0.191251618301568,0.0354352752990837,0,0,0,0.22470131031846,0,0.114856473752867,0,0,0,0,0,0,0,0,0,0,0,0,0.0305606704342779
X601939.CH.EQUITY,0,0.0058557367742221,0,0.814255295912598,0,0,0,0,0,0.000203396218520486,0,0,-0.0315942706767188,0,0,0,0.0783688471292328,0.106262907595901,0,0,0,0,0,0,0,0.00630667453772593,0,0,0,0,0.043663278334573,0,0,0,0,0,0,0.045015412269655,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.943932777049722,0,-0.105744475710973,0,0,0,0,0,0,0,0,0,0,0.0457587555332718,0,0,0.0183587740355911,0,0.0421625454545634,0,-0.0311391292948298,0,0,0.0526504630717811,0,0,0,0,0,0,0.0249422550859863,0,0,0.0525450709438333,0,0,0,-0.0274335340754238,0,-0.0748310006331967,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0106578655782729,0,0,0,0,0,0,0,0,0.311545066547594,0,0.214610401135339,0,0,0,0,0,0,0,0.0865192614958457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463935265441649,0,0,0,0,0,0,0,0,0.184827245139876,0,0,0,0.128175661323079
X600036.CH.EQUITY,0,0,0,0.333184780903872,0,0,0,0,0.0722739590273373,-1.73472347597681e-18,0,0,0,0,0,0,0.150003601541278,0.11465510883291,0,0,0,0,0,0,0,0,0.126064191115563,0,0,0,0.137883808861085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420460314205347,0,0,0,0.0155110039211184,0,0
X601988.CH.EQUITY,0,0,0,-8.67361737988404e-19,-0.131764118621094,0.0831058726829066,0,0.0571893506057679,0,0,0,-0.0230374995256392,0,0,0,-0.000936984228139553,0,0,0,0,-0.0476797941262818,0,-0.019136845184297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107286014868004,0,0,0,0,0,0,0.00658314162419328,1.05610806922074,0
X1299.HK.EQUITY,0,0,0,0,0.0322663908278591,0,0,0,0,0.169156224041038,0,0,0.0855401282216374,0,0,0,0,0,0,0,0,0,0.206813406668256,0,-0.160708725108441,0.0897526690552716,0,0.0219239089376892,0,0.282014562470685,0,0.187336127294729,0,0,0,0,0,0,0,0,0.0597249527178736,0,0,0,-0.0489110454626621,0,0.161083623777643,0,0.087835401428183,0,0.0545685104014421
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0271694369209563,0,0,0.0278837794397012,0,0,-0.345302989307062,0,0,0,0.00433923078000905,0,0,0.17097501715583,0,0.528439493254786,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0735320207292221,0,-0.00472333155871932,-0.106925513431677,0,0,0.133942244399517,0,-0.169816875158388,0,0.0987526151535422,0,0
X388.HK.EQUITY,0,0,0,0,0.275461097411069,0,0,0,0.0775450662507118,0,0,0,0,0,0,0,0,-0.233052591566841,0,0,0,0,0.462037355660551,0,0,0,0.00742032735037693,0,0.179313074985909,0.089048819028397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113552257440309,0.13859211130036,0,0,-0.0805251311920549,0,0.10959273892646
