,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0412533426795109,0.540022480569219,0,0,0,0,0,0,0,0.0455294848477203,0,0,-0.00102570026102277,0.181572760179063,0,0,0,0,0,0,0,0,0,0.197398022409059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425918295897459,0,0,0,0,0.10545880111432
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.132514802498047,0.254875281056262,0,0,0,0,0,0,0,0,0.288984955392613,0,0.0811119426947435,0.0435354393682141,0,0,0,0,0.0971756392690069,0,0,0,0,0,-0.0111475157592737,0,0,0,0.0603058506300549,0,0,0,0.0234267428091298,0,0,0.0157841136311599,0,0,0,0,0.0303908012958519,0.00282020630181066,0
X601939.CH.EQUITY,0,0,0,0.709795652744819,0.0319944135715818,0.0528881132603163,0,0,0,0.243652163885057,0,0,0,0,0,0,0,0,0,0,0.0476660850908444,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.022371944547303,0,0,0.0226184743901,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.261782041521835,0.0344503095334561,0,0.758365444264305,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132296192779044,0,0,0,0.112664549205781,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.149984983788714,0,0.300972447077943,0,0,0,0,0.0432334102079257,0,0,0,0,0,0,0.0206320026478348,0,0,0,0,0,0.0145702242986841,0,-0.139972557151579,0,0,0,0,0,0,0,0,0.109304217013316,0,0,0.282312193787314,0,0,0,0,0,0,-0.057341672913579,0,0.0584826435237424,0
X601988.CH.EQUITY,0,0,0.05257033600247,0,0.206120878161352,0,0,0.111960777344185,0,0.0777751411514498,0.183078344126016,0,0,0,0,0.179299944197544,0.0455180492744516,0,0,0,-0.0958898650009963,0,0,0,0.10497016589046,0,0,0,0,0,0,-0.187198896042814,0,0,0,0,0,0,0,0,0.0624863476991921,0,0,0,0,0,0,0,-0.0201851990660989,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.438684284163258,0,0,0,0,0,0,0,0.185019676621659,0,-0.113878211820779,0,0,0,0,0.203417100449779,0,0,0,0,0,0.175679968836264,0,0,0,0,0,0,-0.0112386129792795,-0.0123501761911715,-0.19532555027071,0.151505989359986,0,0,0,0.124348124159681,0,0,0,0,0.0100889099458172
X1299.HK.EQUITY,0,0,0,0,0.226616659603766,0,0,0,0,0,0,0,0.00202285252497581,0,1.73472347597681e-18,0,0.233225546377844,0,-0.0210959941255775,0,0,0,0,0,0,0.0562352661586261,0,0.129957526297402,-0.164486689016656,0,0.0795537213693004,0,0.00679719337104561,0,0,0,0.382182273885628,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487715109119276
X601628.CH.EQUITY,0,0.125727950255196,0,0.00170414379884694,-0.09076376422195,0,0,0,0,0,0,0.0232616463057348,0,0,0,0,0,0.193638267236666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407555496742577,0,0,0,0,0,0.203834335599825,0.0662206006541126,0,0.0781442269725669,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.153477683553618,0,0,0,0.383099619992254,0,0,0,0,0,0.464961716782106,0,0,0,0.0411360073536164,0,0,0,0.0891476031235859,0,0.204001270945359,0,0,0,0,-8.67361737988404e-19,0,0,-0.0111135977574603,0,-0.0730955636946322,0,0,0,0,-0.0831507437853388,0,0,-0.0720588283283302,0,0,0,0,-0.120625375447526,0,0,0,0
