,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.455574396458494,-0.0180425525010314,0.193252403798367,0.0179244512959755,0,0,-0.105873788362135,0,0,0,0,0,0,0,0,0,0,-0.0537715625642798,0,0,0,0,3.46944695195361e-18,0,0,0,0.00318649573204192,0,0,0,0.22348881500894,0,0,0,0,0,0,0,0,0,0.0138312955820126,0.361594776096366,0,-0.0499905891189032,0,0,0,-0.0287669327718333
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.010867356313862,0,0,0,0,0,0.169032059288127,0,0,0,0.351701398762274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198508064253426,0,0.0468769930764566,0,0,0,0,0,0,0,0,0,0,0,0.00387388055039752,0.173847916391256
X601939.CH.EQUITY,0,0,0,0.701617246806049,0,0,0,0,0,0.0685496028368452,0,0.277728844687551,0,-0.0347140679109974,0,0.0344589531763271,0,-8.67361737988404e-19,0,0,0,0,0.0357025888029079,0,0,0.00224233387861296,0,0,0,0.00329327374745497,0,0,0,0,0,0.0421853202493185,0,0,0,0,0,0,0,-0.0271391383266538,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.129426198478002,0,0.865677307682304,0,0,0,0,-0.0670193346917848,0,0,0,0,0,0,0,0,0.00491714915514052,0,0,0,0.0445371481913471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673374594630572,0,0,0,0,0,0,0,-0.12425578712304,0,0,0,0,0,0,0,-0.0693333390073985
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00821883320895936,0,0,0,-0.0667208551187074,0.0858910407452287,0,0,0,0,0,0,0,0,0,0.115544407672572,0,0,0,0,0.0261829606074127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887037116066758,0,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.177927728853528,0,0,0,0,0,-0.0240810561024825,0,0,0,0,0,0,0.0276242897728709,0.303412132256253,0,0,0,0.0764639171931604,0,0,0,-0.183894796136617,0,0,0.0578029559862731,0,0,0.0770714798789602,0,0,0.320394806314289,0.110674890564901,0,0.0345310853492828,0,0,0.0322108884245239,0
X388.HK.EQUITY,0,0.00575749216313251,0,0,0.153164683475846,0,0,0.125954833520407,0,0,0,0,0,0,0,0.0308252731101606,0,0,0,0,0.096228177201918,0.385729225648129,0,0,0.120312239073836,0,0,0,0,0,0,0,0,0,0,0,0,0.115495437666102,0.195673375608853,0,0,0,-0.22184034902121,0,0,0,0,0,0,0,0.0711974973202577
