,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0138946542735973,0.0837045985468255,0,0,0,0,0,0,0.277096077944378,0.123290219411486,0,0,0,-0.167397329764977,0,0,0,0.0843648296489692,0,0,0,0,0,0,0,0.0487214749560952,0,0,0,0.0367294859931961,0,0.0545343867007262,0,0,0,0,0,0,0,0.257391566275632,0,0,0,0.0425594767783122,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0279237301526408,-1.38777878078145e-17,0,0.244946144401253,0,0,0.275509583066559,0,0,0,0.0752866637784762,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.115238812290099,0,0,0,0,-0.251835466882998,0.107855040900875,0,0,0.179111431259873,0,0,0,0,0,0.088974736885086,0
X601939.CH.EQUITY,0.468774651418097,0,0,0,0,0.189654471144453,0,0,0,0,0,0,0,0.0493356771985965,0,0,0,0,0.00907461686532886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372477633032676,0,-0.125524336782431,0,0.0512418949530012,0,0,-0.0393968677146662,0,0,0,0
X601288.CH.EQUITY,0.558539212619332,0.031524626180773,0.106378058931227,0,0.0657077330618788,0.0110331379205112,0,0,0.0485817978970147,0,0,0,0,0,0,-0.0356115704602856,0,0,0,0,0,0,0,0,0,0.0815363956441069,0,0,0,0,0,0,0.0509396163073043,0,0,0,0,0.158520488517175,0.180009530793647,0,0,0,0,0,0,0.0396840037417203,0,0,0,-0.0610018430289186
X5.HK.EQUITY,0,-0.0397285014802601,0.199684405318478,0.0808729212423624,0,0,0,-0.160040932142581,0,0,0,0.228838401416934,0,0,0,0,0,0.594546774764872,0,-0.0269970390264194,-0.149914688804905,0,0,0.118399180395572,0,-0.118918606769018,0,0,0,0,0,0,0,0,0,0.0440314264603378,0,0,0,0,0,0,0,0.0985998985628964,0,0.157979094317566,0,0,-0.0672385372803337,0
X601988.CH.EQUITY,0.097440089761686,-8.67361737988404e-19,0.131735972583138,0.162527017439585,0,0,0,0,0.146506177683912,0.102936848919881,0.165029262908538,0,-0.347408259702023,0,0,0,0,0,0,0,0,0,0.17920974766735,0,0,0.0855566181151538,0,0,0,0,0,0,0,0.000703767947750546,0.0149100864137986,0,0,0,0,0,0,0,0,0,0.0192771720932717,0,0,0,0,0
X600036.CH.EQUITY,0,0.35977079165202,0,0,0,0,0,0,0,0,0,0.183991379948337,0,0.16157560758931,0,0.050785618648973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933593015712583,0,0,0.0138902648802175,0,0,0,0.0934151491327253,0,0,0,0,0,0.0389517992326894,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0682103776645962,0,0,0,0,0,0,0,0,0,0.2233660333111,0.296980154503687,0,0.215871944259046,0,0,0,0,0,0.0417296649717177,0,0,0.0358113870664448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.244278725242659,0.300517697223942,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964731066017612,0,0,0,0.0712211353323312,0,0.047321432994922,0,0,0,-0.0995532962640355,0.173534764251605,0,0,0,0,0,0,0,0,0,0,0,0,0.143041496834501,0,0,-0.154643750229577,0.239037339179413
X601166.CH.EQUITY,0.232958592038375,0,0,0,0,0.106727387901133,0.432564877292668,0,0,0,0,0,0,0.0113573402370732,0,0.391120962937568,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0483800662526288,-0.131881569648949,0.0363465752655399,0,0,0,0,0.0375239647828767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
