,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.279068615190762,0.0524587321834033,0.0798752868504888,0,0,0,0,0,0,0,0,0,0,0.156892762214889,0,0,-0.115665480656166,0,-0.244442012203654,0,0,0,-0.336389003417991,0,0.117086067652074,0,0.774424645993003,-0.00047921786962099,0,-0.0805530679158118,0,0.197059395920911,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.230859048763341,0,0,0,0,0,0,0.157374102781185,0,0.138317734215321,0,0,0.0346088236358141,0,0,0.0267176896086701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146955663173494,0,0.118425625608209,0,0.2041990545706,0,0,0,0,0,0,0,0,0,-0.108138562977464
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0290268412350359,0,0.362789431591258,0,0,0,0,0,0,0,0.0861625017360895,0,0,0,0,0,0,0,0,0,0,0,0.105492463291824,0,0,0,-0.322376496857637,-0.302706757330441,0,0,0.200510751236359,0.0631731856369139,0.528463470352897,0,0,0,0,0,0.224223672535208,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.635477909245945,0.306181077141737,0.102006264439511,0.497459157168052,0,0,0,0.218376609572029,0.222449147570464,0,0,0,0,0,0,0,0,-0.340811779792166,0,0,0,0,0,0,0.0777299337990149,-0.70993901684084,0,0,0,0,0,0,-0.370744592927667,0,0.331878926577558,0,0,0,0,0.332870451351171,0,0,0
X5.HK.EQUITY,-0.0768119218770191,-0.113070008099654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592059489896303,0,0,0.434297170973037,0,-0.0235068405387743,0,0,0.145379484068056,-2.16840434497101e-19,0,0,0,0,0,0,-0.0439975899333947,0,-0.0340770630723423,0.0273719167021296,0,0,0,-0.161813746524092,0,0,0,0.0631600811658489,0,0,0,0,-0.131712892497962,0,0
X601988.CH.EQUITY,-0.281440128210384,0,0,0,0.347922458071448,0,0,0,0,0,0,0,0,0,0,0,0,0.179185196995734,0,0,0.65415534071693,-0.0183666900509406,0,0,-0.0349823306505046,0,0,0,0,-0.480975654635707,0,0,0,0,0,0,0,0,0.0802819682231692,0,0,0,0,0,0,0.105082310111497,0,0,0,0
X600036.CH.EQUITY,0,0.375075684832067,-0.0771606839844905,0,0,0.00866153498349883,0,0,0,0.567288920778135,0,0.159948209713195,0,0,0,0,0,0,0,0,0,-0.103339812089407,0,0,0.261423169822792,0,0,0.101915509605634,0,0,0,0.030300177231759,0,-0.32967418510309,0,0,0,0,0,0,0,0.128171000308422,0.119909659660666,0,-0.11148053995282,0,0,0,0,0.0906079042728985
X1299.HK.EQUITY,0,0,0,0,0.168650157340253,0,0,0,0,0,0,-0.125828714446682,0,0,0.0508532159275986,0,0,0,0.0152936417417121,0,0,0.148595468321976,0,0,0,0.157619743550245,0,0,0.0575257747946398,0,0.212384295532255,0,0,0.0013249879106591,0,0,0,-0.023964233224945,0,0,0,0,-0.123845652960439,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0589848486688954,0.00482304097688542,0.0345416799899867,0,0,0,0,0,0,0.0694251162762686,0,0,0.357854519397423,0,0,0,0,0,0,0.0873121242673042,0,0,0,0,0,0,0,0,0,0,-0.0393663656095002,0,0,0,0.0708502568373278,0.144747397421852,0,0,0,0,0,0,0,0,0.100501848564811,0,0,0,-0.0791181822649261
X601328.CH.EQUITY,0,0,0,0.0037945450510169,0,0,0.46711704169595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596303935332425,0,0.210981634887713,0.18448737453638,0,0.119434248910209,0,0,0,0,0,0,-0.213987754691119,0,0,0,0,0,-0.0613081599072278,0,0,0.109961390647084,0,0,0,0,0,-0.244719219580141
