,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.115400892314572,0,0,0,0,0,0,-0.00485828539399761,0,0,0,0,0,0,0,0,0,0,-0.169716001129802,0,0.0494039695133577,0.692155304645636,0,-0.247307389627517,0.499512062696111,0,1.38777878078145e-17,-0.152853809745756,0,0,0,0,-0.0376814587447763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120020315528765
X601318.CH.EQUITY,0,0,0,0,0,0.245736452890481,0,0,0,-0.0818405527842859,0,0,0.0999740705748182,-1.0842021724855e-19,0,0,0.0295623296117687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141909263549,0,0,0,0,0.266868877812654,0,0.0629176461220963,0,0,0,0,0,0,0,0,0,0,0,0,0.0295158316971519
X601939.CH.EQUITY,0,0.0233871298379254,0,0.791242027013709,0,0,0,0.00957017815741045,0,0.0500014464688359,0.0636659983846753,0,0.0115709199625985,-0.0623869637947131,0,0,0.076621380666146,0,0,0,0,0.00403806432589052,0,0,0.0337551580398542,0,0,0,0,0,0,0,0,0,0,0,0,0.109043798010649,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.881739704572117,0,-0.0561971717174435,0,0,-0.0823277252725875,0,0.0125718089445598,0,0,0,0,0,0.0145625502348085,0,0,0.0412482005526284,0,0,0,0,0.151975260683006,0.067301178450493,0,0,0,0.0232846575249325,0,-0.0487025182945597,0.0403828873747708,0,0,0,0,0,0,0,-0.0175358834208291,-0.134127977557457,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.003423276725418,0,0,3.46944695195361e-18,0,0,0,0,0,0.305151357972753,0,0.0624187281573991,0,0,0,0,0,0,0,0.169141905290285,0,0,0,0,-0.0350151724505097,0,0,0,0,0,0,0,0,0,0,0,0,0.319819885071879,0,0,0,0,0,0,0,0.158966892144199,0,0,0,0.286678107371548,0.0821760361426539
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0
X601988.CH.EQUITY,0,0,0,0.0871388788820212,-0.0455069698865404,0,0,0,-0.0202415955408308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175533029198007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125873974190333,1.00170774235475,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.236755085643956,0,0,0,0.00127175795511641,0,0,0,0,0,0,0,0,0.276650788276305,-0.0110593903657159,0,0,0,0.0728830290857517,0,0,0,0,0.179195357469226,0,0,0,0.0509493302442655,0,0.0881711436443666,0,0,0,0.0330973833866663,0.0508377418756459,0,0,0,0,0,0.162290871352856,0.0434771196485293
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564598166093726,-0.0755527387521567,0,0,0,0,0,0,0.058801193545675,0.371599768422487,0,0,0,0,0,0,0,-0.165683145935416,0,0,0,0,0,0,0,0.0965675865446946,0.109791903063876,0,0,0,0.097749963798372,-0.156495142089507,0
X388.HK.EQUITY,0,0,0,0,0.196620248325162,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706493948056227,0,0,0.127537940550827,0,0.243858319507228,0,-0.016047843258119,0.147733106942906,0,0,0,0,0,0,0.156885997536099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181251448722172,0,0.285293042333331
