,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.232867698846062,0,0.129573741063829,0,0,0,0,0.252005478443012,0.0618537996081912,0,0.13243677523493,0,0,0,0,0,0,0.0959734150851591,0,0,0,-0.0775874670732971,0,0,0,0,0,0,0,0.00231943989265636,0,0,0,0,0.0731076055648288,0,0,0,0,0,0,0,0,0,0.0180495383798822,0.0265541949839835,0,0,0,0
X601939.CH.EQUITY,0.457668768892732,0,0,0.0182259609381934,-8.67361737988404e-19,0,-0.0318925476346605,0,0,0,0.192638678294541,0,0.226704617796137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851994411416657,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0
X601288.CH.EQUITY,0.472520700958466,0.0317405765017465,0,0,0.171274078497709,0,0,0,0,0,0,0,0.0721981635037388,0,0,0,0,0,0,0,0.0673119497086392,0.0535842752548832,0,0,0,0,0,0,0,0,0.0365758210038616,0,0,0,0,0,0,0,0,0,0,0.0465685094327602,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0808662317623949,0,0.255338589362363,0,0,0,-0.0520128906323909,0,0.0147420160102409,0,0,0,0.0996661707871652,0,0,0.149752566656571,0,0.196160738789832,0,0,0,0,0,0,0.32502716954778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14395786786529,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421943496563888,0.280386207865636,0,0,0,-0.438872554463176,0,0,0,0.880598939764448,0.0633789119935676,-0.82543806228796,0,0,0.61466399156735,0,0,0,0,0,0,0,0,0,0,0,0,0.211721363311139,0,0,0,0,0,0,0,0,0.0625410220202667,-0.171456469717471
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.319323856658429,0,0,0,0,0,0,0.212598354125469,0,0,0,0,0,0,0.174580869484662,0,0,0,0.0463687467609386,0,0,0,0,0,0.0454949438691632,0,0,0,0,0.0169007732316752,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.568365086123486,0,0,0,0.00410540122554295,0,0,0,0,0,0,-0.374042316341453,0,0,0,0,0,0,0,0.104629287960953,0.0349301453895232,0,0,0,-0.00930032728211804,0,0.947881416805186,0,0,0,0,0,0,0,0,0,0,-0.113116189128682,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.130301727898014,0
X601328.CH.EQUITY,0,0,0,0.247019540651758,0,0,0,0,0,-0.0869831815356926,0,0,0.303395490470184,0,0,0,0,0,0,0.139610249753603,0,0,0,0,0,0,0,0,0.00869498484452844,0,0.195078115027029,0.0404051531469179,0,0.125983681070035,0,0.0207793396269408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300767601256641,-0.0273568993831402
X601166.CH.EQUITY,0.0426243942473324,0.0362616650780006,0,0,0.00608797491523773,0.254466097704977,0,0,0.0602952271448389,0.0130217490216235,0.0913611556333866,0,0,0.043887910805226,0,0,0,0,0.0245221887515648,0,0,0,0,0,0,0,0,0,0,0,0.189543932597022,0,0,0,0,0,0,0.0358117615740168,0,0.035719795130343,0,0,0,0,0,0.120305943460832,0.0701222382480637,0,0,0.0475830469528108,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.32095287782752,0,0,0,0,0,0,0,0,0.223382914708364,0,0,0,0,0.026059138720999,0.192885900046338,0,0,0,0,0,0,0.0068208589891168,0,0,0,0,0,0.0558349312969454,0,0,0.0494965706298817,0,0,0.0829395524109757,0.0464049505147298,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182457849706411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262636468665406,0,0,0.00115142355836538,0,0.492876588959236,0,0,0.207073814571864,0,0,0.167686325961614,0,0.0019320966823723,0,0,0,0,0,0,-0.065962515075249,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.214259853901858,0,0,0.00778867148160493,0.469160099994775,0,0,0,0,0,0,0,0,0.0145258634071444,0,0,0.0312580114269556,0,0,0,0,0.0342576689197503,0,0,0,0,0,0,0,0,0.00493781776150855,0,0,0,0,0,0,0,0,0,0,0.00172243587958286,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0296919860224251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103979564695835,0,0,0,0,0.0102323092090979,0,0.000926339176336329,0,0.208042049698289,0.247000076647564,0,0,0,0,0,0,0,0,0,0.0166029976896619,0.340284125430146,0,0,0,0.12180966716267,0,0
X16.HK.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,-0.0363239849213007,0,0,0,0,0,0,0.461597280862738,0,0,0,0,0.201189003736802,0,0,0,0,0,0,0,0,0,0.0708012597864735,0,0,0,0,0.211160480439829,0,-0.178698576728177,0.142138586996682,0,0,0,0.0715856975391213,0,0,0,0,0.0173317371334938,0,0,0,0.0159838115896632
X688.HK.EQUITY,0,0,0,0,0,0,0.0456454537063422,0,0,0.0952213055728077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23483096086099,0,0,0.363439692955129,0,0,0,0,0,0,0,0,0,0,-0.0496330706631739,0,0,0,0,0,0.142613289270228,0,0,0,0
X000001.CH.EQUITY,0,0,0.426157185807298,0,0.0562538963992978,0,0,0,0,0.0606167748697458,0,0,-1.73472347597681e-18,0.0392208883671301,0,0,0,0,0,0,0,0,-0.0224170386958554,0.00877857867026235,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.168041999172301,0,0,0,0,0,0.244064708395418,0,0,0,0
X600016.CH.EQUITY,0,0.144695340384153,0,0,0.211515117389588,0,0,0,0,0,0.215626778085691,1.38777878078145e-17,0.0243462285273062,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0500928875231314,0,0,0,0,0.0254932670692088,0,0,0,0,0,0,0,0,0,0,0.132731898989375,0,0,0,0.205028133750251,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0236419347080469,0,0,0,0,0,0.103242147451247,0,0.22873078754429,0,0.0217843614786708,0,0,0,0,0,0,0,0,0.144724781719808,0,0,0,0,0,0.0663186243616101,0,0,0,0,0,0.239756189113942,0,0.0162631151523354,0,0,0,0,0.0360463566939952,0.0721711586947961,0.0374112028507236,0,6.93889390390723e-18,0,0,0,0,0,0
