,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.281984395451758,0.0354748402881811,0,0,0,0.311574792928488,0,0,0,0.0794980050271371,0,0,0.0355593240279826,0,0,0,0,0,0,0,0,0.15761896818178,0,0,0.00927019235339877,0,0,0,0,0,0,0,0,0,0,0.120710409484198,0,0,0,0,0,0,0,0,0,0,0,-0.0274742113555932,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.365266014847642,0.170293410827511,0,0,0,0,0,0.232986294401332,0,0,0,0,0,0,0,0,0.134874025213002,0,0,-0.0833254264425127,0,0,0,0,0,0,0,0,-0.0653285499074347,0.181519539290346,0,0,0.235821196380911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642901309739178
X600036.CH.EQUITY,0,0.0398461037962016,0,0,0,0.256957056038926,0,0.0148893290591602,0,0,0,-0.00323331973578803,0.111874826482409,0,0,0,0,0.214435083511808,0,0,0,0,0.0462338777059371,0,0.421931351358376,0,0,0,0,0.0731740910434562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413586265732902
X601288.CH.EQUITY,0,0,0,0,0,0,0.0171851502939076,0.477201442091072,0,-0.0823070956057247,0,0.092405706152868,0,0,0,0,0,0.0742142607368131,0,0,0.0615075596819291,0,0.0818004257253337,0.0525955914140043,0,0,0,0,0,0.0854056375879495,0,0,0.0360225491712609,0,0,0,0,0,0,0,0,0,0,0,0,0.0473617446524973,0,0,0,0.00531536197314449,0
X1299.HK.EQUITY,0,0,-0.0476041896412986,0,0,0,0,0,0,0.110951385955511,0,0,0,0,0,0,0,0,0,0,0,0.0370343258090612,0.133437011464292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136979444482277,0,0.230533262512963,0.155711703559571,0.0795656373014935,0,0,0,0,0,0,0.239847078337228,0
X601628.CH.EQUITY,0.13903169116812,0,0,-0.0269311034676006,0,0,0,0,0,0,0,0,-0.00593232484494352,0,-0.221744361542113,0,0,0,0,0.155707084337168,0,0,0,0,0,0,-0.106063188700653,0,0,0,0,0,0,0,0.633206070734596,0,0,0.000583518536688604,0,0,0,0,0,0,0,0,0,0,0,0.0712614964925827,0.0905830402190845
X601988.CH.EQUITY,0,0,0.0581972284434078,0.021813399506099,0.477950921834026,0,0,0,0,0.0168220028665664,0,0,0.0803052679208126,0,0,0,0.209765773347543,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.035945867131804,0.0137259334486958,0.0615237489740745,0,0,0,0,0,0,0,0.00130967359798368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.217989704909265,0,0,0,0,0,0,0,-0.000849321777918657,0,0.0259421160277407,0,-0.0762722815873669,0,0,0,0,0,-0.159222521933331,0,0,0.222241645417707,0,0,0.11139888469093,0.103423418967333,0,0,0,0,0,0.125338120228839,0,0,0,0,0,0,0,0,0.113295524884554,0.107819470100077,0,0,0,0,0,0,0,-0.147883947318436
X388.HK.EQUITY,0,0,0,-0.247924848864554,0,0.171093269173712,-0.0246201970447522,0,0,0,0.0755114649456315,0,0,0,0.123189168578498,-0.0285993120883502,0,0,0.115251958652071,0.525559502490319,0,-0.0283488171667124,0,0,0,0,0,0.00868570413008483,0,0,0,0,-0.0301681976431204,0,0,0,0,0,0,0.234402406380173,0,0,0,0,0,0,-0.370633034433775,0.0643357038411763,0,0.0539647807324865,0
