,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0336256061236285,0,0.660544819311083,0,0.0130316693042684,0,0,-0.030726581799007,0,0,0,0,0,0,0,0,0.0933302773857331,0,0,0,0,0,0,0,0,0,0,0,-0.00297236794318905,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147563729381193,0,0,0,0,0.165823489364243,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.00237882503823421,-0.0112463216158353,0,0,0,0.190351350438392,0,0,0,0,0,0.48385087711239,0,0,0,0,0,-0.0366251489542877,0,0,0,0.0672798497141537,0,0,0,0,0.0813911855983162,0,0,0.0673106589354786,0,0,0,0,0,0,0,0,0,0,0,0,0.130062521033516
X601939.CH.EQUITY,0,0,0,0,0.334190075076205,0,0.187546151491178,0,0,0,0.148396485502388,0,-0.148289339015135,0,0,0,0,0,0,0,0.099796885336051,0,0,0.497325811700706,0,0,0,0,0,-0.0489768279548997,0,0,0,0,0,0,0,-0.0429476476251314,0,-0.0135662766405141,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0686474011448099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380182450232672,0,0,0,0.0221977543546876,0.0977622323385383,0,0,0,0,-0.033899015746003,0,0,0,0.0428939235447939,0.312676943014371,0,0.199470604892821,0,0,0,-0.0266687150900272,0,0,0,0,0,0,0,0.0633467789931059,0,0,0,0
X601288.CH.EQUITY,0.108003155106186,0,-1.35525271560688e-20,0,0,0,0.0615744433099531,-0.0117782688878656,0,0.0139470102703993,0,0,0,0.0339997498691654,0,0,0.259113572619563,0,0,0,0,0,0,0.394442428251784,0,0,0.0402759566703758,0,0,0,0,0,0,0.029058644858983,0,0,0,0,0,0,0,0,0,-0.0195072548003465,0,0,0,0,0,0,-0.105604801546937
X600036.CH.EQUITY,0.00983961776025742,0.236976966875533,0,0,0.0836586106225881,0,0,0.128981288713865,0,0,0,0,0,0.277628674829859,0,0,0,0,0.118912283942273,0,0,0,0,0,0.257012518334206,0,0,0,0.0633993798016869,0.016337834356448,0,0,0,0,0,0,0,0.00125434153370932,0,0,0,0,0,0,0,0,0.024779067817288,0,0,-0.0238202858188623,0
X601988.CH.EQUITY,0.105403706040602,0,0,0,0.227162610004127,0.332375048265061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091452902751714,0,0,0,0.0448474584057311,-0.0351243091386172,0,0,0,0,0.010437839075085,0.235488105773718,-0.026915159853637,0,0,0,0.0567452076204693,0,0,0,0,0.092429295404356,0,-0.120250193190746,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.15854217164037,0,-0.0398942558665517,0,0,0,0,0.291815503706049,0,0,0,0,0.0197319624369292,0,0,0,0,0,-0.000370406594754222,0,0,0,0,0.123185149283989,0,0.226802428029334,0.0718992192400618,0,0,0,0,0,0,0,0.122244523229538,0.143798774626277,0,0,0,0,0.00135070864522806,0.105609188729994,0.0972288755651113,0,0,0,0,-1.38777878078145e-17,-0.0395019671111064
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177928723283292,0,0,0,0,0,-0.0787418991102246,0,0,0,0,0.097767685377137,0,0,0,0,0.0810966453887951,0,0.400848251644648,0.102484170783424,0,0,0,0,-0.0373653206989109,0,0,0,0,0,0,0,0.165688831950867,0.267549646340426,0,0,0,0,0,0
X388.HK.EQUITY,0,0.000214469640372833,0,0,0,0,0,0.00853123511356757,0,0,0,0,0,0.121546937488652,0,0,0,0,0,0,0,0.0294049077968162,0,0,0,0.133044351775834,0,0,0,0,0.281974922294271,0,0,0,0,0,0,0.0856772282537523,0.232708306202395,0,-0.246963886108574,0,0,0,0.0464941875693799,0,0.218286370357007,0,0,0,0
