,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.236937519955869,0,0.21574538750427,0,0,0,0,-3.46944695195361e-18,0,0,0.0134911445614489,0.256317854335729,0,0,0,0,0.0977035794396503,-0.0785980162848425,0,0,0,0,0,0,0,-0.137906968218468,0,0,0,0,0,0,0,0,0,0.0437951129454784,0,0,0.110544222196939,0,0,0,0,0,0,0,0.0671637100778649,0,-0.0157635396090655,0.0439625243144088
X601318.CH.EQUITY,0,0,-0.0539824280269007,0,0,0.0645158249269815,0,0,0.228030975504506,0,0,0,0.138479209850016,0,0,0,0.217900877138888,0,0,0,0,0,0,-0.0117627809048277,-0.00881358544018686,0,-0.10763226971109,0,0,0,-0.154786987712724,0,0,0,0.230289107296801,0,0,0,0,0.140153177595268,0.2801925566485,-0.249629319277033,0,0.250875679143731,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.659587819295539,0,0,0,0,0,0,0,0,0,0.083357117841137,0,0.0332784909934251,0,0,0,0,0,0,0,0,0,0,0,0.00167440160012455,0,0,0,0,0,0.0561481478062894,0,0,0.241401249578701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29276065076287,0,0.0903607525724191,0,0,0.401071370331945,0,0,0,0,0,0,0,0,0,0,0.0263179608443148,0.121776509608185,0,0,0,-0.0481134493494893,0,0,0,0,-0.0445084864435634,0,0,0,0,0,0,0,-0.0460534347291685,0,0,0,0,0,0,0.141965613325578,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.139966008548622,0,0.235642137891194,0,0,0,-0.129785532914057,0,0,0,0,0.250169628016539,0,0,0,0,0,0.0156197335908566,0,0.551228360227587,0,0,0,0,0,0,0,0,0,0.166914920476048,0,0.0109098876408631,0,0,0,0,0,0,0,0,0.109365815355764,0,0,-0.0677012091491915,0,0,0.108967239187581,0,-0.0926119405041232,0
X601988.CH.EQUITY,0.184987071189195,0.038101237602974,0.209930645145215,0,0,0,0,0,0.143288212008612,0,0,0.0170652545876419,0,-0.20250174165487,0,0,0,0,0,0,0.0785700769904203,0,0.154406183115406,0,0,0,0,0,0,0,0,0,0,0.0526551707474295,3.46944695195361e-18,0,0.029556044069377,0,0,0.194902912579677,0,0,0,0.0829066044566238,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164427448039286,0,0,0.0317934718437223,0,0.127542313377933,0,0.372952537624422,0,0.0321998777565116,0,0,0,0,0,0,0,0,0,0,0,0,0.0847507584673774,0,0.110220071820027,0.0238987462332066,0,0.0527865992277048,0.00918611460340594,-0.0212010282350668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.135278670839531,0,0,0,0.120737146112089,0,0,-0.0793511048219736,0,0,0,0.231238607679151,0,0,0.0624372398686653,0,0,0.0307399728254505,0,0.0316506915686837,0,0.0585894252322952,0,0,0,0,0.0187221338265489,0.25063259757527,0,0.00377533111952113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237662621884676,0.139131024747957,0,0,0,0.00570638481901338,0,0,0,0,0,0,0,0,0,0,0.0478936065002765,0,0,0,-0.123487903501859,0,0,0,0,0,0,0.156443714889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925575293328285,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.172580000483874,-0.4487730566224,0,0,0,-0.109886753480681,0,0,0,0,0,0,0.642719409511599,0,0,0,0,0.182598325697622,0,0,0,0,0,0,0.0268276007770628,0,0,0,0,-0.568186276528313,0,0,0,0,0,0.0174871823715466,0.526536560125117,-0.222443096073866,-0.0467045667684977,0,0.0647436806917487
