,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.109548514906029,0,0.160794083404309,0,0,0,0,0,0,0,0.263493808169724,0,0,0,0,0,0,0,-0.0602740834076294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124165606138364,-1.73472347597681e-18,0,0,0,0.173583257054801,0,0,0,0,0,0,0,0.0296077226146218,0.159079859663686,0,0.0160703746584714,0.0526274357099212
X601318.CH.EQUITY,-0.00628642795377702,0,-0.0900653433196255,0,0,0.0442295315880585,0,0,0.159090356354026,0,0.125827152836939,0,0.192066500994151,-0.038130062600604,0,0.198633398211528,0,0,0,-0.0145120813746475,0,0,-0.0482285281546703,0,0,0,-0.096583921159048,0,0,0,-0.0793946271129599,0,0,0.268302551253669,0,0,0,0,0,0.248781846510177,-0.249161465160385,0,0.259871409241419,0.196878208058746,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.386915796022218,0,0,0,0,0.0835137112368717,0,-0.10352561418055,0,0,0,-1.38777878078145e-17,0,0,0.142293962320824,-0.0876652777453652,0,0,0,0,0,0,0.126505916657396,0,0.159643360749866,0,0,0,0,0,0,0,0,0,0,0,0,0.134222601859366,0,0,0.335868533497464,0,0,0,0,0,-0.0175397026224714,0,0,0,0
X601288.CH.EQUITY,0.350205980492018,0,0.193742274394911,0,0,0.301678310298867,0,0,0,-0.00470037799198298,0,0,0,0,0,0,0.153465889558925,0,0,0,0,0,0,0,-0.0322833258348649,0,0,0.0878191410286131,0,0.0590395820550489,0,0,0,-0.1318466218487,0,-0.0611246374805153,0,0,0,0,0.238087152739181,0,0,0,-0.0722586646050687,-0.0753233180336661,0,0.0471727958584749,0,0,-0.0151334108351994
X5.HK.EQUITY,0,-0.0863052041016962,0.0778180924569559,0.202564956863519,0,0,0,-0.0671596928083076,0,0,0,0,0.330819372770136,0,0,0,0,0,0,0,0,0.510247119981337,0,0,0,0,0,0,0,0,0.138584155425672,0,0.0057185045759211,0,0,0,0,0,0,0,0.0808174176581899,0,0,0,0,0,0,0,-0.137865298383926,0,0
X601988.CH.EQUITY,0.0898891714886478,0.0472684804425142,0.137849497048551,0.0425167463948453,0,0,0,0,0.145135371538032,0,0.158418844050815,0.0896566899037082,0,0,0,0,0,0,0,0,0,0.0141419423005134,0,0,0,0,0,0,0,0,0,0,0,0,0.260901819201523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.166860009821897,0,-0.0412871735774794,0.0259138879371985,0,0.334043216025557,0,0.255133750004631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302448446646653,0,0.0591342748498344,0.0429707391434873,0.0907600716357315,0,0,0,0,0,0,0,0.074959326472539,0,0,0,0,0,0,0.0553578965603994,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0337415705520226,0,0,0,0,0,0,-0.0556261856991349,0,0.159724269213093,0.322419304566306,0,0,0,0,0.168996691893647,0,0,0,-1.38777878078145e-17,0,0.0870307133075964,0,0,0,0,0.00435159943198692,0,0,0,0,0,0.0399796780971255,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.155068834052111,0.201499475065524,0,0,0.0227055981459399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159560498832754,0,-0.123965612573601,0,0,0,0,0,0.249702731463876,0.0236820833277112,0,-0.159011245991408,0,0,0,0,0,0,0,-0.0152570456098349,0,0,0,0,0,0,0,0,0.0791270501308471,0,0,0.0207860315817023
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.143104092909537,-0.195488170078302,0,0.115134143968439,0,0,0,-0.392608806933463,0,0,0,0,0,0.379094780284798,0,0,0,0.215064199979885,0,0,0.0470115364117227,0,0,0,0,0.840371409358123,0,0,0,-0.341858726015977,0,0,0,0,0,0.161734426050306,0,0,0,-0.485644834602008,0.337514333619057
X601166.CH.EQUITY,0,0,0.0693632779720895,0,0,0,0.508309364516968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195342538891615,0,0,0,1.38777878078145e-17,0,0,0.120481032882677,0.302235533238225,0,0,0,0,0.00392912473054669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382339887620684
X601328.CH.EQUITY,0,0,0,0,0,0.0665687294002924,0.0219744355659791,0,0,0,0,0,0.55439559415629,0,0,0,0,0,0,0,0,0,0.194180060788256,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0530196929743967,0,0,0.0685063343009352,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.102055659736447,0,0,0,0,0.151796625089156,-0.0417085849015752,0,0,0,0.39240566382306,0,0,0.0843403700428342,-0.0710322144557295,0,0,0,0,0,-0.0125617764384237,0,0,-0.0804129278172521,0,0,0,0.110085784317169,0,0,0,0,0,0,0,0,0,0,0,0,0.0777656257884154,0,0.040825552186576,0,0.0283983710391088,0.135820701281764,0,0,0,0
