,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109362252804087,0,0,0,0,0,0,0,0,0,0,0,0.606560707187275,0.462370265053113,-0.083456073389029,0,0.0976609513125449,0,0,-0.001443517656166,0,-0.113851777966944,0,0,-0.246663987201753,0,0,0,-0.434919751560187,0,0,0,0,0,0.0590569172047536,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0681641928585892,0,0,0.299967443487021,0,0,0,0,0.0964153205856871,0,0,0,0,0.210839375245624,0,0,0,0,0,0,0,0,0.0406724749830075,0,0,0,0,0.0326014939663843,0,0,0,0,0,0,0,0,0,-0.0748786449886198,0,0,0,0,0,0,0,0.0133481887361737,0,6.93889390390723e-18,0,0.351552199956573,0.0946386918047384
X601288.CH.EQUITY,0,0,0.255882942059571,0,0.353371927095723,0.111003354798163,0,0.036898532980979,0,0,0.00838737446366419,-0.0190102477033007,0,0.163850766543597,0,0,-0.0188381113763696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696696205624217,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177051317496293,0,0,0,0,0,0.538244950592437,0,0,0.0718514021093464,0,0.0749030290479369,0,0,0,0,0,0,0,0.269201561811134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349201302698075,0,0,0.095762280044203,0,0,0,0,0,0,0.107199363289613
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.254217442135005,0,0,0,0,-0.0639020390054847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.197335148872556,0.0982760644652419,0,0.113566732921731,0,0,0.0614767733504031,0,0,0,0,0.0128754978245053,0,0,0.00691779868114403
X1299.HK.EQUITY,0,0,0,0,0,0,0.218396210583077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152615585466902,-0.0799054930505543,0,0,0,0,0,0,0.151095309886009,0,0,0,0,0,0,0.0185104786789804,0,0,0,0,0.0449744002409081,0.177010815336024,0,0,0,0,0.474350116064509,0,0,0.0881315948350172
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078721562163459,0,0,0,0,0,0,-0.0127325932685036,-0.392687097408498,0.694857551989809,0,0,0,0,0.703075207768158,0,0,0,0,0,0,-0.169644902885501,0,0,0.0686904741547889,0,0,0.250504551551464,0.152924053082503,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0098975338306791,0,0,0,0,0,0,0,0,0,0,0,0,0.212184163538909,0.0385792287713264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250016341871646,0,0,0,0,-0.0132467675415532,0,0,0
