,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.26609997183068,0.114362388221422,0,0.247972304917377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192869882045062,0,0,0,0,0.0131372658014579,0,0.0201698189481869,1.73472347597681e-18,0.0989094314705984,0,0,0,0.0927361610781916,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.104977288070344,0,0,0,0,0.18172292879218,0,0,0,0.0338453657806781,0,0.212153757829448,0.0505823351808138,0.139850546146774,0,0,0,0.136071427975613,0,0.0206282267904175,0,0,0,0,0,0,0,0,0,0.0838268109860028,0,0,0,0.0503811047768617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.244610849987694,0,0,0,0,0,0,0.211252639105538,0,0,0.0494502703320493,0,0,0,0,0,0.0451168128551667,0,0,0.0738148203212975,0.193742929910653,0,0,0,0,0,0,0,0,0,0,0,0.0310171380180238,-0.15171505615032,0.0323954813320429,0,0,-0.08465020396242,0,0,0,0,0,0.242062888089381,0,0
X601939.CH.EQUITY,0.6645531792748,0.0152542193279011,0,0,0,0,0,0,0.204080226766973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969412619114355,0,-0.0616672734908441,0,0,0,0,0,0.146034829793289,0,0,0.0323626484442973,0,0,0,0,0,0,0,0,0,0.119985220673634,0,0
X601288.CH.EQUITY,0,0,0,0.0954600944838007,0,0,0.375334179555008,0,0,0,0,0,0.0715097799546318,0,0,0,0,0,0,0,0,0,0,0,0.0214355321898743,0,0,0.0728513864239669,0,0,0,0.164518142867307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11211956893105,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0917059938666238,0.262762891564342,0,0,0,0.14869413515591,0,0.0242486307540945,0,0,0,0.228663442048347,-0.202196032316397,0,0,0,0,0,0.0421558007952165,0,0,0,0.00342635216798154,0.0569115562365561,0,0,0,0,0,0,0,0.169940232416199,0,0,0,0,0,0,0,0.162588304056895,0,0,0
X601988.CH.EQUITY,0.195468036155993,0,0,0,0.35000104520162,0,0,0.0815496372009993,0,0,0,0.059531368585207,0,0,0,0,0,0,0.117475044440832,0,0,0,0,0,0.0938622417305516,0,0,0,0,0,0,-0.212684260439001,0,0,0,0,0,0,0,0.0523518596532998,0,0,0,0,0,0.0742512504071964,0,0,0,0,-0.0708065453982982
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218959542778057,0,0,0,0,0.0511501232725183,0,0.0867221292725256,0,0,0,0,0,0,0.035832427107378,-8.67361737988404e-19,0.390375702900346,0.0875501227943689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.206391925997761,0,0.10110275971271,0,0,0,0,0,-0.092186559069975,0.0567662302844359,0.0321117365228393,0,0,0,0,0,0,0,0,0,0,0,0.304477326181662,0,0,0.119871360918804,0,0,0,0,0,0,0,0,0,0,0,0.195350776109528,0,0,0,0,0,0.107533909581248,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,-0.0572469549402087,0,0,0,0,0,0,0,0,0,0.0903863306185737,0,0,0,0,0,-0.0312397341561165,-0.0911955593230649,0,0,0,0,0.213210853020391,0,0,0,0,-0.443175451315435,0,-0.132996844242725,0,0.288317500672692,0,0.218975940332966,-0.127503024520937,0,0,0,0.175196968274233,0,0.215035784130513,0,0,0,0
