,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.11383803339133,0,0.0858269815842271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412294501089595,0,0.499630732488743,0,0,0.151183697421796,0,0,0,0,-0.148867852472852,0,0,0,0,-0.166682347927155,0,0,0,0,-0.808354806996975,0,0,0,0,0,0,0.090571218458644,0,0
X601939.CH.EQUITY,0,0,0,0.367308667650066,0,0,0,-0.00662534178433558,0,0,0,0.066625912673005,0,0.286950646037199,-0.00716404902110528,0,0,0,0,0.00824417580033438,-0.125270108441484,0,0,-1.73472347597681e-18,0,0,-0.0378360471457487,0,-0.1127516117122,0,0,0,0,0,-3.46944695195361e-18,0,-0.0379349727593892,-0.00160286071718487,0,0,0,0,0,0,0.0753758631530615,0.355263686785118,0,0,0,0,0.148884340470384
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0
X601288.CH.EQUITY,0,0.675278887749044,0,0,0,0,0,0,0,0,0,0.0347506581840578,0.151165334736844,0,0,0,0,0,0,0,0,0,0.109650590135008,0,0,0,0,0,0,0,0,0,0,-0.0406900103092827,0,0.00646177199857961,0,0,0,0,0,0,0,-0.0596286337268029,0,0,0,0,0,-0.0511042764669427,-0.0375890407024267
X601988.CH.EQUITY,0,0.265227495833322,0,0.192087675582007,0,0,0,0,0,0,0.0740239863323389,0,0,0,0,0.0548982490858557,0.12017637243887,0,0,0.0957507911846895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54174452395097,0,0,0,0,0,0.163839368877357,0,0,0,0,0,0,0.302965862316431
X600036.CH.EQUITY,0,0.123277917840516,0.00873944007745093,0,0,0,0,0.121240700148588,0,0,0,0,0.0788086318760162,0,0,0,0,0,0.0359103782281327,0.04185728277209,0.08422569265253,0,0,0,0,0,0,0,0,0,0,0,0,0.361236881016923,0.103593406590404,0,0,0,0,0,0,0,0,-0.0613908741280842,0.0450744754453283,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0098784579481434,0,0,0,0.033038776219283,0,0,0,0,0,0.193564145137546,0,0,0.0834454977205835,0,0,0,0.273598294359932,0,0,0,0,-0.122992757331045,0,0.0149578689476349,0,0,0.122708652171276,0.0598078717023924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343520710416828,0.0279097125924722,0,0,0,0.0105259282591384,0.115907297700802
X601628.CH.EQUITY,0,0,0,0,0,0.346410021920422,0,0,0,-0.160983712469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322787044317348,0,0,0,0,0,0,0,0,0.0613423621208991,0.152117442512858,0,0.102142552674116,0,0.14339744851482,0.060789438288968,0,0,0,0.141673345512468,0,0,0,-0.0588191978237518,0,0.00633099540253817
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457217862977505,0,0,0,0,0,0,0.0419290069550085,0.536721204790558,-0.338880334048535,0,0.593088140462587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470002457726836,0,0.213745462187675,0
X388.HK.EQUITY,0,0,0.27387115284847,0.0279784830504854,0,0,0,0,-0.02917209092899,0,0,0.0103626712969175,0,0,0,0,0,0,0,0,0,0.196087693411998,0,0,0,0,0,0,0,0,0,0,0,0,0.142214988849293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0351137247116108,0.0061908745884223,0,0,0,0,0,0,0,0,0,0,0,0,0.219292291554218,-0.221627622841279,0.203214752564787,0,-0.0698682077842709,0.0118913914935458,0,0,0,-0.133537290654792,0,0,0,0,0,0,0,0,0,0,0.0261096191435864,0.544108034996403,0,0,0.0693887254683153,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.223827074581651,-6.93889390390723e-18,0,0.263174695670689,0,0,0,0,0,0,0,0,0,0.046133865876623,0.0783698557905303,0,0.100581487546747,0,0,0,0,0,0,0.179494748239654,0,0,0,0,0,0.04984502923301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210105590278972,0,0.101327767126192,0,0,0,0,-0.00235085012280421
X601166.CH.EQUITY,0,0.126240248063533,-3.46944695195361e-18,0.0999854071860592,0,0.0145691479266193,0,0,0,0,0.0265424853607876,0,0,0.411580453613304,0.0835392728625022,0,0,0,0,0.0394961645849892,0,0,0,0,-0.00159193417017673,0,0,0,0,0,0,0,0,0.0605805183417596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.228031746716547,0,0.146147924807698,-4.33680868994202e-19,0,0.056616326238966,0,0,0.0770852888751311,0.166053299420271,0,0,0,0,0,0,0,0,0,0.0959645472614458,0,0,0,0,0,0,0,0.13290623685193,0,-0.00619863655580075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0456489906640719,0,0,0,0.0530687465848552,0,0,0,0,0,0,0,0.0433652895483712,0,0.104647898878494,0,0,0,0,0,0,0,0,0,0,0,0.205585055995184,0,0.0169864861273142,4.33680868994202e-19,0,0,0,0
